,0,1
0,0.0,0.0
1,1.0,53.8
2,2.0,54.6
3,3.0,54.0
4,4.0,54.6
5,5.0,54.0
6,6.0,54.2
7,7.0,54.8
8,8.0,53.8
9,9.0,54.0
10,10.0,54.0
11,11.0,53.4
12,12.0,55.0
13,13.0,53.6
14,14.0,53.8
15,15.0,54.0
16,16.0,54.6
17,17.0,53.4
18,18.0,54.2
19,19.0,52.4
20,20.0,54.0
21,21.0,54.0
22,22.0,54.0
23,23.0,53.2
24,24.0,54.2
25,25.0,53.2
26,26.0,54.0
27,27.0,53.4
28,28.0,54.4
29,29.0,54.0
30,30.0,54.8
31,31.0,53.8
32,32.0,53.4
33,33.0,54.6
34,34.0,53.8
35,35.0,53.8
36,36.0,53.6
37,37.0,54.0
38,38.0,54.8
39,39.0,53.2
40,40.0,54.0
41,41.0,54.6
42,42.0,53.8
43,43.0,53.8
44,44.0,53.6
45,45.0,53.8
46,46.0,53.2
47,47.0,54.0
48,48.0,55.0
49,49.0,53.4
50,50.0,54.0
51,51.0,53.2
52,52.0,54.8
53,53.0,55.6
54,54.0,53.0
55,55.0,54.0
56,56.0,54.6
57,57.0,53.8
58,58.0,54.0
59,59.0,55.2
60,60.0,55.0
61,61.0,54.0
62,62.0,54.2
63,63.0,55.0
64,64.0,55.4
65,65.0,55.0
66,66.0,53.8
67,67.0,53.8
68,68.0,54.0
69,69.0,54.0
70,70.0,54.8
71,71.0,53.8
72,72.0,54.8
73,73.0,53.8
