12.6137,12.6137,29.1243,0.264503,28.0301,28.5994,1.23337,45.2325,29.4533,0.454294,64.4001,29.9988,0.770309,81.6208,29.6687,0.841511,98.3917,29.3896,0.613154,115.155,29.1751,0.406845,131.847,30.0195,0.76744,149.718,30.0276,0.388461,0.604303,-1.84276,11.187,203.481,1.26071,11.0371,0.995956,58.6998,10.9747
12.5811,12.5811,29.1069,0.246754,28.0275,28.596,1.2192,45.1253,29.3629,0.428078,64.404,30.0189,0.741527,81.62,29.6419,0.816376,98.4049,29.3277,0.58426,115.116,29.3727,0.560411,131.866,30.063,0.701609,149.781,29.9773,0.253877,0.594653,-1.8245,11.1858,203.475,1.2636,11.044,1.0006,58.7155,10.9864
12.5736,12.5736,29.1276,0.238918,28.0169,28.59,1.20983,45.0966,29.3298,0.417623,64.4243,30.0482,0.686274,81.5997,29.6402,0.835772,98.3984,29.3262,0.567017,115.194,29.2208,0.519841,131.886,29.9753,0.732807,149.729,29.9351,0.292493,0.600033,-1.84206,11.1995,203.469,1.26418,11.0189,0.99483,58.7158,10.9908
12.5886,12.5886,29.1526,0.273927,28.0118,28.6097,1.19595,45.2056,29.4146,0.392038,64.446,30.0887,0.709478,81.6129,29.6942,0.861806,98.3405,29.4895,0.611846,115.117,29.3748,0.522766,131.776,29.9247,0.846501,149.704,29.9827,0.351959,0.596339,-1.84855,11.1843,203.474,1.27466,11.0078,0.985048,58.717,10.9739
12.6513,12.6513,29.1337,0.209376,28.012,28.611,1.20764,45.2432,29.4855,0.445576,64.4074,30.0251,0.757253,81.6173,29.6561,0.86318,98.4281,29.352,0.592126,115.197,29.1211,0.394915,131.821,29.898,0.83734,149.858,30.0589,0.308918,0.596752,-1.84868,11.1791,203.472,1.27324,11.0322,0.999853,58.7154,10.9627
12.6502,12.6502,29.1721,0.203607,28.0172,28.6113,1.23594,45.0975,29.6308,0.871764,64.4037,30.0212,0.815747,81.6036,29.7631,0.860357,98.4289,29.4123,0.591845,115.208,29.1225,0.307011,131.795,30.0177,0.815609,149.808,30.0327,0.301491,0.593911,-1.84921,11.1817,203.507,1.29404,11.0113,1.02453,58.7124,10.9851
12.6724,12.6724,29.2044,0.218339,28.0237,28.5907,1.27251,45.0698,29.5733,0.863551,64.423,30.0594,0.768391,81.5951,29.6543,0.899145,98.4539,29.3955,0.562081,115.183,29.1378,0.37517,131.827,29.9019,0.832161,149.746,30.0066,0.335015,0.596713,-1.84078,11.195,203.493,1.29906,11.0355,1.01961,58.7222,10.9574
12.5944,12.5944,29.1411,0.244619,28.0241,28.5858,1.25412,45.1096,29.4082,0.580238,64.4152,30.0339,0.724252,81.5876,29.6924,0.852813,98.3954,29.3786,0.57049,115.106,29.3646,0.552142,131.847,30.134,0.695741,149.768,29.9138,0.283872,0.596958,-1.8401,11.2257,203.48,1.27712,11.0234,0.988495,58.7173,10.9908
12.5661,12.5661,29.1545,0.239393,28.0136,28.5816,1.24018,45.2252,29.5225,0.536892,64.4041,30.0117,0.764134,81.5638,29.6523,0.857822,98.3417,29.4038,0.612037,115.114,29.3204,0.535592,131.831,30.1111,0.722749,149.754,29.8735,0.308456,0.591858,-1.85037,11.2108,203.456,1.26121,11.022,0.986054,58.7068,11.0084
12.5578,12.5578,29.084,0.276875,28.012,28.5801,1.21569,45.2255,29.5211,0.534845,64.3962,30.0011,0.78638,81.5632,29.6716,0.881017,98.3645,29.3296,0.609366,115.078,29.4318,0.608832,131.754,29.935,0.83984,149.703,29.9768,0.374105,0.586047,-1.85955,11.179,203.448,1.24401,11.0238,0.973028,58.687,10.9853
12.5276,12.5276,29.0681,0.225574,28.0176,28.5931,1.22016,45.2369,29.5164,0.524832,64.4075,30.021,0.772725,81.6114,29.6819,0.831455,98.3715,29.3236,0.605865,115.102,29.3038,0.420825,131.76,29.8709,0.868107,149.754,30.0129,0.329749,0.593225,-1.85147,11.1723,203.448,1.23981,11.0124,0.976246,58.6837,10.96
12.5826,12.5826,29.1263,0.20537,28.0147,28.606,1.20591,45.1558,29.7471,0.894991,64.4106,30.0077,0.74466,81.6567,29.6625,0.769095,98.3715,29.3495,0.591394,115.235,29.1391,0.297129,131.928,29.9689,0.748743,149.827,30.021,0.261184,0.596414,-1.84483,11.1716,203.461,1.25984,11.0167,0.99927,58.6878,10.9543
12.6029,12.6029,29.1137,0.230905,28.0287,28.5896,1.24792,45.2445,29.5314,0.532414,64.4027,30.0045,0.788068,81.6014,29.6272,0.790851,98.3846,29.3604,0.589156,115.109,29.2824,0.410771,131.81,29.8818,0.843446,149.799,30.092,0.279113,0.600303,-1.83806,11.189,203.48,1.27437,11.0386,1.0003,58.7154,10.9749
12.5946,12.5946,29.0983,0.270011,28.0216,28.5842,1.27285,45.2289,29.5482,0.594396,64.4198,30.0181,0.76892,81.6324,29.6998,0.83611,98.3638,29.426,0.607708,114.931,29.726,0.840287,131.752,29.9811,0.833581,149.733,29.9335,0.30672,0.594536,-1.84152,11.2077,203.468,1.27411,11.0341,0.986124,58.7122,10.9856
12.6079,12.6079,29.119,0.290728,28.0194,28.5834,1.27279,45.2256,29.5047,0.455549,64.396,29.9853,0.790669,81.6226,29.6548,0.855892,98.396,29.504,0.606565,115.089,29.422,0.588302,131.787,30.0099,0.827092,149.789,29.9175,0.262327,0.582888,-1.82804,11.2134,203.467,1.26844,11.0462,0.978693,58.7256,10.9877
12.6135,12.6135,29.1443,0.208152,28.0093,28.5781,1.28278,45.0919,29.3551,0.505074,64.4346,30.0615,0.73862,81.5739,29.6915,0.803891,98.3791,29.3674,0.59685,115.096,29.3576,0.503152,131.834,30.0935,0.750657,149.808,29.9723,0.254536,0.570425,-1.84152,11.1868,203.449,1.23927,11.0222,0.972604,58.6928,10.9802
12.55,12.55,29.0399,0.234214,28.0091,28.5854,1.2691,45.1218,29.3923,0.479515,64.413,30.0282,0.733722,81.5046,29.6771,0.85221,98.371,29.3726,0.591746,115.06,29.3695,0.491042,131.825,30.0525,0.763587,149.716,29.9132,0.304791,0.574322,-1.86597,11.1603,203.443,1.2462,11.0168,0.972578,58.6812,10.9656
12.5639,12.5639,29.0612,0.257425,28.0086,28.5923,1.25401,45.2215,29.5087,0.467947,64.3891,30.0081,0.743046,81.5427,29.663,0.88978,98.2788,29.3955,0.642942,115.091,29.3709,0.468599,131.823,29.9468,0.783824,149.698,29.9655,0.272765,0.583459,-1.84445,11.1972,203.469,1.26472,11.0437,0.981464,58.6963,10.9804
12.5773,12.5773,29.1078,0.251064,28.0177,28.6046,1.23277,45.2303,29.5136,0.502261,64.4364,30.0969,0.716321,81.5914,29.7345,0.845441,98.3726,29.3697,0.587344,115.09,29.3851,0.580701,131.899,29.9812,0.753275,149.772,29.9136,0.274908,0.593084,-1.83927,11.1907,203.461,1.24926,11.0281,0.988934,58.7102,10.9678
12.6081,12.6081,29.1669,0.208482,28.0231,28.5932,1.22249,45.2483,29.4941,0.492332,64.4005,30.007,0.760591,81.6468,29.677,0.84327,98.4192,29.4415,0.603821,115.147,29.2602,0.491233,131.874,30.1126,0.701734,149.769,29.923,0.291547,0.603107,-1.83431,11.2212,203.491,1.28724,11.0468,1.01817,58.7126,10.985
12.6109,12.6109,29.1456,0.214773,28.0256,28.5976,1.22306,45.2386,29.49,0.462509,64.4216,30.0284,0.761911,81.6531,29.6848,0.789002,98.4556,29.4307,0.563267,115.116,29.3772,0.533822,131.835,29.8999,0.830861,149.795,30.1337,0.329993,0.594175,-1.83217,11.1774,203.497,1.29103,11.0319,1.01253,58.7341,10.983
12.6535,12.6535,29.1777,0.226686,28.0261,28.5777,1.24151,45.1558,29.3805,0.424706,64.4069,29.998,0.775033,81.6113,29.7096,0.779928,98.4086,29.4955,0.587744,115.127,29.2397,0.39912,131.889,30.1189,0.680389,149.825,30.0741,0.270308,0.588695,-1.83361,11.1744,203.489,1.28191,10.9966,1.01765,58.7474,10.9522
12.6244,12.6244,29.1134,0.217655,28.0219,28.5795,1.25326,45.069,29.5792,0.882062,64.4192,30.0264,0.760157,81.6047,29.7063,0.777404,98.4307,29.3791,0.574255,115.148,29.3295,0.439903,131.808,29.8831,0.821745,149.831,30.0856,0.270523,0.577915,-1.83998,11.1528,203.477,1.29389,11.0154,0.99779,58.7104,10.9372
12.5945,12.5945,29.1407,0.225978,28.0038,28.5924,1.25094,45.1294,29.4071,0.524611,64.433,30.088,0.74501,81.5688,29.6651,0.944692,98.3864,29.3824,0.591506,115.137,29.3221,0.469198,131.851,30.0812,0.733372,149.811,29.9118,0.269907,0.580232,-1.85152,11.1817,203.486,1.27086,11.0061,0.990479,58.7082,10.9726
12.5438,12.5438,29.128,0.293935,28.0015,28.6018,1.2541,45.2117,29.5251,0.575106,64.4151,30.0635,0.742116,81.6103,29.6744,0.868319,98.3928,29.3586,0.58327,115.132,29.3293,0.545273,131.931,29.989,0.741113,149.845,30.0276,0.264903,0.588528,-1.84133,11.2298,203.479,1.27228,11.0236,0.996788,58.6962,10.9838
12.5773,12.5773,29.1601,0.290687,28.0005,28.6038,1.23198,45.2088,29.5511,0.619986,64.3983,30.0325,0.733407,81.5833,29.7226,0.886678,98.3293,29.4152,0.614169,115.088,29.4153,0.640066,131.846,30.0592,0.736189,149.766,29.9549,0.303168,0.589367,-1.83777,11.2229,203.474,1.2809,11.0314,1.00247,58.7175,10.9778
12.5558,12.5558,29.0996,0.241339,28.0129,28.602,1.2289,45.2253,29.5272,0.563112,64.4075,30.041,0.753364,81.594,29.6624,0.824387,98.3819,29.3451,0.587034,115.147,29.1752,0.399233,131.797,29.8525,0.841772,149.762,29.9177,0.265278,0.587399,-1.82543,11.1939,203.477,1.27537,11.0196,0.974064,58.6989,10.9711
12.5999,12.5999,29.0917,0.192704,28.0133,28.6079,1.205,45.1526,29.7367,0.859541,64.4043,30.0132,0.758355,81.6624,29.6728,0.7734,98.4152,29.4381,0.571342,115.177,29.2113,0.319301,131.976,29.9819,0.704109,149.794,30.0854,0.311049,0.593934,-1.85318,11.178,203.487,1.27624,11.0148,0.988282,58.7024,10.9399
12.607,12.607,29.1329,0.246868,28.0316,28.5824,1.22167,45.2385,29.5284,0.574616,64.4396,30.0587,0.745106,81.6036,29.6972,0.876589,98.4184,29.4467,0.589522,115.258,29.2332,0.396727,131.897,30.099,0.689899,149.839,29.9617,0.263137,0.600205,-1.84979,11.1728,203.482,1.29663,11.016,0.99622,58.708,10.955
12.6494,12.6494,29.2041,0.226245,28.0318,28.582,1.23497,45.2306,29.5398,0.596204,64.4057,29.9938,0.762149,81.6612,29.6238,0.856082,98.3966,29.4083,0.582007,115.167,29.1899,0.405561,131.968,30.0401,0.70993,149.781,30.0585,0.315896,0.604278,-1.83799,11.2003,203.496,1.29589,11.0251,1.00693,58.7222,10.9404
12.6279,12.6279,29.1388,0.22845,28.0199,28.5946,1.24298,45.1076,29.4214,0.596573,64.438,30.067,0.743777,81.5928,29.7441,0.859085,98.4606,29.3655,0.561284,115.159,29.2019,0.513814,131.782,29.978,0.796106,149.879,29.9853,0.272373,0.599356,-1.83621,11.2034,203.468,1.27157,11.0276,1.00328,58.7197,10.9885
12.5785,12.5785,29.1179,0.261289,28.011,28.5987,1.24692,45.223,29.5099,0.530066,64.3825,29.9942,0.804323,81.5845,29.6583,0.837705,98.3532,29.3913,0.625988,115.089,29.4078,0.571179,131.848,29.8207,0.839088,149.756,29.9101,0.308455,0.587501,-1.84858,11.1819,203.474,1.27647,11.0277,0.990405,58.7066,10.9622
12.5722,12.5722,29.0608,0.251895,28.0026,28.5995,1.2344,45.1359,29.744,0.874675,64.3961,30.0302,0.791425,81.621,29.6189,0.810113,98.3645,29.3674,0.59372,115.191,29.1866,0.384935,131.82,30.0649,0.772693,149.712,30.013,0.371478,0.57874,-1.84746,11.1775,203.46,1.25527,11.0192,0.967699,58.693,10.9793
12.5723,12.5723,29.061,0.199349,28.003,28.6001,1.23368,45.2242,29.5191,0.503618,64.4043,30.043,0.721739,81.5794,29.6581,0.774925,98.3825,29.3891,0.584489,115.054,29.3242,0.534888,131.756,29.882,0.86032,149.744,30.0161,0.31124,0.581616,-1.84772,11.1761,203.449,1.24868,11.0256,0.963028,58.6915,10.9601
12.5418,12.5418,29.1299,0.228157,28.016,28.5931,1.21581,45.1492,29.7411,0.858634,64.4194,30.0496,0.743773,81.5889,29.6224,0.857782,98.3524,29.3516,0.595398,115.187,29.1209,0.351998,131.884,30.0347,0.727297,149.772,30.0644,0.305442,0.589379,-1.84648,11.1748,203.457,1.26228,11.011,0.983811,58.7018,10.9508
12.6364,12.6364,29.192,0.223029,28.0201,28.5906,1.22944,45.1058,29.4243,0.594814,64.4261,30.0561,0.739753,81.587,29.6714,0.911325,98.3494,29.5175,0.617953,115.098,29.4152,0.623355,131.94,30.009,0.712745,149.757,29.9204,0.258919,0.597682,-1.84136,11.2032,203.469,1.27619,11.038,0.995955,58.7363,10.9692
12.6308,12.6308,29.1577,0.228484,28.0325,28.5893,1.2447,45.22,29.5297,0.592305,64.399,29.9979,0.765529,81.6553,29.6656,0.91898,98.3509,29.5154,0.618261,115.117,29.3011,0.551797,131.764,30,0.802684,149.769,29.8936,0.256305,0.600461,-1.81584,11.2196,203.49,1.28391,11.032,0.999601,58.7136,10.9826
12.6033,12.6033,29.1597,0.218057,28.0251,28.6001,1.23327,45.111,29.3755,0.464983,64.4028,30.0081,0.76412,81.595,29.6576,0.870108,98.4242,29.4041,0.572356,115.088,29.3463,0.538006,131.938,30.0501,0.695162,149.689,30.0183,0.340481,0.596014,-1.82327,11.1924,203.474,1.27986,11.0332,1.00216,58.7175,10.9739
12.622,12.622,29.1066,0.189751,28.0169,28.5976,1.23622,45.0684,29.5911,0.885324,64.3956,30.02,0.764363,81.5491,29.5853,0.803384,98.4033,29.3957,0.580771,115.189,29.1424,0.286769,131.953,29.9665,0.711402,149.703,29.9644,0.332644,0.585408,-1.86193,11.1574,203.454,1.25015,11.0191,0.980663,58.7155,10.949
12.5565,12.5565,29.0821,0.206577,28.0155,28.5949,1.24383,45.0971,29.3748,0.42897,64.3785,29.9915,0.727978,81.5504,29.6183,0.853979,98.301,29.4131,0.637724,115.112,29.3466,0.600841,131.948,29.9271,0.711913,149.746,29.914,0.253183,0.577622,-1.83284,11.1622,203.438,1.25615,11.0216,0.973361,58.709,10.9707
12.5695,12.5695,29.0597,0.260525,28.0049,28.5924,1.23432,45.0943,29.3894,0.55725,64.3954,30.0298,0.72825,81.5854,29.6742,0.893268,98.3192,29.3608,0.608153,115.133,29.3315,0.590744,131.857,30.0539,0.758746,149.768,30.0067,0.38035,0.584884,-1.84863,11.19,203.447,1.25534,11.0264,0.962724,58.7008,10.9663
12.5293,12.5293,29.1312,0.259851,28.0121,28.5933,1.22937,45.1753,29.4801,0.554405,64.3977,30.0192,0.781532,81.6356,29.6518,0.815397,98.3215,29.3972,0.632093,115.07,29.4428,0.714231,131.884,29.963,0.762518,149.765,29.9531,0.350875,0.588814,-1.82719,11.2058,203.456,1.25709,11.0506,0.970906,58.6791,10.9706
12.6435,12.6435,29.1899,0.198753,28.0132,28.5969,1.21922,45.2265,29.5618,0.60009,64.396,29.9978,0.750653,81.6278,29.7259,0.796785,98.3996,29.3136,0.585155,115.121,29.3763,0.574682,131.931,30.0054,0.715953,149.744,30.0014,0.338212,0.593199,-1.84963,11.1955,203.465,1.26855,11.0423,0.993304,58.7038,10.9755
12.6085,12.6085,29.0885,0.197087,28.0182,28.605,1.20824,45.2456,29.5073,0.447553,64.3987,29.9951,0.763855,81.6134,29.6489,0.818176,98.3949,29.3745,0.587214,115.077,29.3351,0.556007,131.899,30.0768,0.715444,149.79,30.1246,0.325532,0.598792,-1.84265,11.1874,203.455,1.26301,11.033,0.991451,58.7224,10.9667
12.6107,12.6107,29.0951,0.229984,28.0224,28.607,1.21547,45.1948,29.4586,0.478299,64.4076,30.0122,0.760813,81.6557,29.6578,0.792539,98.4353,29.38,0.573031,115.097,29.34,0.518554,131.896,30.1366,0.673749,149.814,30.0181,0.282353,0.601209,-1.85145,11.1813,203.47,1.28518,11.0305,0.976451,58.709,10.9431
12.6377,12.6377,29.1984,0.216174,28.0174,28.6031,1.23319,45.113,29.3685,0.480214,64.4526,30.1045,0.72908,81.6021,29.7014,0.854629,98.3993,29.3877,0.5852,115.129,29.4126,0.581397,131.841,30.1,0.71708,149.823,30.1107,0.305047,0.588032,-1.83446,11.1836,203.466,1.28085,11.0382,0.98814,58.7149,10.9717
12.5892,12.5892,29.2103,0.254642,28.0123,28.5937,1.24234,45.2398,29.5112,0.50815,64.4346,30.0836,0.721827,81.6019,29.6367,0.825005,98.3494,29.4969,0.613487,115.228,29.224,0.564264,131.82,29.8661,0.845409,149.789,29.9795,0.278106,0.589919,-1.84833,11.2124,203.457,1.27389,11.0475,0.97694,58.7029,10.9781
12.584,12.584,29.0912,0.261768,27.9985,28.5909,1.24982,45.0986,29.3381,0.393843,64.423,30.0711,0.730378,81.6005,29.6245,0.887745,98.353,29.322,0.601246,114.907,29.7432,0.834944,131.864,29.9638,0.760917,149.759,29.9009,0.258278,0.580877,-1.8438,11.2069,203.451,1.25785,11.0272,0.955707,58.6705,10.9717
12.5336,12.5336,29.0754,0.227192,28.001,28.5884,1.23929,45.1327,29.3847,0.409976,64.4319,30.0928,0.719094,81.5678,29.6719,0.902904,98.3143,29.3235,0.613502,114.89,29.68,0.85165,131.89,29.9476,0.748777,149.649,30.0252,0.384712,0.578361,-1.852,11.1795,203.451,1.2525,11.0447,0.968456,58.7009,10.9869
12.5833,12.5833,29.0636,0.204199,28.0142,28.5969,1.22337,45.1918,29.4091,0.337104,64.4338,30.0874,0.676785,81.6282,29.6439,0.835419,98.3634,29.333,0.590303,115.075,29.3542,0.548496,131.87,30.0563,0.688658,149.705,30.0036,0.328772,0.583652,-1.8521,11.1811,203.431,1.24023,11.0307,0.961363,58.6826,10.9636
12.5832,12.5832,29.147,0.173898,28.0144,28.6062,1.21213,45.1211,29.3558,0.421236,64.4219,30.0459,0.707529,81.6093,29.681,0.86428,98.355,29.4293,0.610276,115.075,29.3454,0.520966,131.982,29.9807,0.704586,149.875,29.9696,0.256351,0.594946,-1.84255,11.1711,203.465,1.28282,11.0463,1.0135,58.712,10.9593
12.6038,12.6038,29.2049,0.209386,28.0203,28.6093,1.22207,45.1211,29.3602,0.458356,64.4121,30.0124,0.735845,81.6584,29.6639,0.867812,98.4067,29.3892,0.578998,115.084,29.3662,0.649394,131.969,30.0412,0.689906,149.851,30.0161,0.26671,0.604687,-1.83692,11.1973,203.473,1.28756,11.0454,1.00931,58.742,10.983
12.6529,12.6529,29.1562,0.256142,28.0208,28.6008,1.22047,45.2494,29.4623,0.39317,64.4181,30.0244,0.767853,81.6112,29.7199,0.787739,98.4406,29.3519,0.588222,115.096,29.3554,0.668041,132.039,29.9347,0.689972,149.807,30.0069,0.301899,0.597938,-1.84586,11.1883,203.479,1.28585,11.0248,0.996906,58.7177,10.9907
12.6079,12.6079,29.1248,0.247577,28.0131,28.5978,1.23501,45.1059,29.341,0.44115,64.4155,30.0466,0.763916,81.6033,29.6387,0.868307,98.4338,29.3986,0.570793,115.119,29.3227,0.479815,131.959,29.9776,0.713455,149.815,30.0142,0.266624,0.587131,-1.8481,11.1786,203.452,1.28259,11.0276,0.995794,58.7103,10.9625
12.5782,12.5782,29.0725,0.243468,28.0024,28.5957,1.2475,45.0353,29.5476,0.836987,64.4268,30.0866,0.742937,81.564,29.6618,0.826979,98.4099,29.3746,0.575258,115.057,29.3268,0.495111,131.828,30.0777,0.680137,149.798,30.028,0.266308,0.579631,-1.85055,11.1819,203.457,1.26505,11.0183,0.973076,58.6978,10.9302
12.5331,12.5331,29.0619,0.21419,27.9991,28.5972,1.23482,45.193,29.4908,0.531969,64.4039,30.0452,0.728064,81.5745,29.6259,0.806248,98.2757,29.4134,0.631385,115.109,29.3362,0.457609,131.879,29.9371,0.771471,149.763,30.0347,0.304057,0.579346,-1.84977,11.1795,203.464,1.26901,11.0359,0.968994,58.6899,10.9671
12.5356,12.5356,29.1397,0.231891,28.0027,28.5976,1.22583,45.2018,29.5153,0.537742,64.4092,30.061,0.731377,81.5895,29.6676,0.841197,98.3602,29.3209,0.612384,114.902,29.7139,0.874173,131.887,30.0117,0.750311,149.812,29.9904,0.307734,0.58875,-1.83794,11.2034,203.451,1.25347,11.0363,0.973246,58.6879,10.9706
12.5753,12.5753,29.0811,0.265041,28.0013,28.6156,1.20433,45.2132,29.5553,0.627948,64.4099,30.0472,0.7322,81.5921,29.7034,0.841456,98.3254,29.4115,0.624866,115.101,29.387,0.649973,131.879,29.7741,0.825574,149.812,29.9739,0.261943,0.590912,-1.83857,11.2026,203.449,1.2487,11.0317,0.988455,58.7043,10.9727
12.6275,12.6275,29.1767,0.249139,28.0121,28.6086,1.20685,45.1417,29.4321,0.547777,64.4369,30.0833,0.730229,81.5959,29.6896,0.915878,98.4437,29.3291,0.568977,115.135,29.4024,0.655708,131.933,30.0142,0.742358,149.795,29.964,0.312726,0.597103,-1.84766,11.1756,203.489,1.2861,11.0364,0.993406,58.7166,10.9578
12.6055,12.6055,29.1796,0.183379,28.0172,28.6065,1.20737,45.1476,29.4282,0.527521,64.4058,30.0185,0.767022,81.6117,29.6838,0.85782,98.3962,29.3787,0.564982,115.094,29.2953,0.509844,131.892,30.1057,0.689803,149.784,30.0501,0.318935,0.597525,-1.84902,11.1747,203.469,1.28583,10.9925,1.01514,58.736,10.9569
12.6011,12.6011,29.2001,0.196597,28.015,28.6102,1.21384,45.1477,29.7426,0.857599,64.4257,30.047,0.757001,81.6169,29.6795,0.901634,98.4356,29.4128,0.56578,115.104,29.3267,0.505454,131.819,29.9315,0.814389,149.87,30.0529,0.255957,0.583599,-1.84519,11.1783,203.474,1.28984,11.0053,1.00386,58.7227,10.9502
12.6007,12.6007,29.1106,0.250103,28.0172,28.5925,1.22361,45.2345,29.5372,0.53058,64.3991,30.0104,0.776057,81.605,29.7254,0.844032,98.4487,29.3969,0.579304,115.155,29.2971,0.515092,131.817,29.898,0.827481,149.822,29.9184,0.243968,0.582642,-1.83838,11.2119,203.499,1.28069,11.015,1.01518,58.7238,10.9827
12.6225,12.6225,29.1874,0.244722,28.0069,28.6063,1.21452,45.2224,29.5327,0.562152,64.4066,30.0495,0.737136,81.6339,29.6518,0.872361,98.362,29.3963,0.62171,115.116,29.3697,0.562162,131.875,30.0282,0.756026,149.797,30.0683,0.346655,0.591444,-1.83859,11.2038,203.461,1.26306,11.0262,0.986268,58.6973,10.9813
12.5569,12.5569,29.1285,0.271511,28.0032,28.6066,1.21962,45.2097,29.5345,0.554144,64.3966,30.0419,0.742102,81.6082,29.6411,0.8153,98.3951,29.3484,0.599237,115.108,29.3346,0.591488,131.879,30.0358,0.749227,149.755,30.0374,0.317681,0.567663,-1.84633,11.1627,203.467,1.2629,11.0328,0.973061,58.7005,10.995
12.5697,12.5697,29.0724,0.231083,28.0062,28.6006,1.22483,45.2167,29.532,0.535858,64.423,30.0801,0.722842,81.6034,29.6666,0.819686,98.3613,29.3252,0.592912,115.081,29.3895,0.58393,131.891,30.0083,0.748492,149.777,29.9405,0.270383,0.580313,-1.85403,11.1626,203.468,1.26011,11.014,0.983222,58.6955,10.9554
12.5712,12.5712,29.0697,0.238644,28.0056,28.6026,1.20386,45.1071,29.382,0.475401,64.4582,30.1153,0.715926,81.6058,29.7291,0.873568,98.3604,29.4388,0.610884,115.095,29.3318,0.536413,131.823,30.046,0.737496,149.757,29.9871,0.285114,0.586088,-1.85159,11.1777,203.482,1.26788,10.9883,0.995387,58.7088,10.9485
12.6365,12.6365,29.1491,0.231924,28.0166,28.5984,1.21959,45.2299,29.4802,0.481843,64.4386,30.0646,0.738021,81.6423,29.7063,0.811534,98.4482,29.3903,0.562624,115.125,29.3829,0.567574,131.863,30.0957,0.694087,149.734,29.9535,0.371789,0.594703,-1.84768,11.1926,203.485,1.28855,11.0198,1.02009,58.7237,10.9494
