,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,123.0,224.0,255.0,233.0,255.0,254.0,252.0,250.0,243.0,243.0,255.0,0.0
2,26.0,222.0,255.0,231.0,255.0,255.0,255.0,253.0,239.0,255.0,255.0,0.0
3,12.0,229.0,255.0,220.0,247.0,250.0,254.0,255.0,249.0,255.0,255.0,0.0
4,9.0,219.0,255.0,227.0,247.0,241.0,240.0,255.0,248.0,255.0,255.0,0.0
5,10.0,209.0,247.0,219.0,255.0,255.0,255.0,255.0,221.0,255.0,255.0,0.0
6,10.0,229.0,255.0,255.0,255.0,255.0,250.0,247.0,231.0,252.0,255.0,0.0
7,8.0,220.0,255.0,241.0,255.0,255.0,255.0,255.0,231.0,245.0,242.0,0.0
8,7.0,232.0,255.0,240.0,255.0,250.0,246.0,247.0,234.0,255.0,255.0,0.0
9,6.0,220.0,255.0,233.0,252.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
10,7.0,214.0,244.0,219.0,250.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
11,7.0,206.0,220.0,229.0,255.0,255.0,255.0,255.0,243.0,250.0,246.0,0.0
12,9.0,218.0,255.0,244.0,255.0,255.0,255.0,255.0,237.0,251.0,246.0,0.0
13,7.0,225.0,255.0,249.0,255.0,255.0,253.0,249.0,228.0,249.0,255.0,0.0
14,6.0,222.0,255.0,245.0,255.0,255.0,250.0,244.0,209.0,255.0,255.0,0.0
15,5.0,222.0,255.0,224.0,250.0,252.0,255.0,255.0,237.0,255.0,255.0,0.0
16,5.0,205.0,255.0,237.0,255.0,255.0,255.0,255.0,220.0,247.0,249.0,0.0
17,6.0,223.0,255.0,234.0,255.0,255.0,255.0,255.0,225.0,241.0,247.0,0.0
18,9.0,233.0,255.0,213.0,251.0,250.0,250.0,253.0,218.0,255.0,255.0,0.0
19,8.0,217.0,255.0,234.0,248.0,245.0,255.0,255.0,246.0,255.0,255.0,0.0
20,7.0,210.0,255.0,236.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
21,5.0,208.0,255.0,243.0,255.0,255.0,255.0,255.0,244.0,253.0,249.0,0.0
22,5.0,219.0,255.0,249.0,255.0,255.0,255.0,254.0,246.0,246.0,242.0,0.0
23,5.0,233.0,255.0,255.0,255.0,255.0,251.0,253.0,247.0,255.0,255.0,0.0
24,7.0,222.0,255.0,253.0,255.0,255.0,249.0,246.0,246.0,255.0,255.0,0.0
25,8.0,217.0,255.0,255.0,255.0,255.0,255.0,255.0,240.0,255.0,255.0,0.0
26,8.0,215.0,255.0,255.0,255.0,255.0,255.0,255.0,242.0,252.0,250.0,0.0
27,6.0,214.0,255.0,255.0,255.0,255.0,255.0,255.0,218.0,254.0,252.0,0.0
28,6.0,211.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,254.0,0.0
29,3.0,221.0,255.0,255.0,255.0,255.0,255.0,241.0,219.0,255.0,255.0,0.0
30,5.0,215.0,255.0,255.0,255.0,255.0,255.0,255.0,235.0,255.0,255.0,0.0
31,7.0,214.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
32,7.0,211.0,255.0,255.0,255.0,255.0,255.0,255.0,242.0,254.0,252.0,0.0
33,6.0,208.0,255.0,255.0,255.0,255.0,255.0,255.0,233.0,253.0,249.0,0.0
34,5.0,224.0,255.0,255.0,255.0,255.0,255.0,255.0,228.0,248.0,255.0,0.0
