,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,112.0,221.0,255.0,251.0,255.0,255.0,255.0,249.0,220.0,252.0,255.0,0.0
2,18.0,217.0,254.0,215.0,246.0,243.0,255.0,255.0,255.0,255.0,255.0,0.0
3,12.0,219.0,255.0,246.0,255.0,255.0,255.0,252.0,244.0,248.0,253.0,0.0
4,12.0,211.0,252.0,208.0,255.0,255.0,255.0,255.0,230.0,255.0,252.0,0.0
5,9.0,216.0,251.0,230.0,245.0,243.0,251.0,255.0,255.0,255.0,255.0,0.0
6,6.0,234.0,255.0,233.0,254.0,250.0,250.0,251.0,234.0,255.0,255.0,0.0
7,7.0,222.0,255.0,245.0,255.0,255.0,255.0,255.0,249.0,248.0,241.0,0.0
8,9.0,211.0,242.0,224.0,255.0,255.0,255.0,255.0,230.0,255.0,249.0,0.0
9,8.0,219.0,250.0,211.0,250.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
10,5.0,226.0,255.0,243.0,255.0,255.0,255.0,246.0,218.0,255.0,255.0,0.0
11,6.0,217.0,255.0,235.0,255.0,255.0,255.0,252.0,235.0,248.0,250.0,0.0
12,9.0,211.0,252.0,216.0,255.0,255.0,255.0,255.0,226.0,255.0,253.0,0.0
13,7.0,214.0,243.0,227.0,252.0,255.0,255.0,255.0,253.0,255.0,251.0,0.0
14,5.0,221.0,255.0,221.0,248.0,253.0,255.0,255.0,245.0,255.0,255.0,0.0
15,6.0,225.0,255.0,218.0,255.0,255.0,254.0,245.0,241.0,255.0,255.0,0.0
16,8.0,207.0,255.0,247.0,255.0,255.0,255.0,254.0,217.0,248.0,250.0,0.0
17,7.0,209.0,255.0,212.0,255.0,255.0,255.0,255.0,237.0,253.0,251.0,0.0
18,4.0,217.0,255.0,215.0,250.0,244.0,250.0,255.0,250.0,255.0,255.0,0.0
19,5.0,221.0,255.0,246.0,255.0,255.0,255.0,250.0,234.0,249.0,254.0,0.0
20,8.0,209.0,255.0,237.0,255.0,255.0,255.0,255.0,243.0,255.0,253.0,0.0
21,7.0,219.0,255.0,235.0,246.0,245.0,255.0,255.0,255.0,255.0,255.0,0.0
22,4.0,231.0,255.0,225.0,251.0,251.0,255.0,255.0,238.0,255.0,255.0,0.0
23,5.0,224.0,255.0,252.0,255.0,255.0,255.0,255.0,236.0,242.0,241.0,0.0
24,8.0,208.0,255.0,223.0,255.0,255.0,255.0,250.0,214.0,253.0,255.0,0.0
25,7.0,220.0,255.0,235.0,255.0,255.0,255.0,255.0,235.0,255.0,255.0,0.0
26,4.0,225.0,255.0,247.0,253.0,255.0,255.0,243.0,229.0,253.0,255.0,0.0
27,6.0,217.0,255.0,255.0,255.0,255.0,255.0,255.0,226.0,247.0,251.0,0.0
28,8.0,211.0,255.0,254.0,255.0,255.0,255.0,255.0,250.0,255.0,253.0,0.0
29,6.0,215.0,255.0,243.0,248.0,255.0,255.0,255.0,250.0,255.0,252.0,0.0
30,3.0,224.0,255.0,237.0,255.0,255.0,255.0,255.0,245.0,255.0,255.0,0.0
31,5.0,225.0,255.0,255.0,255.0,255.0,255.0,246.0,224.0,254.0,255.0,0.0
32,8.0,208.0,255.0,255.0,255.0,255.0,255.0,255.0,247.0,247.0,251.0,0.0
33,7.0,212.0,255.0,255.0,255.0,255.0,255.0,255.0,231.0,255.0,252.0,0.0
34,3.0,218.0,255.0,255.0,255.0,246.0,247.0,255.0,255.0,255.0,255.0,0.0
35,5.0,232.0,255.0,255.0,255.0,255.0,253.0,254.0,234.0,255.0,255.0,0.0
36,8.0,222.0,255.0,255.0,255.0,255.0,255.0,255.0,247.0,252.0,244.0,0.0
37,6.0,215.0,255.0,255.0,255.0,255.0,255.0,255.0,234.0,255.0,255.0,0.0
38,4.0,224.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
39,5.0,223.0,255.0,255.0,255.0,255.0,255.0,248.0,219.0,255.0,255.0,0.0
40,8.0,209.0,255.0,255.0,255.0,255.0,255.0,255.0,235.0,251.0,253.0,0.0
41,6.0,210.0,255.0,255.0,255.0,255.0,255.0,255.0,228.0,255.0,255.0,0.0
42,3.0,221.0,255.0,255.0,255.0,255.0,253.0,255.0,255.0,255.0,255.0,0.0
43,5.0,231.0,255.0,255.0,255.0,255.0,255.0,255.0,230.0,255.0,255.0,0.0
44,8.0,219.0,255.0,255.0,255.0,255.0,255.0,254.0,239.0,254.0,245.0,0.0
45,6.0,217.0,255.0,255.0,255.0,255.0,255.0,255.0,242.0,255.0,255.0,0.0
46,3.0,223.0,255.0,255.0,255.0,255.0,255.0,255.0,252.0,255.0,255.0,0.0
47,5.0,223.0,255.0,255.0,255.0,255.0,255.0,242.0,223.0,255.0,255.0,0.0
48,8.0,218.0,255.0,255.0,255.0,255.0,255.0,255.0,233.0,251.0,254.0,0.0
49,6.0,209.0,255.0,255.0,255.0,255.0,255.0,255.0,241.0,254.0,255.0,0.0
50,3.0,218.0,255.0,255.0,255.0,255.0,255.0,255.0,252.0,255.0,255.0,0.0
51,6.0,234.0,255.0,255.0,255.0,255.0,255.0,255.0,238.0,255.0,255.0,0.0
52,8.0,219.0,255.0,255.0,255.0,255.0,255.0,255.0,234.0,250.0,244.0,0.0
53,6.0,215.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,253.0,0.0
54,5.0,223.0,255.0,240.0,255.0,255.0,255.0,255.0,221.0,255.0,255.0,0.0
55,5.0,222.0,255.0,215.0,255.0,255.0,255.0,255.0,244.0,255.0,255.0,0.0
56,7.0,212.0,255.0,237.0,255.0,255.0,255.0,255.0,234.0,249.0,251.0,0.0
57,6.0,211.0,255.0,211.0,255.0,255.0,255.0,255.0,248.0,255.0,255.0,0.0
58,3.0,217.0,255.0,228.0,255.0,255.0,255.0,255.0,244.0,255.0,248.0,0.0
59,7.0,229.0,255.0,242.0,255.0,255.0,255.0,255.0,248.0,255.0,255.0,0.0
60,6.0,222.0,255.0,226.0,255.0,255.0,255.0,255.0,238.0,245.0,245.0,0.0
61,6.0,217.0,255.0,222.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
62,5.0,234.0,255.0,220.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
63,7.0,220.0,255.0,230.0,255.0,255.0,255.0,255.0,238.0,255.0,251.0,0.0
64,8.0,216.0,255.0,198.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
65,5.0,221.0,255.0,217.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
66,3.0,223.0,255.0,225.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
67,6.0,231.0,255.0,229.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
68,7.0,209.0,255.0,233.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
