,0,1
0,0.0,0.0
1,1.0,40.8
2,2.0,42.0
3,3.0,41.0
4,4.0,41.4
5,5.0,41.8
6,6.0,41.6
7,7.0,42.0
8,8.0,41.2
9,9.0,41.6
10,10.0,41.8
11,11.0,41.4
12,12.0,40.8
13,13.0,41.0
14,14.0,40.8
15,15.0,40.8
16,16.0,41.4
17,17.0,41.4
18,18.0,40.6
19,19.0,41.2
20,20.0,40.4
21,21.0,40.6
22,22.0,41.6
23,23.0,40.2
24,24.0,41.2
25,25.0,40.8
26,26.0,41.4
27,27.0,40.6
28,28.0,41.0
29,29.0,40.2
30,30.0,40.4
31,31.0,40.8
32,32.0,40.8
33,33.0,41.8
34,34.0,41.4
35,35.0,40.8
36,36.0,42.0
37,37.0,40.0
38,38.0,41.2
39,39.0,40.8
40,40.0,40.6
41,41.0,41.4
42,42.0,41.2
43,43.0,40.4
44,44.0,41.2
45,45.0,41.4
46,46.0,41.0
47,47.0,40.2
48,48.0,40.6
49,49.0,41.2
50,50.0,41.2
