,0,1
0,0.0,0.0
1,1.0,44.8
2,2.0,44.0
3,3.0,43.4
4,4.0,44.0
5,5.0,44.4
6,6.0,44.6
7,7.0,44.2
8,8.0,43.6
9,9.0,43.2
10,10.0,43.0
11,11.0,44.6
12,12.0,43.8
13,13.0,44.0
14,14.0,43.4
15,15.0,44.4
16,16.0,43.8
17,17.0,42.8
18,18.0,44.6
19,19.0,44.8
20,20.0,43.8
21,21.0,44.0
22,22.0,44.4
23,23.0,44.0
24,24.0,44.8
25,25.0,43.4
26,26.0,44.0
27,27.0,44.0
28,28.0,44.4
29,29.0,43.4
30,30.0,44.2
31,31.0,44.0
32,32.0,44.4
33,33.0,43.4
34,34.0,44.4
35,35.0,44.4
36,36.0,44.0
37,37.0,43.4
38,38.0,43.4
39,39.0,45.2
40,40.0,44.4
41,41.0,43.0
42,42.0,45.4
43,43.0,44.0
44,44.0,44.6
45,45.0,43.2
46,46.0,44.8
47,47.0,44.0
48,48.0,44.0
49,49.0,44.8
50,50.0,44.0
