,0,1
0,0.0,
1,3019.635824,3.1818181818181817
2,3023.052408,3.1818181818181817
3,3023.849669,3.1818181818181817
4,3024.893534,3.1818181818181817
5,3025.92461,3.1818181818181817
6,3026.868149,3.1818181818181817
7,3028.014081,3.1818181818181817
8,3028.97858,3.1818181818181817
9,3029.944214,3.240740740740741
10,3030.883963,3.1818181818181817
11,3031.934611,3.1818181818181817
12,3032.919029,3.1818181818181817
13,3033.81244,3.1818181818181817
14,3034.915102,3.240740740740741
15,3035.914853,3.240740740740741
16,3036.85884,3.240740740740741
17,3037.900712,3.259259259259259
18,3038.899914,3.240740740740741
19,3039.900707,3.3207547169811322
20,3040.873193,3.1818181818181817
21,3041.883168,1.443298969072165
22,3043.002068,2.9661016949152543
23,3044.033007,2.9166666666666665
24,3044.89692,2.9166666666666665
25,3045.897496,2.983050847457627
26,3046.85858,2.983050847457627
27,3047.929864,3.0517241379310347
28,3048.921739,3.0517241379310347
29,3049.849458,3.1052631578947367
30,3050.894902,3.0517241379310347
31,3051.904688,3.1052631578947367
32,3052.850985,3.1052631578947367
33,3053.929974,3.1785714285714284
34,3054.951145,3.1785714285714284
35,3055.975643,3.1785714285714284
36,3056.934817,3.1785714285714284
37,3057.983666,3.1785714285714284
38,3058.917395,3.1785714285714284
39,3059.886187,3.1785714285714284
40,3060.931107,3.1785714285714284
41,3061.877744,3.1785714285714284
42,3062.928106,2.746031746031746
43,3063.917754,1.8452380952380953
44,3064.875004,1.927710843373494
45,3065.938305,2.328767123287671
46,3066.914499,2.7384615384615385
47,3067.929577,2.6666666666666665
48,3068.844279,2.903225806451613
49,3069.943512,2.9508196721311477
50,3070.93308,2.9508196721311477
51,3071.860789,3.0166666666666666
52,3072.991424,2.9672131147540983
53,3074.021013,3.0166666666666666
54,3074.822906,3.0166666666666666
55,3075.927969,3.0166666666666666
56,3076.902147,3.0166666666666666
57,3077.830504,3.0166666666666666
58,3078.880056,3.0166666666666666
59,3079.927163,3.0166666666666666
60,3080.916963,3.0166666666666666
61,3081.917163,3.0166666666666666
62,3082.878291,3.0166666666666666
63,3083.878538,3.0166666666666666
64,3084.888314,3.0166666666666666
65,3085.810491,3.0847457627118646
66,3086.957452,3.0847457627118646
67,3088.027637,3.0166666666666666
68,3089.000319,3.0847457627118646
69,3089.950086,2.5072463768115942
70,3090.930468,1.1946902654867257
71,3091.967598,0.058091286307053944
72,3092.945357,0.7801418439716312
73,3093.855889,0.8518518518518519
74,3094.939262,1.5151515151515151
75,3095.920936,1.5670103092783505
76,3096.867788,1.59375
77,3097.941994,1.59375
78,3099.448475,1.6210526315789473
79,3101.000576,1.6210526315789473
80,3102.115643,1.648936170212766
81,3103.224168,1.648936170212766
82,3104.225412,1.648936170212766
83,3105.225527,1.648936170212766
