,0,1
0,0.0,
1,2698.334364,3.8333333333333335
2,2701.262651,3.64
3,2702.41201,3.7346938775510203
4,2703.406937,3.8333333333333335
5,2704.395197,3.8333333333333335
6,2705.471755,3.8333333333333335
7,2706.454882,3.8333333333333335
8,2707.423468,3.9361702127659575
9,2708.473635,3.9361702127659575
10,2709.491516,3.9361702127659575
11,2710.399346,3.9361702127659575
12,2711.280015,3.9361702127659575
13,2712.407141,4.043478260869565
14,2713.620889,4.043478260869565
15,2714.442287,4.043478260869565
16,2715.496636,4.043478260869565
17,2716.426071,4.043478260869565
18,2717.426536,4.043478260869565
19,2718.330449,4.043478260869565
20,2719.422378,4.043478260869565
21,2720.411947,4.043478260869565
22,2721.392936,4.043478260869565
23,2722.442095,4.043478260869565
24,2723.443227,4.043478260869565
25,2724.380131,4.155555555555556
26,2725.458006,4.155555555555556
27,2726.490963,4.043478260869565
28,2727.413842,4.043478260869565
29,2728.58189,4.155555555555556
30,2729.463686,4.155555555555556
31,2730.414264,4.155555555555556
32,2731.481854,4.155555555555556
33,2732.473695,4.155555555555556
34,2733.486136,4.155555555555556
35,2734.38095,4.155555555555556
36,2735.455742,4.155555555555556
37,2736.430229,4.155555555555556
38,2737.372445,4.155555555555556
39,2738.439725,4.155555555555556
40,2739.442567,4.155555555555556
41,2740.397171,4.155555555555556
42,2741.473961,4.155555555555556
43,2742.444112,4.155555555555556
44,2743.516653,4.155555555555556
45,2744.486392,4.155555555555556
46,2745.631624,4.155555555555556
47,2746.443452,4.155555555555556
48,2747.496913,4.155555555555556
49,2748.421654,4.155555555555556
50,2749.396384,4.155555555555556
51,2750.436711,4.155555555555556
52,2751.433216,4.155555555555556
53,2752.444389,4.155555555555556
54,2753.455985,4.155555555555556
55,2754.467359,4.155555555555556
56,2755.517047,4.155555555555556
57,2756.355716,4.155555555555556
58,2757.559993,4.155555555555556
59,2758.590301,4.155555555555556
60,2759.441191,4.155555555555556
61,2760.459762,4.155555555555556
62,2761.529453,4.155555555555556
63,2762.487116,4.155555555555556
64,2763.424672,4.155555555555556
65,2764.416709,4.155555555555556
66,2765.506419,4.155555555555556
67,2766.422872,4.155555555555556
68,2767.378436,4.155555555555556
69,2767.804293,4.155555555555556
