,0,1,2
0,0,0,0
1,1246.299379,24,1.006908791
2,1246.325068,23,1.019429845
3,1246.402073,25,1.038811342
4,1246.478855,23,1.064968747
5,1246.556026,24,1.098340129
6,1246.632667,23,1.137271476
7,1246.710696,25,1.179113986
8,1246.788864,23,1.217439492
9,1246.864921,24,1.244495812
10,1246.942162,24,1.2501231
11,1247.018662,25,1.223652757
12,1247.097334,25,1.154819658
13,1247.172515,23,1.035573038
14,1247.249498,23,0.863461696
15,1247.326494,20,0.641925441
16,1247.403399,23,0.384847303
17,1247.480197,26,0.11519052
18,1247.557488,25,-0.135831906
19,1247.63414,25,-0.328139031
20,1247.711294,27,-0.415051765
21,1247.788036,26,-0.34817712
22,1247.865723,28,-0.079469338
23,1247.942024,25,0.431496932
24,1248.018811,27,1.2164329
25,1248.09582,30,2.292632378
26,1248.171929,29,3.658818761
27,1248.251325,26,5.294540406
28,1248.324997,24,7.161072995
29,1248.40186,25,9.203693269
30,1248.478795,23,11.35331355
31,1248.555752,20,13.53234053
32,1248.632637,17,15.66069881
33,1248.709562,17,17.6628704
34,1248.786978,17,19.47283677
35,1248.864784,15,21.03885698
36,1248.941784,17,22.32921442
37,1249.018681,12,23.33067871
38,1249.09606,16,24.05396761
39,1249.172771,18,24.52769135
40,1249.249719,18,24.79534381
41,1249.326582,17,24.91057614
42,1249.403501,21,24.93299861
43,1249.480296,18,24.91809941
44,1249.557301,22,24.91631677
45,1249.634044,20,24.96360334
46,1249.71144,21,25.08151827
47,1249.787956,21,25.27399306
48,1249.864974,22,25.52850635
49,1249.941739,19,25.81664869
50,1250.018994,18,26.09985377
51,1250.095681,18,26.33350722
52,1250.172819,22,26.4732321
53,1250.249663,20,26.4771142
54,1250.326805,23,26.3143319
55,1250.403389,21,25.9652579
56,1250.480837,25,25.42754012
57,1250.557632,27,24.71373693
58,1250.634771,22,23.84927089
59,1250.711464,15,22.87165638
60,1250.788448,15,21.82914597
61,1250.864877,17,20.77436402
62,1250.942295,16,19.75752725
63,1251.018711,16,18.83358945
64,1251.096345,17,18.04324025
65,1251.172831,17,17.41812875
66,1251.24824,17,16.97710227
67,1251.325082,17,16.72787827
