,0,1,2
0,0.0,0.0,0.0
1,344.053598,67.0,1.0310588303225423
2,344.082012,67.0,1.077171854539558
3,344.156737,68.0,1.139933911831512
4,344.23201,68.0,1.219846334926238
5,344.307166,68.0,1.3155060111059123
6,344.381919,67.0,1.420976768631692
7,344.456899,67.0,1.5253891551585235
8,344.531796,67.0,1.6111731103724698
9,344.606907,66.0,1.6542402256848001
10,344.682012,67.0,1.627484899369091
11,344.756918,67.0,1.5019559820975086
12,344.831951,67.0,1.252707117739417
13,344.907189,67.0,0.864021180716013
14,344.982099,67.0,0.3350891215959361
15,345.05692,70.0,-0.3134597165123414
16,345.131842,68.0,-1.0402972030945157
17,345.210106,67.0,-1.7769286878487571
18,345.281777,68.0,-2.429779596247528
19,345.357201,68.0,-2.885836293187888
20,345.431918,67.0,-3.0187260503969533
21,345.508587,65.0,-2.6980121032210063
22,345.581878,68.0,-1.7973835508884748
23,345.657313,68.0,-0.2115695263456331
24,345.732015,68.0,2.135944644998623
25,345.808334,58.0,5.278006867214335
26,345.881755,68.0,9.213646628218575
27,345.957688,68.0,13.88344098498638
28,346.032034,67.0,19.182474617057913
29,346.106916,69.0,24.96533715488706
30,346.182396,68.0,31.051427851827082
31,346.25701,67.0,37.239999216610954
32,346.332555,67.0,43.32388387953166
33,346.407317,67.0,49.10337253459086
34,346.482697,67.0,54.4003071338821
35,346.557077,68.0,59.070353875530834
36,346.632898,69.0,63.01099581129345
37,346.707226,67.0,66.16527667169903
38,346.78211,68.0,68.52612821151365
39,346.857595,68.0,70.12974288766864
40,346.933009,68.0,71.05035415665758
41,347.007359,69.0,71.39116947588356
42,347.082685,67.0,71.2714314034683
43,347.157191,68.0,70.81905593644518
44,347.231905,67.0,70.1563515734719
45,347.307446,68.0,69.39443155126632
46,347.382727,67.0,68.62400115296836
47,347.457192,68.0,67.91463238795538
48,347.532251,67.0,67.3110134635687
49,347.606824,68.0,66.83738786049403
50,347.681786,67.0,66.4981132755103
51,347.757002,68.0,66.28515594082849
52,347.833981,67.0,66.1802477946629
53,347.907036,68.0,66.16252615073775
54,347.982217,68.0,66.21004721077091
55,348.056867,68.0,66.3037379567079
56,348.134174,68.0,66.4285411697179
57,348.206736,68.0,66.57356160452683
58,348.282465,66.0,66.73029993742956
59,348.356845,68.0,66.89455963458279
60,348.433657,67.0,67.06012517727137
61,348.507011,68.0,67.22162514663601
62,348.582435,67.0,67.35454511683643
63,348.656987,67.0,67.4825154026457
64,348.732784,70.0,67.59978192648832
65,348.806905,67.0,67.69908908327231
66,348.881817,67.0,67.77737273772271
67,348.956938,68.0,67.83344457341416
68,349.031843,68.0,67.86654470261895
69,349.10727,68.0,67.87830279676363
70,349.181765,67.0,67.87145004627983
71,349.257311,68.0,67.84980720569745
72,349.331955,67.0,67.8173516897468
73,349.406777,67.0,67.7785424989235
74,349.482025,67.0,67.7372042715703
75,349.557266,61.0,67.69369629980623
76,349.632173,67.0,67.65396946817741
77,349.707019,69.0,67.62099085709374
78,349.781884,68.0,67.59413939476673
79,349.856965,68.0,67.57357386337425
80,349.931977,68.0,67.56011400315107
81,350.006858,68.0,67.55417154451108
82,350.081933,67.0,67.55528872908054
83,350.16197,68.0,67.56223847865088
84,350.231907,67.0,67.57515903786118
85,350.306793,68.0,67.59386104878187
86,350.382021,67.0,67.61872414097607
