,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,160.0,65.0,60.0,54.0,66.0,66.0,68.0,62.0,66.0,63.0,55.0,60.0
2,58.0,69.0,57.0,58.0,63.0,66.0,66.0,64.0,66.0,60.0,56.0,63.0
3,49.0,72.0,61.0,62.0,65.0,66.0,66.0,67.0,66.0,61.0,55.0,62.0
4,49.0,77.0,61.0,57.0,64.0,66.0,68.0,63.0,66.0,60.0,56.0,60.0
5,49.0,75.0,58.0,60.0,65.0,67.0,66.0,60.0,66.0,62.0,56.0,63.0
6,49.0,72.0,60.0,56.0,65.0,66.0,67.0,65.0,66.0,60.0,56.0,63.0
7,48.0,78.0,62.0,57.0,64.0,67.0,65.0,62.0,66.0,60.0,55.0,63.0
8,50.0,90.0,58.0,56.0,64.0,67.0,65.0,62.0,66.0,58.0,56.0,64.0
9,50.0,88.0,64.0,58.0,66.0,67.0,66.0,60.0,66.0,60.0,55.0,62.0
10,49.0,90.0,60.0,52.0,66.0,66.0,66.0,62.0,66.0,58.0,56.0,63.0
11,49.0,91.0,61.0,55.0,65.0,67.0,66.0,67.0,66.0,62.0,55.0,63.0
12,49.0,97.0,66.0,61.0,66.0,67.0,66.0,63.0,66.0,64.0,56.0,63.0
13,49.0,93.0,61.0,58.0,66.0,67.0,66.0,65.0,66.0,63.0,55.0,63.0
14,49.0,94.0,68.0,57.0,66.0,66.0,66.0,63.0,66.0,62.0,56.0,63.0
15,49.0,88.0,71.0,58.0,66.0,65.0,65.0,62.0,66.0,63.0,55.0,62.0
16,48.0,90.0,70.0,57.0,66.0,67.0,66.0,62.0,66.0,62.0,56.0,62.0
17,48.0,89.0,74.0,52.0,66.0,67.0,65.0,61.0,66.0,62.0,55.0,65.0
18,50.0,89.0,69.0,55.0,66.0,67.0,64.0,62.0,67.0,61.0,55.0,61.0
19,48.0,86.0,76.0,57.0,66.0,67.0,65.0,60.0,67.0,61.0,55.0,61.0
20,46.0,95.0,72.0,57.0,65.0,67.0,66.0,64.0,66.0,61.0,55.0,62.0
21,49.0,95.0,72.0,57.0,61.0,68.0,67.0,64.0,66.0,63.0,55.0,62.0
22,48.0,96.0,71.0,60.0,68.0,68.0,67.0,65.0,66.0,61.0,55.0,63.0
23,49.0,97.0,71.0,59.0,67.0,67.0,67.0,65.0,66.0,62.0,56.0,63.0
24,49.0,91.0,72.0,61.0,75.0,67.0,66.0,66.0,66.0,62.0,56.0,65.0
25,50.0,92.0,74.0,58.0,79.0,67.0,66.0,64.0,67.0,62.0,56.0,61.0
26,49.0,90.0,75.0,55.0,77.0,72.0,66.0,65.0,66.0,61.0,55.0,62.0
27,48.0,89.0,74.0,63.0,77.0,73.0,66.0,66.0,66.0,59.0,55.0,62.0
28,49.0,87.0,75.0,58.0,86.0,72.0,66.0,64.0,66.0,60.0,55.0,65.0
29,50.0,87.0,73.0,60.0,82.0,68.0,68.0,66.0,66.0,58.0,55.0,61.0
30,48.0,86.0,72.0,63.0,87.0,72.0,71.0,67.0,68.0,61.0,56.0,61.0
31,48.0,85.0,71.0,63.0,82.0,82.0,76.0,65.0,67.0,59.0,56.0,62.0
32,48.0,85.0,76.0,65.0,91.0,79.0,76.0,65.0,66.0,61.0,56.0,65.0
33,51.0,84.0,75.0,62.0,85.0,81.0,75.0,66.0,66.0,64.0,56.0,62.0
34,48.0,81.0,63.0,69.0,87.0,73.0,76.0,65.0,67.0,62.0,56.0,62.0
35,48.0,81.0,65.0,57.0,84.0,82.0,85.0,69.0,68.0,65.0,56.0,62.0
36,48.0,79.0,58.0,66.0,83.0,85.0,84.0,72.0,68.0,61.0,56.0,62.0
37,47.0,79.0,64.0,65.0,81.0,86.0,88.0,72.0,68.0,64.0,56.0,63.0
38,48.0,77.0,56.0,64.0,76.0,94.0,85.0,76.0,67.0,63.0,56.0,62.0
39,47.0,76.0,64.0,63.0,80.0,91.0,88.0,69.0,68.0,62.0,56.0,63.0
40,49.0,76.0,56.0,62.0,75.0,91.0,85.0,79.0,68.0,65.0,56.0,64.0
41,49.0,74.0,63.0,59.0,82.0,80.0,87.0,72.0,71.0,62.0,56.0,63.0
