,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3244.075022,30.0,255.0,127.0,61.0,62.0,62.0,62.0,62.0,61.0,62.0,61.0,61.0,61.0
2,3248.645539,30.0,255.0,126.0,61.0,62.0,63.0,63.0,62.0,61.0,63.0,61.0,62.0,61.0
3,3249.883925,30.0,255.0,126.0,62.0,62.0,62.0,63.0,63.0,61.0,62.0,61.0,61.0,61.0
4,3251.7077,30.0,255.0,126.0,61.0,62.0,62.0,62.0,62.0,61.0,63.0,61.0,62.0,62.0
5,3252.748349,30.0,255.0,127.0,61.0,62.0,62.0,62.0,61.0,61.0,62.0,60.0,61.0,61.0
6,3253.763372,30.0,255.0,126.0,61.0,62.0,62.0,63.0,62.0,61.0,62.0,61.0,61.0,61.0
7,3254.717056,30.0,255.0,126.0,62.0,62.0,62.0,63.0,63.0,61.0,63.0,61.0,62.0,62.0
8,3255.676389,30.0,255.0,127.0,61.0,62.0,62.0,63.0,62.0,61.0,63.0,61.0,61.0,61.0
9,3256.773493,30.0,255.0,126.0,61.0,62.0,61.0,62.0,62.0,61.0,63.0,61.0,62.0,61.0
10,3257.670401,32.0,255.0,126.0,61.0,62.0,62.0,62.0,62.0,61.0,62.0,60.0,62.0,61.0
11,3258.621535,32.0,255.0,126.0,61.0,62.0,62.0,63.0,62.0,61.0,62.0,61.0,62.0,61.0
12,3259.708347,32.0,255.0,126.0,61.0,62.0,61.0,62.0,62.0,61.0,63.0,61.0,61.0,61.0
13,3260.95619,32.0,255.0,126.0,62.0,62.0,62.0,63.0,62.0,62.0,63.0,61.0,62.0,61.0
14,3262.680397,32.0,255.0,126.0,61.0,62.0,62.0,62.0,62.0,61.0,63.0,61.0,61.0,61.0
15,3263.700859,32.0,255.0,126.0,62.0,62.0,62.0,63.0,62.0,61.0,62.0,61.0,62.0,61.0
16,3264.730226,32.0,255.0,126.0,61.0,61.0,61.0,63.0,62.0,61.0,62.0,60.0,61.0,61.0
