,0,1,2
0,0,0,0
1,0.02,0,1.001782692
2,0,0,1.003742214
3,0.02,0,1.006009466
4,0,0,1.008254
5,0.005,0,1.009434473
6,0.035,29,0.955988152
7,0.615,31,0.888311593
8,1.36,60,0.751056982
9,1.895,44,0.625575058
10,1.8,47,0.505379796
11,0.91,6,0.534804992
12,0.28,37,0.69673769
13,0.93,67,1.127183337
14,1.315,81,1.979114248
15,2.005,75,3.38568637
16,1.29,19,5.499961882
17,0.205,26,8.245107771
18,0.48,66,11.55369836
19,1.28,76,15.40154535
20,2.055,0,19.7988097
21,2.755,74,24.30655631
22,1.255,5,28.97840315
23,0.125,39,33.42669211
24,0.97,72,37.4632745
25,1.635,63,40.9879551
26,0.96,0,43.96268762
0,0,1,2
0,0,0,0
1,0.23,2,0.99821731
2,0.235,1,0.99804048
3,0.215,0,0.99951544
4,0.12,0,1.00149768
5,0.595,53,0.91034629
6,0.81,60,0.79918606
7,1.045,63,0.66667424
8,1.14,3,0.63978003
9,0.52,63,0.56969189
10,0.96,64,0.66231924
11,0.865,9,1.13987867
12,0.51,66,1.9519367
13,1.035,79,3.31351234
14,1.37,63,5.36682844
15,0.565,0,8.23476711
16,0.7,74,11.6645811
17,1.38,77,15.6971165
18,1.08,60,20.2032717
19,0.395,2,25.0470275
20,1.38,88,29.7579267
21,2,61,34.3194441
22,0.63,1,38.594966
