,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.613056,30.0,245.0,116.0,72.0,72.0,72.0,75.0,75.0,73.0,74.0,73.0,71.0,69.0
2,15.323808,30.0,255.0,104.0,71.0,72.0,72.0,73.0,73.0,71.0,73.0,74.0,71.0,69.0
3,16.299731,30.0,255.0,105.0,70.0,72.0,72.0,72.0,72.0,71.0,72.0,72.0,71.0,69.0
4,17.299808,30.0,254.0,105.0,70.0,71.0,72.0,72.0,72.0,70.0,72.0,72.0,71.0,68.0
5,18.299764,30.0,254.0,106.0,71.0,72.0,72.0,72.0,72.0,71.0,72.0,71.0,71.0,68.0
6,19.300141,30.0,253.0,106.0,70.0,71.0,71.0,72.0,73.0,71.0,72.0,72.0,71.0,68.0
7,20.311789,30.0,253.0,107.0,71.0,72.0,72.0,72.0,72.0,71.0,73.0,72.0,72.0,69.0
8,21.304631,30.0,254.0,107.0,71.0,71.0,71.0,71.0,72.0,70.0,72.0,72.0,71.0,69.0
9,22.300043,30.0,253.0,108.0,71.0,71.0,71.0,71.0,72.0,71.0,72.0,72.0,70.0,68.0
10,23.299819,37.0,254.0,107.0,71.0,72.0,72.0,72.0,72.0,71.0,72.0,71.0,71.0,68.0
11,24.300148,37.0,251.0,111.0,71.0,72.0,72.0,73.0,73.0,71.0,72.0,71.0,70.0,68.0
12,25.299846,37.0,250.0,113.0,71.0,72.0,72.0,73.0,73.0,71.0,73.0,72.0,71.0,68.0
13,26.29996,37.0,250.0,114.0,71.0,72.0,73.0,73.0,74.0,71.0,74.0,73.0,71.0,68.0
14,27.300116,37.0,251.0,115.0,72.0,73.0,73.0,74.0,74.0,72.0,74.0,73.0,72.0,69.0
15,28.29994,37.0,250.0,115.0,72.0,72.0,73.0,74.0,75.0,73.0,74.0,73.0,72.0,70.0
16,29.305695,37.0,249.0,115.0,72.0,73.0,73.0,74.0,75.0,73.0,74.0,73.0,72.0,70.0
17,30.300621,37.0,249.0,116.0,72.0,72.0,73.0,74.0,75.0,73.0,74.0,74.0,72.0,70.0
18,31.300416,37.0,249.0,115.0,72.0,73.0,72.0,73.0,74.0,72.0,73.0,72.0,71.0,69.0
19,32.30093,37.0,249.0,116.0,71.0,71.0,72.0,74.0,74.0,72.0,74.0,73.0,71.0,69.0
20,33.307568,40.0,249.0,117.0,72.0,72.0,72.0,74.0,74.0,72.0,74.0,73.0,72.0,70.0
21,34.300225,40.0,248.0,116.0,72.0,73.0,73.0,75.0,74.0,72.0,74.0,72.0,72.0,70.0
22,35.299834,40.0,248.0,115.0,72.0,72.0,73.0,75.0,74.0,73.0,74.0,73.0,71.0,69.0
23,36.300689,40.0,247.0,115.0,71.0,72.0,73.0,74.0,75.0,73.0,74.0,73.0,71.0,69.0
24,37.300062,40.0,249.0,115.0,72.0,73.0,73.0,74.0,75.0,73.0,75.0,73.0,71.0,69.0
