,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,255.0,117.0,86.0,89.0,99.0,101.0,93.0,93.0,86.0,94.0,93.0,166.0
2,89.0,35.0,26.0,28.0,30.0,35.0,94.0,93.0,85.0,94.0,93.0,93.0
3,74.0,33.0,29.0,33.0,28.0,30.0,93.0,93.0,86.0,94.0,93.0,85.0
4,61.0,27.0,24.0,27.0,22.0,24.0,93.0,93.0,86.0,94.0,93.0,80.0
5,55.0,24.0,20.0,23.0,18.0,20.0,93.0,93.0,86.0,94.0,93.0,77.0
6,51.0,22.0,19.0,21.0,17.0,18.0,93.0,93.0,86.0,94.0,93.0,75.0
7,48.0,20.0,17.0,19.0,15.0,16.0,93.0,93.0,86.0,95.0,93.0,74.0
8,45.0,19.0,16.0,18.0,14.0,15.0,93.0,93.0,86.0,94.0,93.0,73.0
9,44.0,19.0,15.0,17.0,13.0,15.0,93.0,93.0,86.0,94.0,93.0,72.0
10,42.0,18.0,15.0,16.0,12.0,14.0,93.0,93.0,86.0,94.0,93.0,71.0
11,41.0,17.0,16.0,15.0,12.0,13.0,93.0,93.0,86.0,94.0,93.0,71.0
12,40.0,17.0,15.0,15.0,12.0,13.0,93.0,93.0,86.0,94.0,93.0,71.0
13,39.0,17.0,14.0,15.0,11.0,12.0,93.0,93.0,86.0,94.0,93.0,70.0
14,39.0,16.0,14.0,15.0,11.0,12.0,93.0,93.0,86.0,94.0,93.0,70.0
15,38.0,16.0,14.0,16.0,11.0,12.0,93.0,93.0,86.0,94.0,93.0,69.0
16,37.0,16.0,13.0,16.0,11.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
17,37.0,16.0,13.0,16.0,11.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
18,36.0,15.0,12.0,15.0,11.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
19,36.0,15.0,10.0,15.0,10.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
20,36.0,15.0,12.0,15.0,11.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
21,35.0,15.0,13.0,14.0,10.0,10.0,93.0,93.0,86.0,94.0,93.0,68.0
22,35.0,15.0,9.0,14.0,10.0,10.0,93.0,93.0,86.0,93.0,93.0,68.0
23,35.0,15.0,9.0,14.0,10.0,10.0,93.0,93.0,86.0,94.0,93.0,68.0
24,34.0,14.0,9.0,7.0,8.0,9.0,93.0,93.0,86.0,94.0,93.0,68.0
25,35.0,14.0,9.0,7.0,8.0,10.0,93.0,93.0,86.0,94.0,93.0,68.0
26,35.0,15.0,13.0,15.0,10.0,10.0,97.0,93.0,86.0,94.0,93.0,68.0
27,34.0,14.0,13.0,16.0,10.0,9.0,100.0,96.0,86.0,94.0,93.0,68.0
28,35.0,14.0,12.0,14.0,10.0,9.0,93.0,94.0,86.0,94.0,94.0,68.0
29,36.0,14.0,7.0,13.0,9.0,9.0,101.0,96.0,86.0,94.0,94.0,69.0
30,35.0,14.0,7.0,12.0,9.0,9.0,115.0,99.0,87.0,97.0,94.0,69.0
31,34.0,14.0,8.0,12.0,9.0,9.0,114.0,103.0,87.0,93.0,94.0,68.0
32,33.0,14.0,8.0,6.0,8.0,8.0,115.0,104.0,87.0,94.0,94.0,68.0
33,34.0,14.0,8.0,6.0,8.0,9.0,113.0,105.0,87.0,95.0,95.0,69.0
34,35.0,14.0,9.0,8.0,8.0,9.0,117.0,106.0,87.0,95.0,95.0,69.0
35,33.0,14.0,8.0,8.0,15.0,14.0,127.0,118.0,89.0,97.0,95.0,68.0
36,33.0,14.0,8.0,9.0,12.0,11.0,120.0,116.0,87.0,96.0,95.0,69.0
37,33.0,14.0,8.0,9.0,4.0,5.0,110.0,112.0,86.0,95.0,95.0,68.0
38,33.0,13.0,8.0,9.0,7.0,7.0,120.0,119.0,86.0,91.0,97.0,69.0
39,33.0,14.0,9.0,10.0,9.0,15.0,119.0,106.0,87.0,110.0,97.0,70.0
40,34.0,14.0,8.0,9.0,7.0,8.0,121.0,124.0,84.0,108.0,97.0,70.0
41,31.0,13.0,8.0,10.0,9.0,9.0,119.0,128.0,84.0,105.0,105.0,74.0
42,33.0,14.0,8.0,10.0,9.0,9.0,115.0,125.0,102.0,116.0,102.0,74.0
43,36.0,13.0,8.0,10.0,13.0,16.0,120.0,125.0,107.0,108.0,104.0,75.0
44,33.0,13.0,8.0,9.0,4.0,4.0,123.0,125.0,114.0,114.0,104.0,73.0
45,32.0,13.0,9.0,10.0,7.0,6.0,111.0,119.0,103.0,106.0,98.0,68.0
