,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,57.0,95.0,90.0,86.0,95.0,95.0,141.0,95.0,95.0,95.0,95.0,95.0
2,56.0,102.0,93.0,87.0,96.0,95.0,91.0,39.0,96.0,95.0,95.0,95.0
3,57.0,110.0,93.0,85.0,95.0,95.0,85.0,29.0,96.0,95.0,95.0,95.0
4,57.0,117.0,92.0,89.0,96.0,96.0,84.0,27.0,96.0,96.0,96.0,95.0
5,57.0,111.0,95.0,88.0,96.0,96.0,83.0,25.0,96.0,96.0,96.0,95.0
6,57.0,105.0,94.0,86.0,96.0,96.0,82.0,24.0,96.0,96.0,96.0,95.0
7,58.0,119.0,93.0,86.0,96.0,96.0,82.0,24.0,96.0,96.0,96.0,95.0
8,58.0,123.0,93.0,90.0,96.0,96.0,81.0,23.0,96.0,96.0,95.0,96.0
9,57.0,118.0,93.0,88.0,96.0,96.0,82.0,23.0,95.0,95.0,96.0,95.0
10,58.0,120.0,92.0,86.0,96.0,96.0,82.0,23.0,96.0,96.0,96.0,96.0
11,58.0,117.0,90.0,90.0,96.0,96.0,81.0,23.0,96.0,96.0,96.0,96.0
12,59.0,117.0,96.0,84.0,96.0,96.0,81.0,23.0,97.0,96.0,96.0,96.0
13,59.0,121.0,96.0,90.0,96.0,96.0,81.0,23.0,96.0,96.0,96.0,95.0
14,59.0,123.0,94.0,87.0,96.0,96.0,81.0,23.0,96.0,96.0,96.0,96.0
15,59.0,122.0,100.0,88.0,96.0,96.0,81.0,23.0,96.0,96.0,96.0,96.0
16,59.0,116.0,100.0,86.0,98.0,96.0,81.0,23.0,97.0,96.0,96.0,95.0
17,59.0,119.0,99.0,99.0,96.0,96.0,81.0,22.0,96.0,95.0,95.0,96.0
18,59.0,123.0,100.0,98.0,98.0,96.0,81.0,23.0,96.0,96.0,95.0,96.0
19,60.0,120.0,101.0,103.0,97.0,96.0,81.0,23.0,96.0,96.0,96.0,96.0
20,61.0,121.0,103.0,96.0,109.0,98.0,83.0,23.0,98.0,95.0,95.0,96.0
21,63.0,119.0,102.0,113.0,102.0,99.0,84.0,23.0,100.0,96.0,96.0,96.0
22,65.0,117.0,105.0,106.0,112.0,98.0,82.0,22.0,97.0,95.0,96.0,96.0
23,67.0,115.0,101.0,108.0,116.0,105.0,88.0,24.0,100.0,96.0,96.0,96.0
24,66.0,112.0,102.0,109.0,119.0,106.0,89.0,24.0,97.0,96.0,96.0,97.0
25,68.0,109.0,101.0,109.0,116.0,106.0,89.0,23.0,98.0,95.0,96.0,96.0
26,69.0,106.0,102.0,114.0,119.0,105.0,93.0,25.0,96.0,96.0,96.0,97.0
27,70.0,104.0,103.0,110.0,117.0,107.0,93.0,25.0,96.0,97.0,96.0,96.0
28,73.0,102.0,99.0,119.0,117.0,108.0,91.0,24.0,96.0,98.0,96.0,96.0
29,71.0,99.0,100.0,107.0,130.0,113.0,94.0,25.0,96.0,97.0,96.0,96.0
30,72.0,97.0,96.0,119.0,124.0,117.0,99.0,27.0,96.0,95.0,95.0,96.0
31,72.0,96.0,94.0,117.0,124.0,117.0,101.0,27.0,98.0,95.0,95.0,96.0
32,72.0,95.0,92.0,117.0,122.0,119.0,100.0,27.0,99.0,97.0,96.0,97.0
33,74.0,94.0,89.0,111.0,127.0,120.0,100.0,27.0,96.0,96.0,96.0,96.0
