,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,255.0,119.0,93.0,82.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,168.0
2,89.0,36.0,93.0,88.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,91.0
3,65.0,29.0,93.0,86.0,84.0,85.0,94.0,93.0,86.0,94.0,93.0,80.0
4,54.0,24.0,93.0,85.0,84.0,84.0,94.0,93.0,86.0,94.0,92.0,76.0
5,49.0,22.0,93.0,86.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,74.0
6,46.0,20.0,93.0,82.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,72.0
7,43.0,19.0,93.0,85.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,71.0
8,42.0,18.0,93.0,85.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,71.0
9,41.0,17.0,93.0,85.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,70.0
10,40.0,17.0,93.0,86.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,70.0
11,39.0,16.0,91.0,85.0,84.0,85.0,94.0,93.0,86.0,94.0,93.0,69.0
12,39.0,16.0,90.0,91.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,69.0
13,38.0,15.0,88.0,87.0,84.0,85.0,94.0,93.0,86.0,94.0,93.0,69.0
14,37.0,15.0,106.0,90.0,85.0,85.0,95.0,93.0,86.0,94.0,93.0,69.0
15,37.0,15.0,116.0,94.0,85.0,85.0,94.0,94.0,86.0,94.0,93.0,69.0
16,37.0,15.0,123.0,97.0,85.0,85.0,93.0,94.0,86.0,94.0,93.0,68.0
17,36.0,15.0,123.0,97.0,85.0,84.0,94.0,94.0,86.0,94.0,93.0,68.0
18,36.0,14.0,123.0,95.0,84.0,84.0,94.0,94.0,86.0,94.0,93.0,68.0
19,35.0,14.0,122.0,102.0,84.0,84.0,94.0,94.0,86.0,95.0,94.0,68.0
20,35.0,14.0,120.0,101.0,84.0,84.0,94.0,94.0,86.0,94.0,93.0,68.0
21,34.0,14.0,119.0,108.0,84.0,84.0,94.0,94.0,86.0,94.0,93.0,68.0
22,34.0,14.0,117.0,110.0,84.0,84.0,94.0,94.0,86.0,94.0,93.0,67.0
23,34.0,14.0,117.0,110.0,84.0,84.0,94.0,93.0,86.0,94.0,93.0,67.0
24,34.0,14.0,116.0,106.0,84.0,84.0,94.0,94.0,86.0,94.0,93.0,67.0
25,34.0,14.0,115.0,109.0,84.0,85.0,94.0,94.0,86.0,94.0,93.0,67.0
26,34.0,13.0,121.0,102.0,84.0,85.0,94.0,94.0,86.0,94.0,94.0,67.0
27,33.0,14.0,124.0,109.0,84.0,84.0,94.0,94.0,86.0,94.0,87.0,62.0
28,32.0,13.0,120.0,101.0,84.0,85.0,94.0,94.0,86.0,94.0,94.0,67.0
29,33.0,14.0,118.0,111.0,84.0,84.0,94.0,94.0,86.0,94.0,94.0,67.0
30,34.0,13.0,116.0,111.0,84.0,84.0,94.0,94.0,86.0,94.0,94.0,67.0
31,34.0,13.0,113.0,110.0,84.0,84.0,90.0,94.0,86.0,94.0,94.0,67.0
32,33.0,13.0,111.0,107.0,84.0,84.0,96.0,95.0,86.0,94.0,93.0,67.0
33,34.0,13.0,108.0,104.0,83.0,84.0,93.0,94.0,86.0,94.0,94.0,68.0
34,33.0,13.0,124.0,119.0,86.0,87.0,103.0,97.0,87.0,96.0,94.0,68.0
35,33.0,14.0,137.0,132.0,84.0,86.0,113.0,107.0,89.0,96.0,95.0,68.0
36,34.0,13.0,138.0,133.0,84.0,85.0,114.0,104.0,88.0,95.0,95.0,68.0
37,33.0,13.0,137.0,131.0,84.0,85.0,114.0,105.0,88.0,94.0,94.0,67.0
38,34.0,13.0,137.0,130.0,84.0,85.0,116.0,105.0,87.0,95.0,94.0,68.0
39,33.0,13.0,133.0,127.0,84.0,85.0,124.0,114.0,87.0,93.0,95.0,68.0
40,33.0,13.0,130.0,124.0,84.0,85.0,126.0,110.0,87.0,94.0,95.0,68.0
41,32.0,13.0,127.0,120.0,84.0,85.0,119.0,107.0,87.0,93.0,95.0,68.0
42,32.0,13.0,129.0,130.0,84.0,84.0,129.0,115.0,87.0,94.0,95.0,68.0
43,33.0,13.0,129.0,133.0,84.0,84.0,117.0,106.0,87.0,94.0,95.0,68.0
44,33.0,13.0,128.0,132.0,84.0,84.0,121.0,120.0,87.0,94.0,95.0,68.0
45,33.0,13.0,126.0,133.0,84.0,84.0,116.0,119.0,86.0,95.0,95.0,68.0
46,32.0,13.0,125.0,124.0,112.0,84.0,119.0,123.0,86.0,92.0,94.0,67.0
47,32.0,13.0,129.0,136.0,126.0,84.0,121.0,124.0,87.0,90.0,94.0,67.0
48,32.0,13.0,124.0,134.0,123.0,84.0,110.0,124.0,86.0,88.0,93.0,67.0
49,33.0,13.0,121.0,130.0,116.0,84.0,121.0,129.0,88.0,109.0,100.0,71.0
50,34.0,13.0,120.0,128.0,114.0,99.0,117.0,129.0,108.0,121.0,105.0,74.0
51,34.0,13.0,116.0,125.0,108.0,95.0,125.0,127.0,118.0,120.0,104.0,73.0
52,34.0,13.0,117.0,132.0,127.0,95.0,126.0,134.0,124.0,119.0,102.0,72.0
53,33.0,13.0,116.0,130.0,129.0,94.0,121.0,135.0,120.0,117.0,102.0,72.0
54,32.0,11.0,110.0,126.0,117.0,85.0,113.0,132.0,116.0,116.0,113.0,78.0
55,39.0,13.0,123.0,128.0,115.0,84.0,109.0,137.0,113.0,119.0,103.0,74.0
56,29.0,13.0,118.0,128.0,115.0,99.0,105.0,130.0,112.0,128.0,113.0,76.0
57,31.0,13.0,115.0,121.0,108.0,98.0,94.0,126.0,102.0,122.0,106.0,73.0
58,32.0,13.0,115.0,117.0,104.0,89.0,92.0,121.0,90.0,118.0,101.0,70.0
59,31.0,13.0,109.0,112.0,98.0,85.0,91.0,119.0,87.0,116.0,96.0,68.0
60,31.0,12.0,110.0,111.0,92.0,84.0,92.0,116.0,86.0,113.0,95.0,66.0
61,30.0,12.0,105.0,108.0,87.0,84.0,91.0,114.0,86.0,112.0,94.0,66.0
62,30.0,12.0,105.0,108.0,85.0,84.0,93.0,112.0,85.0,111.0,93.0,65.0
63,30.0,12.0,102.0,105.0,84.0,84.0,94.0,110.0,85.0,110.0,93.0,65.0
64,30.0,12.0,102.0,104.0,84.0,85.0,93.0,109.0,85.0,109.0,92.0,65.0
65,30.0,12.0,101.0,103.0,84.0,84.0,93.0,107.0,85.0,107.0,92.0,64.0
66,30.0,12.0,100.0,100.0,84.0,84.0,93.0,105.0,85.0,107.0,91.0,64.0
67,30.0,12.0,100.0,100.0,84.0,84.0,92.0,103.0,86.0,105.0,91.0,64.0
68,29.0,12.0,99.0,97.0,84.0,84.0,93.0,102.0,85.0,105.0,91.0,64.0
69,30.0,12.0,98.0,98.0,84.0,84.0,92.0,100.0,85.0,103.0,91.0,63.0
70,30.0,12.0,97.0,96.0,84.0,84.0,94.0,99.0,85.0,102.0,90.0,63.0
71,30.0,12.0,96.0,95.0,84.0,84.0,92.0,97.0,85.0,101.0,91.0,63.0
72,30.0,12.0,96.0,94.0,84.0,85.0,90.0,97.0,85.0,100.0,89.0,63.0
73,30.0,12.0,96.0,93.0,84.0,85.0,92.0,97.0,85.0,99.0,89.0,63.0
74,29.0,12.0,94.0,92.0,84.0,85.0,91.0,96.0,85.0,98.0,89.0,63.0
75,29.0,12.0,94.0,91.0,83.0,85.0,92.0,97.0,85.0,98.0,89.0,62.0
76,30.0,12.0,94.0,90.0,84.0,85.0,92.0,97.0,85.0,97.0,89.0,63.0
77,30.0,12.0,93.0,89.0,84.0,84.0,93.0,96.0,85.0,97.0,90.0,63.0
78,30.0,12.0,93.0,89.0,84.0,84.0,93.0,97.0,84.0,96.0,90.0,63.0
79,30.0,12.0,93.0,91.0,84.0,84.0,93.0,95.0,85.0,96.0,90.0,64.0
80,30.0,12.0,93.0,90.0,84.0,85.0,95.0,95.0,84.0,95.0,90.0,63.0
81,29.0,12.0,93.0,88.0,84.0,85.0,94.0,95.0,85.0,98.0,90.0,63.0
82,30.0,12.0,93.0,86.0,84.0,84.0,93.0,94.0,85.0,97.0,90.0,63.0
83,30.0,12.0,93.0,87.0,84.0,84.0,94.0,94.0,84.0,98.0,90.0,63.0
84,30.0,12.0,93.0,84.0,84.0,84.0,93.0,94.0,85.0,96.0,90.0,64.0
85,29.0,12.0,93.0,86.0,84.0,85.0,93.0,94.0,85.0,97.0,89.0,63.0
86,29.0,12.0,93.0,91.0,84.0,84.0,94.0,94.0,85.0,96.0,90.0,63.0
87,29.0,12.0,93.0,87.0,84.0,84.0,93.0,94.0,85.0,97.0,89.0,63.0
88,29.0,12.0,93.0,87.0,84.0,84.0,94.0,94.0,85.0,95.0,89.0,63.0
89,30.0,12.0,93.0,87.0,84.0,85.0,93.0,94.0,85.0,95.0,90.0,63.0
90,30.0,12.0,93.0,87.0,84.0,85.0,93.0,95.0,85.0,95.0,90.0,64.0
91,29.0,12.0,93.0,88.0,84.0,84.0,93.0,94.0,85.0,95.0,91.0,64.0
92,29.0,12.0,93.0,87.0,84.0,85.0,93.0,94.0,85.0,95.0,91.0,64.0
93,29.0,12.0,93.0,85.0,84.0,85.0,93.0,94.0,85.0,95.0,90.0,64.0
94,29.0,12.0,93.0,86.0,84.0,84.0,93.0,94.0,85.0,94.0,91.0,63.0
95,30.0,12.0,93.0,82.0,84.0,84.0,93.0,94.0,85.0,95.0,91.0,64.0
96,29.0,12.0,93.0,85.0,84.0,84.0,93.0,94.0,85.0,95.0,90.0,63.0
97,30.0,12.0,93.0,86.0,84.0,84.0,92.0,94.0,85.0,95.0,90.0,63.0
98,29.0,12.0,93.0,86.0,84.0,84.0,93.0,94.0,85.0,95.0,91.0,64.0
99,42.0,14.0,93.0,82.0,84.0,84.0,93.0,94.0,85.0,95.0,91.0,70.0
100,26.0,11.0,94.0,88.0,86.0,96.0,96.0,95.0,86.0,94.0,92.0,62.0
101,26.0,11.0,93.0,86.0,84.0,95.0,93.0,94.0,85.0,95.0,91.0,63.0
102,28.0,12.0,93.0,87.0,84.0,92.0,94.0,94.0,85.0,94.0,91.0,63.0
103,29.0,12.0,93.0,86.0,84.0,90.0,93.0,93.0,85.0,94.0,91.0,64.0
104,29.0,12.0,93.0,83.0,84.0,88.0,93.0,93.0,85.0,94.0,91.0,64.0
105,29.0,12.0,93.0,85.0,84.0,87.0,92.0,93.0,85.0,94.0,91.0,64.0
106,29.0,12.0,93.0,83.0,84.0,86.0,93.0,93.0,85.0,94.0,92.0,64.0
107,29.0,12.0,93.0,85.0,83.0,85.0,93.0,93.0,85.0,94.0,91.0,63.0
108,29.0,12.0,93.0,91.0,84.0,84.0,94.0,93.0,85.0,94.0,91.0,64.0
109,29.0,12.0,93.0,87.0,84.0,84.0,93.0,93.0,85.0,94.0,91.0,63.0
110,30.0,12.0,93.0,86.0,84.0,84.0,94.0,94.0,85.0,95.0,91.0,64.0
111,29.0,12.0,93.0,88.0,84.0,84.0,93.0,94.0,85.0,95.0,91.0,64.0
112,29.0,12.0,93.0,86.0,84.0,84.0,93.0,94.0,85.0,95.0,92.0,64.0
113,29.0,12.0,93.0,81.0,84.0,85.0,93.0,93.0,85.0,94.0,91.0,64.0
114,29.0,12.0,93.0,85.0,84.0,84.0,93.0,93.0,85.0,94.0,91.0,64.0
115,29.0,12.0,93.0,85.0,84.0,84.0,93.0,94.0,85.0,95.0,92.0,64.0
116,29.0,12.0,93.0,85.0,84.0,84.0,93.0,94.0,85.0,95.0,92.0,64.0
117,29.0,12.0,93.0,91.0,84.0,84.0,93.0,94.0,85.0,95.0,92.0,64.0
