,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47.0,100.0,90.0,86.0,95.0,95.0,140.0,94.0,95.0,95.0,96.0,95.0
2,47.0,95.0,91.0,89.0,95.0,95.0,81.0,32.0,95.0,95.0,96.0,94.0
3,48.0,103.0,92.0,87.0,96.0,95.0,81.0,25.0,96.0,95.0,96.0,95.0
4,47.0,112.0,93.0,88.0,97.0,95.0,81.0,24.0,96.0,94.0,96.0,95.0
5,47.0,110.0,93.0,88.0,96.0,95.0,80.0,23.0,96.0,95.0,96.0,95.0
6,47.0,104.0,92.0,89.0,96.0,95.0,80.0,22.0,96.0,95.0,96.0,95.0
7,47.0,117.0,94.0,86.0,95.0,95.0,79.0,21.0,96.0,95.0,95.0,95.0
8,47.0,116.0,92.0,88.0,96.0,95.0,79.0,22.0,96.0,95.0,96.0,95.0
9,47.0,114.0,94.0,91.0,96.0,95.0,79.0,21.0,96.0,95.0,96.0,95.0
10,47.0,114.0,95.0,90.0,96.0,95.0,79.0,21.0,96.0,95.0,96.0,95.0
11,48.0,118.0,93.0,87.0,96.0,95.0,79.0,20.0,96.0,95.0,96.0,95.0
12,48.0,112.0,93.0,88.0,96.0,96.0,79.0,21.0,96.0,95.0,96.0,95.0
13,49.0,120.0,93.0,91.0,96.0,96.0,79.0,21.0,96.0,95.0,96.0,95.0
14,49.0,119.0,93.0,86.0,96.0,96.0,79.0,21.0,96.0,95.0,96.0,96.0
15,50.0,118.0,93.0,88.0,96.0,96.0,78.0,20.0,96.0,95.0,96.0,95.0
16,46.0,118.0,93.0,87.0,96.0,96.0,79.0,20.0,96.0,95.0,95.0,95.0
17,49.0,118.0,93.0,87.0,96.0,96.0,79.0,20.0,96.0,95.0,96.0,95.0
18,51.0,117.0,93.0,84.0,96.0,96.0,79.0,20.0,96.0,95.0,96.0,95.0
19,50.0,118.0,95.0,93.0,96.0,96.0,78.0,19.0,96.0,95.0,95.0,95.0
20,50.0,118.0,95.0,87.0,96.0,96.0,79.0,20.0,96.0,95.0,96.0,95.0
21,50.0,118.0,95.0,90.0,96.0,96.0,79.0,20.0,95.0,95.0,96.0,96.0
22,51.0,118.0,97.0,85.0,96.0,96.0,79.0,20.0,96.0,95.0,96.0,96.0
