,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,55.0,95.0,90.0,84.0,95.0,95.0,141.0,95.0,95.0,96.0,95.0,95.0
2,54.0,96.0,91.0,89.0,95.0,95.0,84.0,32.0,95.0,96.0,96.0,95.0
3,55.0,106.0,92.0,89.0,96.0,95.0,85.0,29.0,96.0,96.0,96.0,95.0
4,56.0,109.0,91.0,89.0,96.0,95.0,84.0,28.0,96.0,96.0,95.0,95.0
5,56.0,114.0,92.0,87.0,96.0,95.0,83.0,26.0,96.0,96.0,96.0,95.0
6,58.0,102.0,94.0,89.0,96.0,95.0,82.0,25.0,96.0,96.0,96.0,95.0
7,58.0,109.0,92.0,87.0,96.0,95.0,82.0,24.0,96.0,96.0,96.0,95.0
8,58.0,107.0,91.0,87.0,96.0,95.0,83.0,25.0,96.0,96.0,96.0,95.0
9,59.0,112.0,91.0,87.0,96.0,95.0,81.0,23.0,96.0,95.0,96.0,95.0
10,58.0,112.0,90.0,88.0,96.0,95.0,82.0,24.0,96.0,96.0,96.0,96.0
11,59.0,113.0,90.0,88.0,96.0,96.0,81.0,23.0,96.0,96.0,95.0,95.0
12,58.0,113.0,96.0,88.0,96.0,95.0,81.0,23.0,96.0,96.0,96.0,96.0
13,58.0,114.0,96.0,89.0,96.0,96.0,82.0,23.0,96.0,96.0,95.0,96.0
14,58.0,117.0,93.0,87.0,96.0,96.0,81.0,23.0,96.0,96.0,96.0,96.0
15,57.0,116.0,101.0,86.0,95.0,96.0,81.0,23.0,96.0,96.0,96.0,95.0
16,56.0,115.0,100.0,100.0,96.0,96.0,82.0,23.0,98.0,96.0,96.0,96.0
17,59.0,116.0,101.0,96.0,97.0,96.0,81.0,23.0,96.0,95.0,96.0,96.0
18,59.0,118.0,101.0,101.0,97.0,96.0,81.0,23.0,95.0,96.0,96.0,96.0
19,60.0,118.0,104.0,94.0,96.0,96.0,82.0,23.0,97.0,96.0,96.0,96.0
20,61.0,118.0,104.0,109.0,100.0,98.0,82.0,23.0,99.0,96.0,96.0,95.0
21,61.0,119.0,104.0,107.0,113.0,98.0,82.0,23.0,98.0,96.0,96.0,96.0
22,63.0,115.0,103.0,106.0,104.0,98.0,83.0,23.0,99.0,96.0,96.0,96.0
23,60.0,113.0,104.0,112.0,116.0,104.0,87.0,24.0,99.0,96.0,97.0,97.0
24,68.0,110.0,104.0,104.0,113.0,109.0,91.0,24.0,100.0,98.0,95.0,96.0
25,70.0,107.0,102.0,114.0,119.0,110.0,93.0,25.0,100.0,98.0,95.0,97.0
26,70.0,105.0,102.0,114.0,107.0,114.0,97.0,25.0,99.0,98.0,96.0,96.0
27,72.0,102.0,103.0,119.0,124.0,111.0,95.0,25.0,96.0,98.0,96.0,97.0
28,74.0,98.0,101.0,106.0,121.0,115.0,97.0,26.0,95.0,98.0,96.0,96.0
29,74.0,96.0,102.0,121.0,123.0,118.0,98.0,25.0,96.0,98.0,95.0,96.0
30,75.0,96.0,98.0,117.0,129.0,119.0,100.0,28.0,96.0,96.0,95.0,96.0
31,77.0,95.0,94.0,116.0,125.0,112.0,97.0,27.0,97.0,95.0,95.0,96.0
32,77.0,94.0,92.0,115.0,126.0,111.0,96.0,27.0,97.0,96.0,95.0,97.0
33,77.0,93.0,89.0,111.0,124.0,111.0,95.0,27.0,96.0,96.0,95.0,96.0
34,77.0,93.0,88.0,106.0,130.0,117.0,96.0,26.0,95.0,96.0,95.0,96.0
35,78.0,93.0,88.0,104.0,123.0,121.0,103.0,28.0,105.0,97.0,95.0,96.0
36,78.0,92.0,88.0,101.0,128.0,119.0,100.0,27.0,106.0,97.0,96.0,96.0
37,76.0,92.0,87.0,98.0,123.0,120.0,100.0,27.0,111.0,96.0,95.0,96.0
