,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,255.0,115.0,85.0,90.0,97.0,99.0,93.0,93.0,86.0,94.0,94.0,162.0
2,77.0,29.0,20.0,22.0,23.0,30.0,93.0,93.0,87.0,94.0,93.0,89.0
3,75.0,35.0,29.0,34.0,28.0,31.0,93.0,93.0,85.0,94.0,93.0,86.0
4,63.0,28.0,25.0,29.0,23.0,25.0,93.0,93.0,86.0,94.0,93.0,81.0
5,56.0,25.0,21.0,25.0,19.0,21.0,93.0,93.0,86.0,94.0,93.0,78.0
6,50.0,22.0,18.0,21.0,16.0,18.0,93.0,93.0,86.0,94.0,93.0,75.0
7,48.0,21.0,17.0,20.0,15.0,17.0,93.0,93.0,86.0,94.0,93.0,74.0
8,45.0,20.0,16.0,18.0,14.0,15.0,93.0,93.0,86.0,94.0,93.0,73.0
9,43.0,19.0,15.0,17.0,13.0,15.0,93.0,93.0,86.0,94.0,93.0,72.0
10,42.0,18.0,15.0,17.0,13.0,14.0,93.0,93.0,86.0,94.0,93.0,72.0
11,41.0,17.0,12.0,15.0,12.0,13.0,93.0,93.0,86.0,94.0,93.0,71.0
12,40.0,17.0,11.0,15.0,12.0,13.0,93.0,93.0,86.0,94.0,93.0,71.0
13,39.0,17.0,17.0,16.0,12.0,13.0,93.0,93.0,86.0,94.0,93.0,70.0
14,38.0,16.0,16.0,15.0,11.0,12.0,93.0,93.0,86.0,95.0,93.0,70.0
15,38.0,16.0,16.0,18.0,12.0,12.0,93.0,93.0,86.0,94.0,93.0,70.0
16,37.0,16.0,15.0,18.0,11.0,12.0,93.0,93.0,86.0,94.0,93.0,69.0
17,36.0,15.0,8.0,15.0,11.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
18,36.0,15.0,7.0,15.0,11.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
19,36.0,15.0,9.0,16.0,11.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
20,35.0,15.0,9.0,16.0,10.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
21,35.0,15.0,10.0,15.0,11.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
22,35.0,15.0,16.0,17.0,11.0,10.0,93.0,93.0,86.0,94.0,93.0,68.0
23,34.0,14.0,16.0,16.0,12.0,11.0,93.0,93.0,86.0,94.0,93.0,69.0
24,34.0,14.0,11.0,14.0,10.0,10.0,93.0,93.0,86.0,94.0,93.0,68.0
25,33.0,14.0,9.0,6.0,8.0,9.0,93.0,93.0,86.0,94.0,93.0,68.0
26,34.0,14.0,7.0,6.0,8.0,9.0,90.0,92.0,86.0,94.0,93.0,68.0
27,35.0,15.0,7.0,8.0,9.0,10.0,110.0,99.0,88.0,96.0,94.0,69.0
28,33.0,14.0,15.0,17.0,10.0,10.0,110.0,98.0,87.0,95.0,94.0,68.0
29,33.0,14.0,16.0,18.0,10.0,10.0,109.0,98.0,86.0,94.0,94.0,68.0
30,35.0,14.0,7.0,14.0,10.0,10.0,118.0,106.0,88.0,96.0,94.0,70.0
31,35.0,14.0,5.0,13.0,9.0,9.0,108.0,110.0,88.0,94.0,96.0,70.0
32,34.0,14.0,6.0,8.0,8.0,9.0,122.0,109.0,88.0,94.0,95.0,69.0
33,34.0,14.0,8.0,7.0,8.0,9.0,123.0,114.0,88.0,96.0,94.0,69.0
34,34.0,14.0,8.0,14.0,9.0,9.0,123.0,118.0,86.0,95.0,94.0,69.0
35,32.0,13.0,8.0,16.0,10.0,10.0,123.0,108.0,88.0,96.0,95.0,68.0
36,30.0,13.0,9.0,15.0,10.0,9.0,119.0,121.0,86.0,95.0,95.0,66.0
37,33.0,13.0,9.0,7.0,16.0,15.0,116.0,127.0,86.0,103.0,95.0,69.0
38,35.0,14.0,9.0,5.0,12.0,12.0,127.0,129.0,87.0,106.0,97.0,71.0
39,33.0,13.0,9.0,6.0,2.0,6.0,130.0,130.0,87.0,115.0,100.0,71.0
40,31.0,13.0,9.0,8.0,6.0,7.0,119.0,125.0,112.0,115.0,99.0,70.0
41,35.0,14.0,8.0,9.0,17.0,17.0,116.0,137.0,127.0,119.0,102.0,74.0
42,37.0,14.0,7.0,9.0,13.0,13.0,126.0,137.0,126.0,119.0,105.0,76.0
43,41.0,14.0,8.0,9.0,3.0,3.0,127.0,134.0,126.0,127.0,110.0,80.0
44,32.0,13.0,9.0,10.0,5.0,6.0,126.0,134.0,121.0,126.0,106.0,76.0
45,30.0,13.0,9.0,10.0,7.0,7.0,112.0,124.0,109.0,116.0,100.0,70.0
46,30.0,13.0,8.0,10.0,8.0,7.0,107.0,118.0,99.0,110.0,94.0,67.0
47,30.0,13.0,8.0,10.0,8.0,8.0,102.0,114.0,90.0,105.0,92.0,65.0
48,29.0,13.0,8.0,10.0,8.0,7.0,98.0,111.0,87.0,102.0,89.0,63.0
49,30.0,13.0,8.0,10.0,8.0,8.0,95.0,108.0,85.0,98.0,89.0,63.0
50,29.0,13.0,8.0,10.0,8.0,8.0,94.0,106.0,85.0,96.0,90.0,63.0
51,29.0,13.0,8.0,10.0,8.0,8.0,94.0,104.0,85.0,97.0,89.0,63.0
52,30.0,13.0,8.0,10.0,8.0,8.0,93.0,102.0,85.0,94.0,89.0,64.0
53,29.0,13.0,8.0,10.0,8.0,8.0,93.0,100.0,87.0,94.0,88.0,63.0
54,29.0,13.0,8.0,10.0,8.0,8.0,93.0,99.0,85.0,94.0,89.0,63.0
55,30.0,13.0,8.0,10.0,8.0,8.0,94.0,98.0,85.0,95.0,91.0,64.0
56,30.0,12.0,8.0,10.0,8.0,8.0,93.0,97.0,85.0,95.0,90.0,64.0
57,29.0,13.0,8.0,10.0,8.0,8.0,93.0,96.0,85.0,95.0,90.0,64.0
58,30.0,13.0,8.0,10.0,8.0,8.0,93.0,97.0,85.0,95.0,90.0,64.0
59,29.0,13.0,8.0,9.0,8.0,8.0,94.0,97.0,85.0,95.0,92.0,64.0
60,29.0,13.0,8.0,10.0,8.0,8.0,93.0,94.0,85.0,93.0,91.0,65.0
61,30.0,13.0,8.0,10.0,8.0,8.0,93.0,94.0,86.0,94.0,91.0,65.0
62,29.0,12.0,8.0,9.0,8.0,7.0,93.0,95.0,85.0,95.0,91.0,65.0
63,30.0,12.0,8.0,10.0,8.0,8.0,93.0,94.0,85.0,94.0,91.0,65.0
64,30.0,12.0,8.0,10.0,8.0,8.0,93.0,93.0,85.0,95.0,91.0,65.0
65,29.0,12.0,7.0,10.0,7.0,8.0,93.0,94.0,85.0,95.0,91.0,65.0
66,30.0,13.0,8.0,10.0,8.0,8.0,93.0,94.0,85.0,95.0,91.0,65.0
67,29.0,13.0,8.0,9.0,8.0,8.0,93.0,94.0,85.0,95.0,91.0,64.0
68,29.0,12.0,7.0,10.0,8.0,7.0,93.0,94.0,85.0,95.0,91.0,65.0
69,30.0,13.0,8.0,10.0,8.0,8.0,93.0,94.0,85.0,94.0,91.0,65.0
70,29.0,12.0,7.0,10.0,7.0,8.0,93.0,94.0,85.0,94.0,92.0,65.0
71,29.0,13.0,8.0,9.0,8.0,8.0,93.0,94.0,85.0,95.0,92.0,65.0
72,30.0,12.0,8.0,10.0,8.0,8.0,94.0,94.0,85.0,95.0,91.0,65.0
73,29.0,12.0,7.0,9.0,8.0,7.0,93.0,94.0,86.0,95.0,92.0,65.0
74,29.0,12.0,8.0,9.0,8.0,8.0,93.0,94.0,85.0,95.0,92.0,65.0
75,30.0,12.0,8.0,10.0,8.0,7.0,93.0,94.0,85.0,95.0,92.0,65.0
76,29.0,12.0,7.0,9.0,7.0,8.0,93.0,94.0,85.0,94.0,91.0,65.0
77,30.0,12.0,8.0,10.0,8.0,8.0,93.0,94.0,85.0,94.0,92.0,65.0
78,29.0,12.0,8.0,9.0,8.0,7.0,93.0,94.0,85.0,95.0,92.0,65.0
79,29.0,12.0,7.0,9.0,7.0,8.0,93.0,94.0,85.0,95.0,92.0,65.0
80,29.0,13.0,8.0,10.0,8.0,8.0,93.0,94.0,85.0,94.0,92.0,65.0
