,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,255.0,109.0,94.0,86.0,142.0,109.0,90.0,80.0,73.0,80.0,93.0,118.0
2,76.0,109.0,94.0,91.0,81.0,39.0,23.0,12.0,10.0,11.0,14.0,31.0
3,59.0,109.0,95.0,87.0,85.0,40.0,27.0,21.0,19.0,21.0,21.0,23.0
4,46.0,109.0,94.0,86.0,78.0,34.0,22.0,17.0,16.0,18.0,19.0,18.0
5,39.0,109.0,95.0,88.0,78.0,32.0,19.0,16.0,14.0,17.0,18.0,15.0
6,35.0,109.0,95.0,89.0,77.0,30.0,18.0,14.0,13.0,16.0,17.0,14.0
7,31.0,109.0,95.0,87.0,74.0,28.0,16.0,13.0,12.0,14.0,16.0,12.0
8,29.0,109.0,94.0,86.0,73.0,27.0,16.0,13.0,12.0,14.0,16.0,12.0
9,28.0,109.0,94.0,89.0,74.0,27.0,15.0,12.0,11.0,13.0,15.0,11.0
10,26.0,109.0,95.0,83.0,69.0,25.0,14.0,12.0,11.0,13.0,15.0,10.0
11,25.0,110.0,94.0,87.0,74.0,26.0,14.0,12.0,11.0,13.0,15.0,10.0
12,24.0,111.0,101.0,87.0,71.0,25.0,14.0,11.0,10.0,12.0,14.0,9.0
13,23.0,111.0,97.0,88.0,71.0,25.0,13.0,11.0,10.0,12.0,14.0,9.0
14,23.0,112.0,97.0,83.0,70.0,25.0,13.0,11.0,10.0,12.0,14.0,9.0
15,22.0,111.0,103.0,94.0,76.0,25.0,13.0,11.0,10.0,11.0,13.0,8.0
16,21.0,111.0,106.0,90.0,73.0,24.0,13.0,11.0,10.0,11.0,13.0,8.0
17,21.0,111.0,102.0,91.0,73.0,25.0,13.0,11.0,9.0,11.0,13.0,8.0
18,20.0,112.0,105.0,91.0,75.0,24.0,12.0,10.0,9.0,11.0,13.0,8.0
19,20.0,110.0,102.0,98.0,73.0,24.0,13.0,10.0,9.0,11.0,13.0,8.0
20,20.0,112.0,98.0,94.0,75.0,24.0,12.0,10.0,9.0,11.0,12.0,7.0
21,19.0,114.0,101.0,100.0,79.0,25.0,13.0,11.0,10.0,11.0,13.0,8.0
22,19.0,109.0,109.0,101.0,79.0,25.0,12.0,10.0,8.0,10.0,12.0,7.0
23,19.0,112.0,111.0,93.0,75.0,24.0,12.0,9.0,9.0,10.0,12.0,7.0
24,18.0,111.0,109.0,109.0,83.0,25.0,12.0,10.0,9.0,10.0,12.0,7.0
25,19.0,112.0,110.0,104.0,83.0,26.0,13.0,10.0,9.0,10.0,12.0,7.0
26,19.0,111.0,113.0,101.0,79.0,24.0,13.0,10.0,8.0,10.0,12.0,7.0
27,18.0,112.0,110.0,108.0,85.0,26.0,13.0,10.0,9.0,10.0,12.0,7.0
28,19.0,111.0,111.0,98.0,77.0,24.0,13.0,10.0,9.0,10.0,11.0,7.0
29,18.0,112.0,111.0,107.0,83.0,25.0,12.0,9.0,8.0,10.0,11.0,7.0
30,18.0,111.0,110.0,103.0,82.0,25.0,14.0,11.0,9.0,10.0,12.0,7.0
31,19.0,110.0,105.0,108.0,83.0,25.0,14.0,10.0,8.0,10.0,11.0,7.0
32,17.0,109.0,103.0,98.0,79.0,24.0,13.0,10.0,8.0,10.0,11.0,7.0
33,17.0,107.0,98.0,98.0,78.0,24.0,11.0,10.0,8.0,10.0,11.0,6.0
