,0,1,2
0,0.0,0.0,0.0
1,1118.950792,24.0,1.006908790867563
2,1119.018782,23.0,1.0194298449738954
3,1119.093816,25.0,1.0388113424058656
4,1119.17077,24.0,1.0652691293683252
5,1119.247537,24.0,1.098897582692101
6,1119.324447,24.0,1.1384126493725364
7,1119.401295,26.0,1.1811233026229697
8,1119.478218,25.0,1.2209017964907027
9,1119.555116,24.0,1.2493210865502213
10,1119.632088,24.0,1.2562478434914675
11,1119.709212,25.0,1.2308249114571355
12,1119.787678,25.0,1.1624816295029237
13,1119.864355,25.0,1.0433724302843432
14,1119.941613,25.0,0.8705325202012246
15,1120.018137,25.0,0.6479822427670372
16,1120.095512,25.0,0.38841017620844515
17,1120.172225,24.0,0.11382827469696605
18,1120.249695,20.0,-0.14500652587920873
19,1120.325788,22.0,-0.34697686934870103
20,1120.403724,22.0,-0.4457763567572173
21,1120.47952,22.0,-0.39211054869760664
22,1120.556469,21.0,-0.1380923796498208
23,1120.633323,24.0,0.3599130520065644
24,1120.710333,22.0,1.1339849645297202
25,1120.787231,21.0,2.2030769484005193
26,1120.864375,23.0,3.5703167118630827
27,1120.94113,23.0,5.219734831407254
28,1121.018242,23.0,7.117011696319609
29,1121.094806,18.0,9.209328700047257
30,1121.172088,27.0,11.434262043055304
31,1121.248669,27.0,13.716164082507886
32,1121.326846,28.0,15.975668497589773
33,1121.402526,27.0,18.133836343168802
34,1121.480036,24.0,20.117708675845712
35,1121.556592,25.0,21.866809297152784
36,1121.632479,21.0,23.33379687977514
37,1121.708996,24.0,24.490908958277004
38,1121.786012,23.0,25.32696160946424
39,1121.862915,20.0,25.848089586350397
40,1121.939859,20.0,26.07734734924701
41,1122.016691,22.0,26.051321910535126
42,1122.093856,22.0,25.815540263620473
43,1122.17044,23.0,25.421821711392532
44,1122.247569,22.0,24.923446546418933
45,1122.325729,21.0,24.372425450738945
46,1122.402808,22.0,23.817000236269937
47,1122.47951,22.0,23.298336660638448
48,1122.556779,23.0,22.849742338857894
49,1122.633407,21.0,22.494539634949795
50,1122.710723,23.0,22.24818125583333
51,1122.787202,24.0,22.11671239567336
52,1122.86437,22.0,22.097211253706725
53,1122.941013,26.0,22.181609760365337
54,1123.018452,28.0,22.355016914962768
55,1123.094815,28.0,22.597492167824534
56,1123.172233,31.0,22.886885237325306
57,1123.248719,23.0,23.19569769622224
58,1123.32633,18.0,23.497274303958047
59,1123.402759,17.0,23.766529228913367
60,1123.479687,18.0,23.980629300652414
61,1123.555267,19.0,24.120042769791667
62,1123.632471,18.0,24.168496043505854
63,1123.709807,19.0,24.125451750185736
64,1123.78636,19.0,23.990688093761158
65,1123.863388,17.0,23.772925456122692
66,1123.939869,19.0,23.489174885228604
67,1124.016559,18.0,23.16228983805814
68,1124.093636,19.0,22.82049296523555
69,1124.170573,19.0,22.494611223365162
70,1124.249019,15.0,22.212878197819887
71,1124.325801,20.0,22.00291504430502
72,1124.402667,19.0,21.88421188521039
73,1124.47986,20.0,21.86940307029743
74,1124.556526,20.0,21.960932559185345
75,1124.633311,20.0,22.15130672400282
76,1124.710553,19.0,22.423140955569426
77,1124.78777,19.0,22.75109376221235
78,1124.864204,20.0,23.103876334203495
79,1124.941116,20.0,23.446127855043773
80,1125.01803,20.0,23.740744553356844
81,1125.094975,20.0,23.955080303609364
82,1125.172953,21.0,24.061692973226528
83,1125.248965,21.0,24.040790212436146
84,1125.32617,20.0,23.881479664066436
85,1125.403021,26.0,23.58697898371554
86,1125.480287,22.0,23.165962309730507
87,1125.556817,20.0,22.637669215376377
88,1125.632312,20.0,22.030177094538505
89,1125.721884,21.0,21.375991997732438
90,1125.78665,21.0,20.709581043817746
91,1125.863354,22.0,20.062752381739635
92,1125.940013,21.0,19.468151500317113
93,1126.016679,20.0,18.95064413101006
94,1126.093624,21.0,18.52951187594282
95,1126.171208,21.0,18.21575605133001
96,1126.247697,20.0,18.011832366571852
97,1126.325898,20.0,17.915091370282433
98,1126.402902,20.0,17.915132554901543
99,1126.479896,21.0,17.9998872735245
100,1126.55667,20.0,18.153013654523935
101,1126.633514,24.0,18.35815231575466
102,1126.710815,21.0,18.598008621220252
103,1126.788042,20.0,18.858794534254766
104,1126.864507,20.0,19.128753846916105
105,1126.94124,20.0,19.399178747607674
106,1127.018444,21.0,19.66354986970755
107,1127.095713,20.0,19.916568035290894
108,1127.172214,20.0,20.155328874160315
109,1127.248866,20.0,20.37719765988213
110,1127.325947,20.0,20.58014370448207
111,1127.40297,22.0,20.76143266174353
112,1127.480079,21.0,20.918356661262628
113,1127.556578,20.0,21.048238424919823
114,1127.633554,22.0,21.1484298681015
115,1127.710739,21.0,21.21797802300009
116,1127.787618,20.0,21.256956885221364
117,1127.862981,21.0,21.26693116449585
118,1127.939839,21.0,21.252265396836844
119,1128.016649,20.0,21.215062061553105
120,1128.093627,21.0,21.15965922377646
121,1128.170503,22.0,21.09173647948038
122,1128.247777,22.0,21.017186080453467
123,1128.32442,20.0,20.94098803776312
124,1128.401316,21.0,20.867584107478475
125,1128.478476,21.0,20.80051931270997
126,1128.556792,21.0,20.742016631493303
127,1128.633658,21.0,20.692312733759696
128,1128.710608,20.0,20.651689169352036
129,1128.787479,21.0,20.619310449709182
130,1128.86461,21.0,20.594136559532267
131,1128.94125,21.0,20.5749796026881
132,1129.018178,21.0,20.559112393275946
133,1129.095063,20.0,20.5469268956717
134,1129.172085,21.0,20.538129620249972
135,1129.248873,20.0,20.532961626649513
136,1129.325966,21.0,20.532568624471267
137,1129.402841,23.0,20.538638796249437
138,1129.480065,21.0,20.55130324251205
139,1129.556583,21.0,20.571515367114205
140,1129.633611,21.0,20.59996152145196
141,1129.710511,21.0,20.636319404520236
142,1129.787498,21.0,20.679456735872385
143,1129.864291,21.0,20.727395606608983
144,1129.941472,21.0,20.77786513311639
145,1130.018382,21.0,20.827939154901216
146,1130.095316,22.0,20.87420688362045
147,1130.171954,21.0,20.915514734677938
148,1135.353739,22.0,20.948869467418415
149,1135.40471,21.0,20.97176057902063
150,1135.478423,23.0,20.984040861150213
151,1135.555797,21.0,20.985445999262314
152,1135.633064,23.0,20.977649065633077
153,1135.71356,21.0,20.962081315163296
154,1135.786239,21.0,20.940945903389867
155,1135.86322,21.0,20.916496093201857
156,1135.940184,23.0,20.89224603212216
157,1136.016977,21.0,20.869966283138535
158,1136.09381,21.0,20.851509754332877
159,1136.17059,21.0,20.838395398966874
160,1136.247416,22.0,20.831823803290753
161,1136.324277,21.0,20.832247671547094
162,1136.401316,21.0,20.83926515826283
163,1136.479587,23.0,20.854647962104604
164,1136.556772,21.0,20.87653560869293
165,1136.633386,22.0,20.904652249892603
166,1136.710953,21.0,20.93821134279957
167,1136.787324,22.0,20.97705186539712
168,1136.864619,21.0,21.020690480410742
169,1136.941216,22.0,21.068642611241074
170,1137.018736,23.0,21.120506089673754
171,1137.095421,22.0,21.175140555228918
172,1137.172256,23.0,21.231834088037004
173,1137.248897,26.0,21.290946182262175
174,1137.326416,23.0,21.34986619712118
175,1137.403274,24.0,21.407150959328572
176,1137.479951,20.0,21.46049478362788
177,1137.55668,21.0,21.508250921144533
178,1137.634011,22.0,21.548227065099688
179,1137.710713,22.0,21.578614662966196
180,1137.787802,19.0,21.5968220812376
181,1137.86447,24.0,21.602977776691752
182,1137.941628,20.0,21.595564622405863
183,1138.018095,20.0,21.575973539374903
184,1138.095609,21.0,21.546772074286775
185,1138.172131,21.0,21.51068593968444
186,1138.249378,21.0,21.472593606773586
187,1138.324523,21.0,21.43794905254479
188,1138.407101,22.0,21.412956771170535
189,1138.479149,23.0,21.403741198008678
190,1138.556665,22.0,21.414746225469358
191,1138.63601,22.0,21.450194396989748
192,1138.710357,21.0,21.51181257846627
193,1138.787317,22.0,21.59969649887084
194,1138.863064,20.0,21.710465396722437
195,1138.940904,22.0,21.839165103626495
196,1139.017397,12.0,21.975492915544674
197,1139.09415,22.0,22.113325177493916
198,1139.171312,23.0,22.242368986480635
199,1139.247395,21.0,22.352626018681864
200,1139.324626,20.0,22.434474475002162
201,1139.401268,23.0,22.482103529407485
202,1139.478399,27.0,22.492555386103486
203,1139.555722,30.0,22.465757412820253
204,1139.632302,24.0,22.402326190947026
205,1139.710732,16.0,22.305663296815876
206,1139.787764,18.0,22.184253446581188
207,1139.864907,17.0,22.046013545552054
208,1139.942252,17.0,21.899695150813912
209,1140.018159,17.0,21.75242788191181
210,1140.094959,17.0,21.61061267103738
211,1140.170526,16.0,21.477896838213997
212,1140.248037,18.0,21.358366736669723
213,1140.324372,19.0,21.252953882376797
214,1140.40148,18.0,21.162733788822358
215,1140.4783,20.0,21.088330623314693
216,1140.555524,19.0,21.030231846359538
217,1140.632093,18.0,20.98960779154615
218,1140.709081,19.0,20.96968127435613
219,1140.786086,19.0,20.97228293461039
220,1140.864375,19.0,20.99962639264029
221,1140.94121,19.0,21.052835729717348
222,1141.018663,19.0,21.13158578994843
223,1141.096059,20.0,21.232595858580908
224,1141.171937,19.0,21.349024468691464
225,1141.247397,19.0,21.47203735123818
226,1141.324388,19.0,21.588465740562018
227,1141.40124,20.0,21.684294518884485
228,1141.478352,19.0,21.74321524993259
229,1141.555206,19.0,21.750631943333712
230,1141.632131,19.0,21.693450010600497
231,1141.709413,20.0,21.563360502433053
232,1141.785951,19.0,21.35677508613006
233,1141.862972,20.0,21.076254846912537
234,1141.9414,20.0,20.730869414162715
235,1142.018237,20.0,20.336707891622442
236,1142.09513,21.0,19.913065829523344
237,1142.171973,20.0,19.483246825685832
238,1142.249374,22.0,19.070848755511395
239,1142.325915,20.0,18.69840365044377
240,1142.402833,20.0,18.386004833353557
241,1142.480344,18.0,18.147800640582357
242,1142.567259,21.0,17.99185484158641
243,1142.632053,20.0,17.920803284747958
244,1142.708954,20.0,17.928296997471072
245,1142.785863,20.0,18.003373779554288
246,1142.862735,20.0,18.131216582745193
247,1142.939761,21.0,18.294669181377387
248,1143.016747,21.0,18.475879340658782
249,1143.093573,20.0,18.65823245240678
250,1143.170859,19.0,18.8285331744484
251,1143.248877,22.0,18.97896952947369
252,1143.326069,20.0,19.10386779763371
253,1143.402737,20.0,19.203098625011933
254,1143.480576,21.0,19.279901009662247
255,1143.556637,20.0,19.34011748193614
256,1143.633595,20.0,19.390089584643587
257,1143.710581,20.0,19.437843930196284
258,1143.787491,20.0,19.4854647050964
259,1143.864265,20.0,19.53955506685292
260,1143.94127,20.0,19.60201967673305
261,1144.018235,21.0,19.67200875938602
262,1144.095867,20.0,19.746383160491312
263,1144.171963,21.0,19.822803200776484
264,1144.249318,21.0,19.89862871378652
265,1144.32595,20.0,19.971626762389988
266,1144.404185,21.0,20.03846735944675
267,1144.479724,20.0,20.094882009526767
268,1144.556906,21.0,20.141370446582492
269,1144.633795,20.0,20.177610013560297
270,1144.711395,20.0,20.20464702597283
271,1144.787612,20.0,20.223896821837663
272,1144.864458,20.0,20.237000206145883
273,1144.94134,21.0,20.245381726931715
274,1145.018684,20.0,20.25057558012874
275,1145.095232,21.0,20.254374677265872
276,1145.17208,20.0,20.256810066738975
277,1145.248916,21.0,20.25940951867622
278,1145.325999,20.0,20.26187415553837
279,1145.402751,21.0,20.264335700142382
280,1145.479786,20.0,20.266788625862677
281,1145.556632,20.0,20.26934164207835
282,1145.633594,20.0,20.272106762179398
283,1145.710535,20.0,20.275281734205574
284,1145.787817,21.0,20.279400171047676
285,1145.864313,20.0,20.284828009426644
286,1145.941321,21.0,20.292000627177718
287,1146.018147,21.0,20.30116857430075
288,1146.095317,21.0,20.312432039858418
289,1146.171968,21.0,20.326085593254394
290,1146.249053,21.0,20.341499050523534
291,1146.325898,21.0,20.3580377425076
292,1146.402917,21.0,20.374732334963614
293,1146.479701,21.0,20.390815790357397
294,1146.556785,21.0,20.40471090676268
295,1151.278949,20.0,20.415219682234675
296,1151.326556,22.0,20.421959839789615
297,1151.402724,21.0,20.42373753288628
298,1151.479828,21.0,20.42065601383618
299,1151.556579,21.0,20.412485378642934
300,1151.63373,21.0,20.400603231672658
301,1151.710429,21.0,20.38551919663867
302,1151.787443,21.0,20.368773156138204
303,1151.863347,21.0,20.351231623631328
304,1151.939795,21.0,20.335574520132578
305,1152.016638,23.0,20.323837233662207
306,1152.093593,22.0,20.31725971312463
307,1152.170552,21.0,20.317059653667275
308,1152.247451,22.0,20.324694304452915
309,1152.324359,21.0,20.340871519663867
310,1152.401272,23.0,20.36659573289781
311,1152.478223,21.0,20.400690662000468
312,1152.555163,21.0,20.44203390574768
313,1152.633691,21.0,20.49035544199724
314,1152.710548,21.0,20.543355680913646
315,1152.787555,21.0,20.59897614182275
316,1152.864359,21.0,20.655447991348606
317,1152.941392,23.0,20.71103331556333
318,1153.018197,21.0,20.76328779325974
319,1153.095276,24.0,20.81196756996278
320,1153.172014,25.0,20.85658388284732
321,1153.249438,23.0,20.8965660722531
322,1153.325976,23.0,20.93270222204388
323,1153.412018,21.0,20.965952715989783
324,1153.479805,21.0,20.997485232695528
325,1153.557057,21.0,21.028935028791835
326,1153.633319,22.0,21.06168007955609
327,1153.711219,21.0,21.095561001953985
328,1153.786558,18.0,21.130087718673636
329,1153.863098,19.0,21.164826024413042
330,1153.940043,18.0,21.198825557921616
331,1154.016717,16.0,21.23015056785632
332,1154.093895,19.0,21.25889336443762
333,1154.172181,19.0,21.284534998351845
334,1154.249664,21.0,21.30818831935824
335,1154.324693,21.0,21.331822531024663
336,1154.401634,19.0,21.357365977798665
337,1154.478485,18.0,21.38872931010563
338,1154.555595,19.0,21.42998629094063
339,1154.632048,21.0,21.485756153477027
340,1154.709051,21.0,21.55822766238021
341,1154.7859,22.0,21.648934814210314
342,1154.862888,23.0,21.75633649167644
343,1154.939752,17.0,21.87433675445908
344,1155.018165,23.0,21.997915459423528
345,1155.095069,20.0,22.116015879623635
346,1155.172026,20.0,22.217422581497132
347,1155.248861,19.0,22.28875989531615
348,1155.325828,19.0,22.31787608130441
349,1155.402937,28.0,22.29653561860189
350,1155.47982,25.0,22.215403777568923
351,1155.556578,24.0,22.070549078534665
352,1155.633738,17.0,21.860951400637294
353,1155.710604,19.0,21.59353380809992
354,1155.787642,20.0,21.279002400774555
355,1155.864385,20.0,20.931690719681203
356,1155.941301,18.0,20.56826427025465
357,1156.018419,20.0,20.20771992663075
358,1156.095134,20.0,19.869368475562787
359,1156.172147,20.0,19.57037054344616
360,1156.24937,22.0,19.326225761839307
361,1156.325921,20.0,19.14758393590481
362,1156.402855,19.0,19.041390753560627
363,1156.479669,19.0,19.010268246042074
364,1156.55678,20.0,19.052550408068587
365,1156.633575,20.0,19.162092496489674
366,1156.710747,19.0,19.328969637995925
367,1156.78775,19.0,19.541825015777235
368,1156.864481,23.0,19.78794455033847
369,1156.941274,20.0,20.051550597709987
370,1157.018185,21.0,20.319381807053638
371,1157.09508,21.0,20.577828613677216
372,1157.172379,20.0,20.81562765082801
373,1157.248934,20.0,21.02238792435449
374,1157.326069,20.0,21.190269608676537
375,1157.403091,20.0,21.313543625974507
376,1157.479898,21.0,21.388936761345665
377,1157.556589,20.0,21.414694113267817
378,1157.633993,20.0,21.391517344434604
379,1157.710794,20.0,21.322979446901673
380,1157.788085,21.0,21.213492231708198
381,1157.862845,20.0,21.070285403771027
382,1157.939785,21.0,20.902486788231734
383,1158.016632,20.0,20.71872343960153
384,1158.094471,20.0,20.529405444741634
385,1158.17053,20.0,20.344215044933318
386,1158.247433,20.0,20.17281805303729
387,1158.324556,27.0,20.025717421593598
388,1158.401336,20.0,19.907590202766276
389,1158.47819,20.0,19.823370717855294
390,1158.556639,20.0,19.774260992076893
