,0,1,2
0,0.0,0.0,0.0
1,1.0,867.944448,79.4
2,2.0,889.945179,80.6
3,3.0,911.934097,81.8
4,4.0,933.933608,82.8
5,5.0,955.96383,80.2
6,6.0,977.969141,81.0
7,7.0,999.957016,81.0
8,8.0,1021.946225,79.4
9,9.0,1043.949594,75.6
10,10.0,1065.943382,75.6
11,11.0,1087.954026,74.0
12,12.0,1109.946537,71.6
13,13.0,1131.945234,75.0
14,14.0,1153.943221,81.0
15,15.0,1175.934859,81.4
16,16.0,1197.980719,81.0
17,17.0,1219.943718,81.8
18,18.0,1241.94143,82.0
19,19.0,1263.964134,81.0
20,20.0,1285.944971,80.6
21,21.0,1307.966503,81.8
22,22.0,1329.950807,75.6
23,23.0,1351.941629,79.2
24,24.0,1373.95312,78.8
25,25.0,1395.953264,75.6
26,26.0,1417.944141,77.4
27,27.0,1439.956913,83.4
28,28.0,1461.961192,80.2
29,29.0,1483.934161,79.6
30,30.0,1505.945192,76.4
31,31.0,1527.944298,76.0
32,32.0,1549.934823,76.0
33,33.0,1571.941388,77.0
34,34.0,1593.943848,77.2
35,35.0,1615.947642,73.8
36,36.0,1637.937218,75.0
37,37.0,1659.942478,68.6
38,38.0,1681.952868,78.2
39,39.0,1703.93408,78.0
40,40.0,1725.95843,78.6
41,41.0,1747.947006,77.8
42,42.0,1769.945955,79.2
43,43.0,1791.951054,81.2
44,44.0,1813.954032,81.0
45,45.0,1835.944989,80.8
46,46.0,1857.958494,80.6
47,47.0,1879.944281,79.8
48,48.0,1901.934908,82.6
49,49.0,1923.933544,81.2
50,50.0,1945.964992,78.0
51,51.0,1967.9374,82.4
52,52.0,1989.946043,78.0
53,53.0,2011.933539,80.0
54,54.0,2033.935074,79.8
55,55.0,2055.961076,80.6
56,56.0,2077.942576,78.4
57,57.0,2099.945341,77.8
58,58.0,2121.942392,78.2
59,59.0,2143.934113,77.6
