,0,1
0,0.0,
1,2491.729735,0.8345864661654135
2,2494.946234,0.8345864661654135
3,2496.786268,0.8345864661654135
4,2497.937042,0.8473282442748091
5,2499.888607,0.8345864661654135
6,2500.959926,0.8345864661654135
7,2502.975523,0.8345864661654135
8,2504.83944,0.8345864661654135
9,2505.873837,0.8409090909090909
10,2506.851556,0.8409090909090909
11,2507.761465,0.8345864661654135
12,2508.896821,0.8409090909090909
13,2510.956762,0.8345864661654135
14,2512.991964,0.8409090909090909
15,2514.911498,0.8345864661654135
16,2516.78867,0.8345864661654135
17,2517.886592,0.8345864661654135
18,2519.901427,0.8345864661654135
19,2521.848501,0.8345864661654135
20,2522.930365,0.8345864661654135
21,2524.780094,0.8409090909090909
22,2525.706102,0.8345864661654135
23,2526.783852,0.8345864661654135
24,2528.111422,0.8345864661654135
25,2529.96165,0.8345864661654135
26,2531.730714,0.8345864661654135
27,2532.769744,0.8208955223880597
28,2533.799319,0.8345864661654135
29,2534.743341,0.8409090909090909
30,2535.779897,0.8345864661654135
31,2536.931188,0.8409090909090909
32,2538.901243,0.8345864661654135
33,2540.766945,0.8345864661654135
34,2542.128886,0.8409090909090909
35,2543.764182,0.8208955223880597
36,2544.749214,0.8345864661654135
37,2545.66101,0.8345864661654135
38,2546.691563,0.8345864661654135
39,2547.795328,0.8208955223880597
40,2548.818088,0.8161764705882353
41,2549.750247,0.8345864661654135
42,2550.815204,0.8345864661654135
43,2551.76543,0.8345864661654135
44,2552.8311,0.8345864661654135
45,2553.822505,0.8345864661654135
46,2554.820689,0.8409090909090909
47,2555.991988,0.8161764705882353
48,2558.059015,0.8345864661654135
49,2559.787606,0.8409090909090909
50,2560.910504,0.8345864661654135
51,2562.883784,0.8345864661654135
52,2563.804271,0.8208955223880597
53,2564.916795,0.8345864661654135
54,2566.910358,0.8345864661654135
55,2568.895519,0.8345864661654135
56,2570.803344,0.8409090909090909
57,2571.962186,0.8345864661654135
58,2573.847405,0.8345864661654135
59,2574.653499,0.8345864661654135
60,2575.603192,0.8409090909090909
61,2576.681082,0.8409090909090909
62,2577.703967,0.8345864661654135
63,2578.562619,0.8345864661654135
64,2579.70088,0.8409090909090909
