,0,1
0,0.0,0.0
1,1.0,17.8
2,2.0,18.6
3,3.0,18.8
4,4.0,18.2
5,5.0,18.4
6,6.0,18.6
7,7.0,18.2
8,8.0,18.0
9,9.0,17.6
10,10.0,18.0
11,11.0,17.6
12,12.0,10.6
13,13.0,10.2
14,14.0,18.0
15,15.0,17.6
16,16.0,18.4
17,17.0,19.0
18,18.0,18.6
19,19.0,19.4
20,20.0,19.2
21,21.0,19.6
22,22.0,20.0
23,23.0,20.4
24,24.0,20.6
25,25.0,21.4
26,26.0,21.4
27,27.0,20.8
28,28.0,20.8
29,29.0,20.6
30,30.0,21.0
31,31.0,21.2
32,32.0,20.8
33,33.0,21.8
34,34.0,21.8
35,35.0,22.2
36,36.0,21.2
37,37.0,22.6
38,38.0,23.6
39,39.0,23.0
40,40.0,24.0
41,41.0,24.6
42,42.0,24.4
43,43.0,24.4
44,44.0,24.8
45,45.0,25.4
46,46.0,25.8
47,47.0,26.6
48,48.0,27.8
49,49.0,29.2
50,50.0,29.8
51,51.0,30.2
52,52.0,31.0
53,53.0,32.0
54,54.0,32.8
55,55.0,33.6
56,56.0,35.2
57,57.0,35.6
58,58.0,36.4
59,59.0,38.2
60,60.0,37.8
61,61.0,39.4
62,62.0,37.8
63,63.0,42.8
64,64.0,43.8
65,65.0,41.8
66,66.0,42.4
67,67.0,44.0
68,68.0,43.0
69,69.0,45.0
70,70.0,45.0
71,71.0,45.6
72,72.0,46.2
73,73.0,46.2
74,74.0,47.2
75,75.0,47.6
76,76.0,49.0
77,77.0,48.4
78,78.0,50.8
79,79.0,50.6
80,80.0,50.6
81,81.0,52.0
82,82.0,52.0
83,83.0,52.6
84,84.0,52.8
85,85.0,52.8
86,86.0,53.4
87,87.0,53.2
88,88.0,53.6
89,89.0,54.2
90,90.0,53.2
91,91.0,54.4
92,92.0,55.4
93,93.0,54.8
94,94.0,54.6
95,95.0,55.4
96,96.0,55.8
97,97.0,56.0
98,98.0,55.2
99,99.0,55.6
100,100.0,56.0
101,101.0,56.6
102,102.0,56.4
103,103.0,56.8
104,104.0,56.0
105,105.0,56.6
106,106.0,57.0
107,107.0,55.8
108,108.0,57.0
109,109.0,57.2
110,110.0,57.2
111,111.0,57.6
112,112.0,57.4
113,113.0,56.8
114,114.0,57.4
115,115.0,56.8
116,116.0,57.2
117,117.0,57.6
118,118.0,58.8
119,119.0,58.0
120,120.0,57.6
121,121.0,56.6
122,122.0,57.6
123,123.0,57.6
124,124.0,57.2
125,125.0,57.8
126,126.0,57.8
127,127.0,58.2
128,128.0,58.8
129,129.0,57.2
130,130.0,56.6
131,131.0,57.4
132,132.0,58.6
133,133.0,58.0
134,134.0,57.8
135,135.0,57.2
136,136.0,58.4
137,137.0,58.0
138,138.0,58.0
139,139.0,58.2
140,140.0,58.0
141,141.0,57.4
142,142.0,57.4
143,143.0,57.8
144,144.0,59.0
145,145.0,57.4
146,146.0,57.2
147,147.0,57.6
148,148.0,57.0
149,149.0,58.8
150,150.0,57.0
151,151.0,56.8
152,152.0,57.2
153,153.0,58.4
154,154.0,58.6
155,155.0,58.2
156,156.0,58.2
157,157.0,58.0
158,158.0,58.4
159,159.0,58.4
160,160.0,58.2
