,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2272.130569,30,242,135,58,57,58,58,58,57,58,57,57,57
2,2275.424384,30,241,135,57,57,57,58,57,57,58,56,57,57
3,2276.155895,30,241,135,57,58,57,58,58,57,58,56,57,57
4,2277.456309,30,241,135,57,57,58,58,57,57,58,56,57,57
5,2278.434633,30,241,135,57,58,58,58,57,57,58,56,57,57
6,2279.319711,30,241,135,57,57,58,58,58,57,58,57,57,57
7,2280.436473,30,242,135,57,57,58,58,57,57,58,57,57,57
8,2281.422067,30,241,135,57,57,57,58,57,57,58,56,57,57
9,2282.270681,30,242,135,57,57,58,58,58,57,58,56,57,57
10,2283.411361,32,242,135,57,57,57,58,58,57,58,56,57,57
11,2284.413001,32,241,135,57,57,58,58,58,57,58,56,57,57
12,2285.356829,32,242,135,57,57,58,58,58,57,58,57,57,57
13,2286.161476,32,241,135,57,58,58,58,58,57,58,57,57,57
14,2287.51354,32,241,135,57,58,58,58,58,57,58,57,57,57
15,2288.496964,32,242,135,57,57,57,58,57,57,58,56,57,57
16,2289.385591,32,242,135,57,58,58,58,58,57,58,56,57,57
17,2290.38764,32,242,135,57,57,57,58,57,57,58,56,57,57
18,2291.446279,32,242,135,57,58,58,58,57,57,58,56,57,57
19,2292.496998,32,241,135,57,57,58,58,58,57,57,56,57,57
20,2293.297599,34,241,135,58,58,58,58,58,57,58,57,57,57
21,2294.452895,34,241,135,57,57,58,58,58,57,57,56,57,57
22,2295.437943,34,242,135,57,57,57,58,58,57,58,56,57,57
23,2296.351389,34,242,135,57,57,57,58,58,57,58,56,57,57
24,2297.4263,34,241,135,57,57,57,58,58,57,58,56,57,57
25,2298.448539,34,242,135,57,58,58,58,57,57,58,56,57,57
26,2299.405306,34,241,135,57,57,58,58,58,57,58,57,57,57
27,2300.293231,34,241,135,57,58,58,58,58,57,58,57,57,57
28,2301.456933,34,242,135,57,57,58,58,58,57,58,56,57,57
29,2302.521526,34,242,135,58,58,58,58,58,57,58,57,57,57
30,2303.422688,36,241,135,57,57,57,58,58,56,58,56,57,57
31,2304.488201,36,242,135,57,57,58,58,58,57,58,56,57,57
32,2305.461624,36,241,135,57,57,58,58,58,57,58,56,57,57
33,2306.370193,36,242,135,57,57,57,57,57,57,58,56,57,57
34,2307.446559,36,242,135,57,57,57,58,58,57,58,56,57,57
35,2308.44783,36,241,135,57,57,57,58,57,57,57,56,57,57
36,2309.337817,36,242,135,57,57,57,58,58,57,58,56,57,57
37,2310.445966,36,242,135,57,57,57,58,57,57,58,56,57,57
38,2311.490622,36,242,135,58,57,57,58,57,57,58,56,57,57
39,2312.252882,36,242,135,57,57,58,58,58,57,58,56,57,57
40,2313.424503,38,242,135,57,57,58,58,58,57,58,57,57,57
41,2314.414538,38,242,134,58,58,57,58,58,57,58,56,57,57
42,2315.36623,38,241,135,57,57,58,58,58,57,58,56,57,57
43,2316.425536,38,241,135,57,57,57,58,57,57,58,56,57,57
44,2317.55488,38,241,135,58,58,58,58,58,57,58,57,57,57
45,2318.499527,38,242,135,57,57,57,58,57,57,58,56,57,57
46,2319.441828,38,241,135,57,58,58,58,58,57,58,57,57,57
47,2320.450723,38,242,135,57,57,58,58,57,57,58,56,57,57
48,2321.456244,38,241,135,57,57,57,58,58,57,58,56,57,57
49,2322.299402,38,241,135,57,57,58,58,58,57,58,57,57,57
