,0,1
0,0.0,0.0
1,1.0,51.2
2,2.0,51.2
3,3.0,51.0
4,4.0,52.0
5,5.0,52.8
6,6.0,51.8
7,7.0,52.6
8,8.0,52.6
9,9.0,53.6
10,10.0,54.4
11,11.0,53.0
