,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,85.0,55.0,63.0,65.0,65.0,66.0,66.0,65.0,54.0,61.0,65.0,56.0
2,50.0,55.0,62.0,65.0,62.0,65.0,65.0,65.0,56.0,63.0,64.0,59.0
3,54.0,55.0,61.0,65.0,62.0,65.0,66.0,65.0,50.0,62.0,64.0,60.0
4,50.0,55.0,61.0,65.0,61.0,65.0,66.0,65.0,54.0,56.0,65.0,53.0
5,45.0,55.0,60.0,65.0,60.0,65.0,65.0,65.0,54.0,57.0,65.0,55.0
6,45.0,55.0,63.0,65.0,61.0,65.0,65.0,65.0,58.0,60.0,64.0,55.0
7,50.0,55.0,61.0,65.0,64.0,64.0,65.0,65.0,61.0,53.0,65.0,54.0
8,52.0,55.0,62.0,65.0,63.0,65.0,65.0,65.0,55.0,63.0,64.0,56.0
9,52.0,55.0,61.0,65.0,62.0,66.0,65.0,65.0,56.0,59.0,64.0,56.0
10,51.0,55.0,63.0,65.0,63.0,65.0,65.0,65.0,55.0,57.0,64.0,57.0
11,52.0,55.0,65.0,65.0,65.0,65.0,66.0,66.0,56.0,56.0,65.0,58.0
12,49.0,55.0,62.0,66.0,64.0,65.0,65.0,65.0,57.0,59.0,64.0,57.0
13,52.0,55.0,66.0,66.0,65.0,65.0,66.0,65.0,55.0,59.0,64.0,56.0
14,49.0,55.0,60.0,66.0,63.0,66.0,66.0,65.0,58.0,53.0,65.0,54.0
15,48.0,55.0,73.0,66.0,66.0,65.0,66.0,65.0,50.0,57.0,65.0,53.0
16,47.0,56.0,72.0,73.0,65.0,66.0,66.0,66.0,59.0,60.0,65.0,51.0
17,48.0,57.0,69.0,71.0,65.0,65.0,65.0,66.0,55.0,58.0,65.0,49.0
18,46.0,56.0,77.0,72.0,66.0,65.0,65.0,65.0,58.0,56.0,65.0,50.0
19,47.0,56.0,66.0,71.0,66.0,66.0,66.0,65.0,50.0,59.0,65.0,55.0
20,47.0,56.0,81.0,78.0,74.0,65.0,65.0,65.0,61.0,61.0,65.0,55.0
21,45.0,55.0,79.0,81.0,77.0,67.0,65.0,65.0,57.0,60.0,65.0,50.0
22,46.0,55.0,76.0,80.0,75.0,66.0,66.0,66.0,53.0,54.0,65.0,52.0
23,47.0,55.0,82.0,76.0,69.0,77.0,67.0,65.0,58.0,56.0,65.0,55.0
24,46.0,55.0,85.0,82.0,73.0,78.0,68.0,65.0,52.0,63.0,66.0,54.0
25,49.0,55.0,78.0,86.0,87.0,76.0,67.0,65.0,60.0,58.0,65.0,56.0
26,48.0,56.0,85.0,85.0,82.0,72.0,72.0,66.0,53.0,56.0,65.0,59.0
27,47.0,55.0,80.0,86.0,80.0,76.0,70.0,66.0,59.0,60.0,64.0,57.0
28,48.0,55.0,87.0,90.0,89.0,81.0,74.0,67.0,55.0,57.0,67.0,50.0
29,44.0,56.0,81.0,90.0,90.0,84.0,68.0,69.0,58.0,54.0,66.0,57.0
30,43.0,55.0,82.0,85.0,83.0,84.0,77.0,67.0,54.0,63.0,66.0,55.0
31,45.0,55.0,80.0,90.0,73.0,82.0,77.0,69.0,58.0,59.0,66.0,54.0
32,47.0,56.0,78.0,89.0,85.0,80.0,82.0,78.0,52.0,58.0,67.0,54.0
33,44.0,55.0,75.0,84.0,83.0,82.0,73.0,79.0,54.0,57.0,65.0,55.0
34,49.0,55.0,73.0,82.0,83.0,81.0,86.0,76.0,57.0,59.0,66.0,53.0
35,49.0,55.0,70.0,80.0,76.0,84.0,84.0,73.0,57.0,60.0,66.0,53.0
36,51.0,54.0,68.0,78.0,72.0,88.0,83.0,77.0,53.0,55.0,66.0,54.0
37,52.0,55.0,69.0,75.0,70.0,86.0,92.0,84.0,59.0,58.0,66.0,55.0
38,52.0,55.0,65.0,73.0,66.0,86.0,87.0,84.0,56.0,65.0,66.0,56.0
39,52.0,55.0,67.0,73.0,67.0,86.0,90.0,77.0,58.0,63.0,69.0,58.0
40,48.0,54.0,65.0,70.0,64.0,82.0,85.0,77.0,53.0,63.0,67.0,58.0
41,52.0,54.0,64.0,68.0,64.0,82.0,87.0,78.0,58.0,63.0,67.0,55.0
42,48.0,54.0,64.0,67.0,64.0,81.0,86.0,90.0,59.0,66.0,77.0,55.0
43,47.0,54.0,64.0,66.0,62.0,78.0,92.0,88.0,57.0,62.0,72.0,53.0
44,48.0,55.0,64.0,65.0,62.0,78.0,87.0,87.0,55.0,73.0,70.0,51.0
45,47.0,55.0,63.0,65.0,63.0,74.0,84.0,83.0,54.0,64.0,69.0,50.0
46,45.0,55.0,63.0,64.0,63.0,71.0,81.0,78.0,62.0,58.0,68.0,50.0
47,47.0,55.0,62.0,64.0,58.0,69.0,78.0,76.0,56.0,58.0,66.0,53.0
48,47.0,55.0,62.0,64.0,63.0,66.0,76.0,74.0,56.0,56.0,66.0,55.0
49,47.0,55.0,62.0,64.0,65.0,68.0,74.0,73.0,57.0,53.0,66.0,56.0
50,49.0,55.0,61.0,65.0,65.0,66.0,72.0,71.0,53.0,55.0,66.0,57.0
51,49.0,55.0,62.0,64.0,63.0,63.0,71.0,68.0,56.0,60.0,64.0,59.0
52,49.0,55.0,61.0,64.0,61.0,64.0,69.0,68.0,53.0,58.0,64.0,61.0
53,51.0,55.0,61.0,65.0,61.0,67.0,68.0,67.0,58.0,56.0,64.0,61.0
54,47.0,55.0,61.0,63.0,62.0,65.0,67.0,66.0,50.0,57.0,65.0,59.0
55,46.0,55.0,60.0,64.0,64.0,66.0,67.0,67.0,59.0,61.0,65.0,56.0
56,49.0,55.0,61.0,64.0,64.0,66.0,68.0,65.0,56.0,60.0,64.0,59.0
57,47.0,55.0,61.0,65.0,62.0,65.0,65.0,68.0,54.0,55.0,65.0,60.0
58,48.0,55.0,61.0,65.0,60.0,65.0,67.0,67.0,59.0,54.0,64.0,59.0
59,46.0,55.0,61.0,64.0,65.0,64.0,67.0,66.0,61.0,59.0,65.0,54.0
60,47.0,55.0,61.0,64.0,63.0,65.0,65.0,66.0,56.0,56.0,65.0,53.0
61,48.0,55.0,62.0,65.0,62.0,65.0,67.0,65.0,55.0,57.0,66.0,53.0
62,49.0,55.0,61.0,65.0,62.0,67.0,65.0,66.0,56.0,60.0,64.0,54.0
63,50.0,55.0,61.0,65.0,62.0,65.0,66.0,66.0,56.0,57.0,64.0,54.0
64,51.0,55.0,61.0,64.0,64.0,64.0,65.0,65.0,57.0,53.0,65.0,56.0
65,48.0,55.0,60.0,65.0,64.0,65.0,66.0,66.0,56.0,53.0,65.0,53.0
66,50.0,55.0,61.0,65.0,64.0,64.0,64.0,65.0,55.0,63.0,65.0,53.0
67,50.0,55.0,61.0,65.0,61.0,64.0,65.0,65.0,55.0,59.0,64.0,54.0
68,51.0,55.0,60.0,65.0,60.0,63.0,65.0,66.0,55.0,58.0,64.0,54.0
69,52.0,55.0,62.0,65.0,66.0,65.0,66.0,65.0,57.0,56.0,64.0,57.0
70,50.0,55.0,60.0,64.0,63.0,65.0,65.0,66.0,53.0,59.0,64.0,57.0
71,48.0,55.0,62.0,65.0,63.0,65.0,65.0,65.0,58.0,58.0,64.0,57.0
72,48.0,55.0,61.0,64.0,61.0,65.0,65.0,66.0,51.0,53.0,65.0,57.0
73,46.0,55.0,61.0,65.0,64.0,65.0,66.0,65.0,56.0,60.0,65.0,49.0
74,46.0,55.0,62.0,65.0,64.0,64.0,65.0,66.0,54.0,59.0,65.0,49.0
75,47.0,55.0,60.0,65.0,60.0,65.0,65.0,65.0,55.0,56.0,66.0,55.0
76,46.0,55.0,61.0,65.0,60.0,66.0,66.0,66.0,56.0,58.0,65.0,56.0
77,47.0,55.0,61.0,65.0,63.0,66.0,65.0,66.0,57.0,61.0,65.0,55.0
78,49.0,55.0,61.0,65.0,63.0,65.0,65.0,66.0,53.0,54.0,65.0,58.0
79,46.0,55.0,62.0,64.0,63.0,65.0,65.0,65.0,56.0,55.0,65.0,55.0
80,47.0,55.0,61.0,65.0,63.0,65.0,65.0,66.0,57.0,54.0,65.0,55.0
81,49.0,55.0,61.0,65.0,62.0,65.0,66.0,66.0,58.0,58.0,64.0,61.0
82,47.0,55.0,61.0,65.0,64.0,66.0,66.0,66.0,55.0,57.0,65.0,60.0
83,47.0,55.0,61.0,65.0,63.0,65.0,65.0,65.0,57.0,61.0,65.0,50.0
84,44.0,56.0,62.0,65.0,61.0,66.0,66.0,65.0,50.0,60.0,64.0,56.0
85,43.0,56.0,60.0,65.0,60.0,65.0,66.0,66.0,62.0,57.0,65.0,56.0
86,44.0,55.0,61.0,65.0,63.0,65.0,66.0,66.0,56.0,53.0,65.0,55.0
87,46.0,55.0,60.0,65.0,63.0,64.0,65.0,65.0,55.0,63.0,65.0,54.0
88,45.0,55.0,60.0,65.0,65.0,65.0,65.0,65.0,57.0,62.0,65.0,56.0
89,43.0,55.0,62.0,64.0,63.0,64.0,66.0,66.0,51.0,59.0,64.0,56.0
90,43.0,55.0,60.0,65.0,62.0,64.0,65.0,65.0,61.0,57.0,65.0,55.0
91,50.0,55.0,61.0,65.0,63.0,65.0,65.0,66.0,53.0,60.0,64.0,54.0
92,51.0,55.0,61.0,65.0,65.0,65.0,65.0,65.0,59.0,59.0,64.0,54.0
93,51.0,55.0,61.0,65.0,62.0,64.0,66.0,66.0,50.0,53.0,65.0,56.0
94,52.0,55.0,61.0,65.0,60.0,64.0,65.0,65.0,57.0,62.0,64.0,57.0
95,51.0,55.0,60.0,65.0,62.0,64.0,66.0,66.0,54.0,59.0,64.0,58.0
96,48.0,55.0,61.0,64.0,64.0,66.0,66.0,66.0,58.0,57.0,64.0,57.0
97,52.0,55.0,61.0,65.0,65.0,64.0,66.0,66.0,58.0,57.0,64.0,56.0
