,0,1,2
0,0.0,0.0,0.0
1,3179.875197,147.0,1.0438558028984464
2,3179.946016,189.0,1.1378601037184748
3,3180.022329,178.0,1.2807244034147152
4,3180.09969,171.0,1.475919105952709
5,3180.176072,150.0,1.7184635921677232
6,3180.253334,163.0,2.0044105557421528
7,3180.330875,157.0,2.3071462635610165
8,3180.406892,167.0,2.5876238125627986
9,3180.48449,165.0,2.7841208875771573
10,3180.561064,163.0,2.821368610464575
11,3180.638171,162.0,2.6183609939376886
12,3180.715323,174.0,2.103909403836537
13,3180.792159,175.0,1.2237607370785506
14,3180.871821,173.0,-0.03964081887450897
15,3180.947201,179.0,-1.6494881866872788
16,3181.022867,142.0,-3.5191709508263513
17,3181.099561,179.0,-5.469018910356352
18,3181.176251,134.0,-7.280846457676747
19,3181.254133,155.0,-8.654611230440704
20,3181.331653,125.0,-9.268937069886677
21,3181.411922,169.0,-8.761480886572658
22,3181.486904,149.0,-6.805701355567116
23,3181.561863,153.0,-3.107804107064372
24,3181.640189,144.0,2.547072858433869
25,3181.716909,151.0,10.279181718802688
26,3181.792316,161.0,20.089447416593607
27,3181.870571,153.0,31.844213638756106
28,3181.947838,156.0,45.28613465856683
29,3182.022574,154.0,60.03993210832078
30,3182.101171,155.0,75.63817962855396
31,3182.176079,150.0,91.54918182986212
32,3182.256599,152.0,107.21802731623107
33,3182.331781,157.0,122.10368829936624
34,3182.407667,158.0,135.7149384076689
35,3182.487501,158.0,147.6446530022765
36,3182.56925,157.0,157.594861162697
37,3182.639893,149.0,165.3902776776192
38,3182.715736,156.0,170.98963218558868
39,3182.79149,155.0,174.4713880836172
40,3182.8703,165.0,176.0251154914213
41,3182.945781,162.0,175.9203641813674
42,3183.02211,159.0,174.4841696553576
43,3183.100124,165.0,172.07342264213256
44,3183.182879,162.0,169.04051922764947
45,3183.254351,166.0,165.71433513670524
46,3183.331168,171.0,162.3783149867644
47,3183.406916,174.0,159.25738778712687
48,3183.488799,175.0,156.51255329214825
49,3183.563987,171.0,154.24075056817188
50,3183.637997,178.0,152.48576415466636
51,3183.716306,180.0,151.24230023994468
52,3183.791514,181.0,150.4699005099145
53,3183.870259,186.0,150.106424101744
54,3183.946133,196.0,150.0792898156703
55,3184.022125,192.0,150.3090331747731
56,3184.10035,193.0,150.7227212830197
57,3184.175864,189.0,151.25392078208296
58,3184.253417,180.0,151.84499923552633
59,3184.331027,179.0,152.45118714514905
60,3184.406882,175.0,153.03607090188913
61,3184.486177,167.0,153.5715006908756
62,3184.562114,155.0,154.0303263945422
63,3184.638145,160.0,154.4524410602763
64,3184.715728,157.0,154.86080414721795
65,3184.792712,153.0,155.27666636785142
66,3184.868851,150.0,155.73530082429522
67,3184.945873,144.0,156.27293232399015
68,3185.022393,146.0,156.94323079480867
69,3185.1015,138.0,157.78915151052362
70,3185.17925,137.0,158.85653409737375
71,3185.253413,138.0,160.17835228800115
72,3185.331902,138.0,161.77374629687006
73,3185.406589,143.0,163.6465194220851
74,3185.490245,143.0,165.78462316225327
75,3185.561309,141.0,168.1527998461809
76,3185.638562,140.0,170.6947549052109
77,3185.715287,141.0,173.3400069746594
78,3185.791606,146.0,175.98460745373964
79,3185.87035,143.0,178.5344797636222
80,3185.945621,146.0,180.86040707956744
81,3186.022001,140.0,182.84945963103928
82,3186.099789,141.0,184.37598885260905
83,3186.17619,138.0,185.35033663816222
84,3186.253426,142.0,185.6844370402524
85,3186.330685,137.0,185.32140924513917
86,3186.407903,139.0,184.23377009663605
87,3186.484974,139.0,182.4325642615761
88,3186.561225,138.0,179.96648187338502
89,3186.63777,135.0,176.9119375589469
90,3186.715502,137.0,173.38037584950806
91,3186.794197,136.0,169.50367262602472
92,3186.869002,136.0,165.43031515291503
93,3186.953864,138.0,161.3126601000357
94,3187.022159,142.0,157.3013573910754
95,3187.105464,139.0,153.5328362061505
96,3187.176546,143.0,150.1238404860863
97,3187.255314,147.0,147.16325356977273
98,3187.333116,140.0,144.7054578663896
99,3187.408244,141.0,142.77186504024397
100,3187.487184,139.0,141.3551857005547
101,3187.560722,142.0,140.4177339909265
102,3187.637536,131.0,139.89753781741143
103,3187.725154,135.0,139.7166733707164
104,3187.791597,144.0,139.78733578489295
105,3187.871928,139.0,140.01805546061055
106,3187.948139,133.0,140.31957270179413
107,3188.027511,143.0,140.62035895725495
108,3188.09974,138.0,140.85949447806843
109,3188.178009,142.0,140.9976236966546
110,3188.253489,138.0,141.01169339398942
111,3188.330689,138.0,140.89678225849278
112,3188.406815,135.0,140.66658217675442
113,3188.489359,135.0,140.34701348938847
114,3188.561058,132.0,139.970728994126
115,3188.644549,137.0,139.5776986989218
116,3188.714784,135.0,139.2072731269551
117,3188.791464,139.0,138.8924369500236
118,3188.868784,139.0,138.6593044157504
119,3188.952349,138.0,138.52348995095244
120,3189.022348,139.0,138.4890438010788
121,3189.100327,136.0,138.55103682290678
122,3189.176329,135.0,138.69553710194805
123,3189.253375,136.0,138.90080988415448
