,0,1
0,0.0,0.0
1,1.0,83.2
2,2.0,83.2
3,3.0,83.6
4,4.0,85.0
5,5.0,84.8
6,6.0,84.2
7,7.0,84.2
8,8.0,85.2
9,9.0,86.2
10,10.0,85.0
11,11.0,85.6
12,12.0,85.0
13,13.0,85.8
14,14.0,85.8
15,15.0,87.0
16,16.0,87.6
17,17.0,85.8
18,18.0,87.2
19,19.0,85.8
20,20.0,86.2
21,21.0,87.2
22,22.0,86.0
23,23.0,86.2
24,24.0,85.8
25,25.0,86.8
26,26.0,85.0
27,27.0,87.0
28,28.0,86.4
29,29.0,85.6
30,30.0,86.6
31,31.0,85.6
32,32.0,87.2
33,33.0,86.8
34,34.0,85.4
35,35.0,85.4
36,36.0,86.6
37,37.0,86.2
38,38.0,84.8
39,39.0,85.8
40,40.0,86.6
41,41.0,86.0
42,42.0,88.4
43,43.0,86.8
44,44.0,87.2
45,45.0,86.2
46,46.0,86.6
47,47.0,84.6
48,48.0,86.8
49,49.0,86.6
50,50.0,87.4
51,51.0,85.2
52,52.0,85.6
53,53.0,86.0
54,54.0,85.6
55,55.0,87.2
56,56.0,85.0
57,57.0,86.4
