,0,1
0,0.0,0.0
1,0.0,0.9999999999999998
2,0.0,0.9997206179191348
3,0.0,0.9991199839960164
4,0.0,0.9981440231134209
5,0.0,0.9967520428871228
6,0.0,0.9949520722615575
7,0.0,0.9928386931185386
8,0.0,0.9906241372844014
9,0.0,0.9886530157041852
10,0.0,0.987392441094508
11,0.0,0.987392441094508
12,0.0,0.9892160729504305
13,0.0,0.9933439168509434
14,0.0,1.0000628393226418
15,0.0,1.0093532183493679
16,0.0,1.0207914224364725
17,0.0,1.0334846575454029
18,0.0,1.0460530700630202
19,0.0,1.05666932340003
20,0.0,1.0631592305071937
21,0.0,1.0631592305071937
22,0.0,1.0543185731029596
23,0.0,1.0345271286668858
24,0.0,1.0021448057293512
25,0.0,0.956206429642653
26,0.0,0.8965770582478522
27,0.0,0.8240370907306289
28,0.0,0.7402837237580231
29,0.0,0.6478444835550065
30,0.0,0.549908580458762
31,0.0,0.450091419541238
32,0.0,0.3521555164449935
33,0.0,0.2597162762419769
34,0.0,0.17596290926937108
35,0.0,0.10342294175214783
36,0.0,0.043793570357346975
37,0.0,-0.0021448057293511485
38,0.0,-0.03452712866688573
39,0.0,-0.05431857310295961
40,0.0,-0.0631592305071937
41,0.0,-0.0631592305071937
42,0.0,-0.05666932340002985
43,0.0,-0.046053070063020174
44,0.0,-0.03348465754540289
45,0.0,-0.020791422436472536
46,0.0,-0.009353218349367906
47,0.0,-6.283932264186578e-05
48,0.0,0.006656083149056603
49,0.0,0.010783927049569477
50,0.0,0.012607558905491955
51,0.0,0.012607558905491957
52,0.0,0.011346984295814697
53,10.0,0.009375862715598484
54,8.0,0.009955127690111172
55,10.0,0.013289323616546103
56,12.0,0.020606458132430006
57,12.0,0.032942390411887706
58,12.0,0.050335364943777834
59,13.0,0.07200446341750454
60,12.0,0.09630716517656607
61,12.0,0.11973722068987562
62,12.0,0.13743192054000522
63,20.0,0.14369814549306004
64,18.0,0.13456826635980956
65,16.0,0.1040179560265508
66,20.0,0.047585987142663384
67,24.0,-0.03492616342557564
68,24.0,-0.13994757915546224
69,26.0,-0.2604531890138026
70,26.0,-0.38411136632246456
71,25.0,-0.4946219911528793
72,25.0,-0.5723637485674048
73,13.0,-0.5952930485590433
74,30.0,-0.5443427194765933
75,32.0,-0.3944164715361359
76,34.0,-0.12748897214886076
77,36.0,0.26989894712512874
78,37.0,0.8055794206497311
79,37.0,1.4808602395384227
80,36.0,2.290349893346888
81,37.0,3.222249503597631
82,40.0,4.259926417752528
83,50.0,5.383170975852847
84,43.0,6.571215059910502
85,43.0,7.798062777993473
86,37.0,9.04029005920425
87,38.0,10.27493300044226
88,37.0,11.484035439406112
89,38.0,12.65324907953411
90,36.0,13.77363702236933
91,37.0,14.840848998694648
92,37.0,15.856937957061534
93,37.0,16.829276923779734
94,41.0,17.770447160239588
95,32.0,18.698611901719985
96,59.0,19.631797505758186
97,43.0,20.599564640684385
98,57.0,21.620371394409087
99,51.0,22.718485548234614
100,52.0,23.908359702240404
101,55.0,25.199086065854768
102,53.0,26.59084881535965
103,55.0,28.071419414291796
104,52.0,29.617812889627523
105,41.0,31.194379814315266
106,55.0,32.75362299675978
107,53.0,34.24816750278582
108,55.0,35.62453272657851
109,63.0,36.83360478945011
110,65.0,37.83674364129185
111,64.0,38.607718982593575
112,62.0,39.13730730740448
113,61.0,39.43583512871741
114,63.0,39.53625186505436
115,62.0,39.486768668724565
116,61.0,39.3493416545621
117,71.0,39.19348016486828
118,77.0,39.092022164711125
119,67.0,39.11104255563487
120,76.0,39.30057044936673
121,84.0,39.698081319656985
122,81.0,40.321241726708536
123,74.0,41.16424328235651
