,0,1
0,0.0,0.0
1,0.0,1.0017826924538336
2,0.0,1.0037422138532035
3,0.0,1.0060094661780654
4,0.0,1.0082540001789215
5,0.0,1.0094344728457418
6,0.0,1.007686232923114
7,0.0,1.0004011792904481
8,0.0,0.9845140102506184
9,0.0,0.9569611184554176
10,0.0,0.9152346835360807
11,0.0,0.8579254900988299
12,0.0,0.7851411616126339
13,0.0,0.6987044720466975
14,0.0,0.6020761490070701
15,0.0,0.5
16,0.0,0.39792385099293
17,0.0,0.30129552795330256
18,0.0,0.2148588383873661
19,0.0,0.1420745099011701
20,0.0,0.08476531646391927
21,0.0,0.043038881544582346
22,0.0,0.015485989749381639
23,0.0,-0.00040117929044817743
24,0.0,-0.007686232923113986
25,0.0,-0.009434472845741934
26,0.0,-0.008254000178921563
27,0.0,-0.006009466178065413
28,0.0,-0.003742213853203583
29,0.0,-0.0017826924538336775
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,3.0,-0.005348077361501032
52,3.0,-0.011226641559610749
53,4.0,-0.01981109098802991
54,3.0,-0.02672152193613459
55,4.0,-0.032353363315921306
56,2.0,-0.02548006171573433
57,5.0,-0.00625712637132419
58,5.0,0.040744499788371316
59,5.0,0.12544682724431772
60,4.0,0.2583865231170264
61,14.0,0.4263595788321318
62,11.0,0.6534680046499018
63,14.0,0.9260970440680101
64,15.0,1.2436149396651637
65,17.0,1.6008647188804073
66,18.0,1.9996662197590842
67,18.0,2.44723329721924
68,17.0,2.957205552216814
69,18.0,3.5435560096784298
70,18.0,4.227967555854901
71,17.0,5.02995143845139
72,18.0,5.956926840157249
73,18.0,7.0102130805905425
74,10.0,8.189212264344805
75,22.0,9.430109570791089
76,25.0,10.705779117856205
77,25.0,11.966762286915294
78,25.0,13.15641948044225
79,26.0,14.22447351294993
80,25.0,15.142614577263904
81,24.0,15.9074583670653
82,24.0,16.528128982532184
83,24.0,17.043338544233784
84,24.0,17.499233538557977
85,35.0,17.932171007459644
86,37.0,18.39582468799262
87,30.0,18.94253535646131
88,32.0,19.564448460263428
89,34.0,20.261262561811318
90,35.0,21.021005605726558
91,38.0,21.84290538149338
92,39.0,22.691099786857055
93,38.0,23.566758021048955
94,35.0,24.464602039095897
95,36.0,25.38273018110125
96,57.0,26.29284064050288
97,44.0,27.25940044985831
98,41.0,28.266448425677176
99,46.0,29.307142132505597
100,46.0,30.38899206465125
101,44.0,31.509671147487584
102,45.0,32.66050284675731
103,45.0,33.832571583685706
104,45.0,35.00000656412016
105,45.0,36.186495232122695
106,45.0,37.36639382944392
107,45.0,38.523000786343346
108,60.0,39.614051390629044
109,43.0,40.675666205831476
110,52.0,41.63543913123134
111,51.0,42.49210839180247
112,55.0,43.22578825407506
113,54.0,43.84354426843918
114,53.0,44.35742289194609
115,57.0,44.8061789625158
116,53.0,45.22787413909293
117,48.0,45.6507701273292
118,62.0,46.0958648976742
119,54.0,46.62919483213663
120,59.0,47.23825495614286
121,61.0,47.92952670457544
122,66.0,48.67742505734632
123,78.0,49.43881870520404
124,53.0,50.24393773123511
125,57.0,51.02762728077017
126,57.0,51.832453014545926
127,58.0,52.61017196456001
128,58.0,53.39705119303954
129,59.0,54.220919186294175
130,59.0,55.08250374584544
131,57.0,55.975196842156485
132,55.0,56.88144040533746
133,34.0,57.796265645804375
134,47.0,58.615530082341536
135,46.0,59.31399309483856
136,42.0,59.842854813620804
137,44.0,60.14198912850172
138,44.0,60.20386580480208
139,40.0,59.95408344441653
140,43.0,59.416309686468374
141,41.0,58.590553857842664
142,42.0,57.506556876211356
143,33.0,56.2146584589414
144,28.0,54.761184454720954
145,31.0,53.20207249341493
146,30.0,51.58972720696179
147,34.0,49.96233646951085
148,35.0,48.39497294315028
149,35.0,46.871717023342626
150,40.0,45.412809824788205
151,34.0,44.02841632310437
152,20.0,42.731196932698154
153,20.0,41.508590194653834
154,18.0,40.30075792430298
155,23.0,39.14654207872986
156,25.0,38.044423514937186
157,25.0,36.99779897770473
158,23.0,36.003148662618486
159,25.0,35.04562279858796
160,19.0,34.123030977108485
161,18.0,33.20473878055997
162,15.0,32.27491796584541
163,15.0,31.27472743872563
164,17.0,30.247114355547996
165,19.0,29.166539993955546
166,20.0,28.039171672508495
167,19.0,26.89812332416917
168,18.0,25.76622197802639
169,22.0,24.656365255907794
170,0.0,23.65364365419662
171,7.0,22.722557045553064
172,7.0,21.897242328676224
173,7.0,21.159564280610635
174,7.0,20.498338359273173
175,7.0,19.896632238233575
176,8.0,19.307804318799384
177,8.0,18.70373249790209
178,8.0,18.045240057570727
179,14.0,17.294791697280633
180,25.0,16.438607958406873
181,0.0,15.519064296610306
182,0.0,14.493357017690242
183,0.0,13.422444894544006
184,0.0,12.354293145617532
185,0.0,11.360449730939573
186,0.0,10.491268754669903
187,0.0,9.78182887416338
188,0.0,9.239432158262908
189,0.0,8.850115875026138
190,8.0,8.534658323728918
191,0.0,8.257418595572418
192,0.0,7.923777272031961
193,0.0,7.476452206206932
194,0.0,6.884134568977164
195,0.0,6.147251338664203
196,0.0,5.298689892823461
197,0.0,4.394973608025087
198,0.0,3.507860028627904
199,0.0,2.7151875366132914
200,0.0,2.0206972964550345
201,0.0,1.498561855182539
202,0.0,1.135183096173712
