,0,1,2,3,4,5,6,7,8,9,10,11,12
150,2342.138031,232.0,162.0,72.0,73.0,72.0,74.0,75.0,73.0,75.0,73.0,72.0,69.0
151,2343.138371,234.0,160.0,73.0,73.0,73.0,75.0,75.0,73.0,75.0,73.0,72.0,69.0
152,2344.137592,234.0,160.0,72.0,72.0,72.0,74.0,75.0,73.0,74.0,73.0,72.0,70.0
153,2345.138188,233.0,161.0,72.0,72.0,72.0,74.0,75.0,73.0,75.0,73.0,72.0,69.0
154,2346.137121,233.0,161.0,72.0,72.0,72.0,74.0,74.0,73.0,74.0,73.0,72.0,69.0
155,2347.137178,232.0,161.0,72.0,72.0,72.0,74.0,74.0,73.0,75.0,73.0,72.0,70.0
156,2348.137852,233.0,162.0,72.0,73.0,72.0,74.0,75.0,73.0,74.0,72.0,72.0,69.0
157,2349.137198,232.0,161.0,72.0,72.0,72.0,74.0,74.0,73.0,75.0,73.0,72.0,69.0
158,2350.137774,233.0,162.0,73.0,72.0,72.0,74.0,75.0,73.0,75.0,73.0,72.0,70.0
159,2351.137608,233.0,163.0,72.0,73.0,72.0,75.0,75.0,73.0,75.0,73.0,72.0,70.0
160,2352.137676,233.0,163.0,72.0,72.0,72.0,74.0,75.0,73.0,74.0,74.0,72.0,69.0
161,2353.137239,233.0,162.0,73.0,73.0,72.0,75.0,75.0,74.0,75.0,74.0,72.0,70.0
162,2354.137767,233.0,163.0,73.0,73.0,72.0,75.0,75.0,74.0,75.0,74.0,73.0,70.0
163,2355.13652,233.0,163.0,74.0,73.0,73.0,76.0,77.0,75.0,76.0,75.0,74.0,71.0
164,2356.137793,233.0,163.0,73.0,73.0,72.0,75.0,76.0,74.0,75.0,74.0,73.0,70.0
165,2357.137827,233.0,163.0,73.0,73.0,73.0,75.0,76.0,74.0,76.0,74.0,73.0,70.0
166,2358.137023,232.0,165.0,73.0,73.0,73.0,75.0,75.0,74.0,75.0,74.0,73.0,70.0
167,2359.137854,233.0,164.0,73.0,73.0,73.0,75.0,76.0,74.0,75.0,74.0,73.0,71.0
168,2360.137839,233.0,165.0,73.0,74.0,73.0,75.0,76.0,74.0,75.0,74.0,73.0,70.0
169,2361.137707,233.0,164.0,73.0,73.0,72.0,75.0,76.0,73.0,75.0,74.0,73.0,70.0
170,2362.137852,232.0,165.0,73.0,73.0,73.0,75.0,76.0,73.0,75.0,74.0,73.0,70.0
171,2363.137829,233.0,163.0,73.0,73.0,73.0,76.0,76.0,74.0,76.0,75.0,73.0,71.0
172,2364.137649,233.0,164.0,73.0,73.0,73.0,76.0,76.0,74.0,76.0,75.0,73.0,71.0
173,2365.137771,233.0,165.0,73.0,73.0,73.0,76.0,76.0,74.0,75.0,74.0,73.0,71.0
174,2366.137123,233.0,165.0,73.0,74.0,73.0,76.0,76.0,75.0,76.0,75.0,73.0,71.0
175,2367.137129,232.0,165.0,74.0,74.0,73.0,76.0,77.0,75.0,76.0,75.0,74.0,71.0
176,2368.137375,233.0,166.0,75.0,74.0,74.0,77.0,77.0,75.0,77.0,76.0,74.0,71.0
177,2369.138242,232.0,166.0,74.0,74.0,74.0,76.0,77.0,75.0,76.0,74.0,74.0,71.0
178,2370.137249,232.0,167.0,74.0,74.0,74.0,76.0,76.0,75.0,76.0,75.0,73.0,71.0
179,2371.137231,232.0,167.0,74.0,74.0,73.0,76.0,77.0,75.0,76.0,75.0,74.0,71.0
180,2372.137263,232.0,167.0,74.0,74.0,74.0,77.0,77.0,75.0,76.0,75.0,74.0,71.0
181,2373.137247,233.0,165.0,74.0,74.0,74.0,77.0,77.0,75.0,77.0,75.0,74.0,71.0
182,2374.137796,231.0,167.0,74.0,74.0,74.0,77.0,77.0,75.0,77.0,75.0,74.0,71.0
183,2375.137943,231.0,167.0,75.0,75.0,75.0,77.0,77.0,75.0,77.0,76.0,74.0,71.0
184,2376.137568,231.0,168.0,75.0,75.0,75.0,78.0,78.0,76.0,78.0,77.0,75.0,72.0
185,2377.137721,231.0,168.0,74.0,74.0,74.0,77.0,77.0,75.0,77.0,75.0,75.0,71.0
186,2378.137857,232.0,169.0,74.0,75.0,75.0,77.0,77.0,75.0,77.0,76.0,74.0,71.0
187,2379.137837,231.0,169.0,75.0,75.0,75.0,77.0,77.0,76.0,77.0,76.0,74.0,71.0
188,2380.137762,231.0,169.0,75.0,75.0,75.0,77.0,77.0,75.0,77.0,75.0,74.0,71.0
189,2381.13709,231.0,169.0,74.0,74.0,74.0,77.0,77.0,75.0,77.0,75.0,74.0,71.0
190,2385.059271,231.0,170.0,74.0,74.0,73.0,76.0,76.0,74.0,76.0,75.0,74.0,71.0
191,2385.136946,231.0,162.0,71.0,71.0,71.0,73.0,73.0,71.0,73.0,72.0,71.0,69.0
192,2386.139154,243.0,96.0,66.0,67.0,67.0,68.0,67.0,67.0,68.0,67.0,67.0,66.0
193,2387.137745,243.0,99.0,65.0,67.0,67.0,67.0,66.0,66.0,67.0,65.0,67.0,65.0
194,2388.137272,243.0,100.0,67.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,67.0,66.0
195,2389.137371,243.0,101.0,65.0,66.0,67.0,67.0,66.0,66.0,67.0,65.0,66.0,65.0
196,2390.137706,242.0,102.0,65.0,67.0,67.0,67.0,66.0,66.0,67.0,65.0,65.0,65.0
197,2391.137727,242.0,103.0,65.0,66.0,66.0,67.0,66.0,66.0,67.0,65.0,65.0,65.0
198,2392.13776,242.0,103.0,66.0,67.0,67.0,67.0,67.0,66.0,67.0,65.0,66.0,66.0
199,2393.137648,242.0,104.0,66.0,67.0,66.0,67.0,66.0,66.0,68.0,65.0,66.0,65.0
200,2394.137687,243.0,104.0,66.0,67.0,67.0,67.0,67.0,66.0,68.0,65.0,66.0,65.0
201,2395.137718,243.0,104.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0
202,2396.136991,242.0,104.0,65.0,66.0,66.0,67.0,66.0,66.0,67.0,65.0,65.0,65.0
203,2397.137509,242.0,105.0,65.0,66.0,66.0,67.0,66.0,66.0,67.0,65.0,65.0,65.0
204,2398.138099,241.0,94.0,66.0,67.0,67.0,67.0,67.0,66.0,68.0,66.0,67.0,66.0
205,2399.144109,242.0,105.0,65.0,67.0,66.0,67.0,67.0,66.0,67.0,65.0,66.0,65.0
206,2400.137189,243.0,105.0,66.0,67.0,67.0,67.0,66.0,66.0,67.0,65.0,66.0,66.0
207,2401.165171,241.0,106.0,66.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,67.0,66.0
208,2402.137027,243.0,106.0,65.0,67.0,67.0,67.0,66.0,66.0,67.0,65.0,66.0,65.0
209,2403.137891,246.0,106.0,66.0,67.0,67.0,67.0,66.0,66.0,68.0,65.0,66.0,65.0
210,2404.137823,242.0,107.0,66.0,67.0,67.0,67.0,66.0,66.0,67.0,65.0,66.0,65.0
211,2405.137122,241.0,106.0,66.0,67.0,67.0,67.0,66.0,66.0,68.0,66.0,66.0,65.0
212,2406.15954,242.0,107.0,66.0,67.0,67.0,67.0,67.0,66.0,68.0,66.0,66.0,66.0
213,2407.137238,241.0,107.0,66.0,67.0,67.0,68.0,67.0,66.0,68.0,66.0,67.0,66.0
214,2408.138249,242.0,108.0,66.0,67.0,67.0,68.0,67.0,66.0,68.0,66.0,66.0,66.0
215,2409.137253,241.0,107.0,66.0,67.0,67.0,68.0,67.0,66.0,68.0,66.0,66.0,65.0
216,2410.137151,241.0,103.0,66.0,67.0,67.0,67.0,67.0,66.0,68.0,66.0,67.0,66.0
217,2411.137731,242.0,108.0,66.0,67.0,67.0,68.0,67.0,66.0,68.0,66.0,66.0,66.0
218,2412.137776,243.0,108.0,66.0,67.0,66.0,67.0,66.0,66.0,67.0,65.0,66.0,65.0
219,2413.146312,242.0,107.0,67.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,67.0,66.0
220,2414.137801,241.0,108.0,66.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,66.0,66.0
221,2415.137263,242.0,108.0,67.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,67.0,66.0
222,2416.137918,242.0,109.0,66.0,67.0,67.0,67.0,67.0,66.0,68.0,66.0,66.0,65.0
223,2417.137395,242.0,109.0,66.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,67.0,66.0
224,2418.137896,242.0,108.0,66.0,67.0,67.0,67.0,67.0,66.0,68.0,66.0,66.0,66.0
225,2419.137681,241.0,109.0,66.0,67.0,67.0,68.0,67.0,66.0,68.0,66.0,66.0,65.0
226,2420.137147,241.0,111.0,66.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,66.0,66.0
227,2421.137138,242.0,109.0,66.0,67.0,67.0,68.0,67.0,66.0,68.0,66.0,66.0,65.0
228,2422.137764,241.0,109.0,66.0,67.0,67.0,67.0,67.0,66.0,68.0,65.0,66.0,66.0
229,2423.137062,242.0,109.0,66.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,66.0,66.0
230,2424.137084,242.0,109.0,67.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,68.0,66.0
231,2425.13785,242.0,109.0,66.0,67.0,67.0,67.0,66.0,66.0,67.0,65.0,66.0,65.0
232,2426.137698,241.0,109.0,66.0,67.0,66.0,67.0,66.0,66.0,67.0,65.0,66.0,65.0
233,2427.137863,242.0,109.0,68.0,67.0,67.0,68.0,67.0,66.0,68.0,66.0,66.0,66.0
234,2428.139735,241.0,110.0,67.0,67.0,67.0,68.0,67.0,67.0,68.0,67.0,67.0,67.0
235,2429.137663,242.0,109.0,66.0,67.0,67.0,67.0,67.0,66.0,67.0,65.0,66.0,65.0
236,2430.137637,241.0,110.0,67.0,67.0,67.0,68.0,67.0,67.0,67.0,65.0,66.0,65.0
237,2431.13724,241.0,109.0,66.0,67.0,67.0,69.0,67.0,66.0,67.0,66.0,66.0,66.0
238,2432.137832,241.0,110.0,66.0,67.0,67.0,67.0,67.0,66.0,67.0,65.0,66.0,66.0
239,2433.137017,241.0,110.0,66.0,67.0,67.0,67.0,67.0,66.0,67.0,65.0,66.0,65.0
240,2434.137088,241.0,111.0,67.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,66.0,66.0
241,2435.13708,241.0,112.0,66.0,67.0,67.0,67.0,67.0,66.0,67.0,65.0,66.0,65.0
242,2436.137665,241.0,112.0,66.0,67.0,67.0,67.0,67.0,66.0,67.0,66.0,66.0,65.0
243,2437.137659,241.0,113.0,67.0,67.0,67.0,67.0,67.0,66.0,67.0,66.0,66.0,66.0
244,2438.137039,241.0,113.0,67.0,67.0,67.0,68.0,67.0,66.0,67.0,66.0,67.0,66.0
245,2439.137713,241.0,113.0,67.0,67.0,67.0,68.0,67.0,66.0,67.0,67.0,67.0,66.0
246,2440.136906,241.0,113.0,67.0,67.0,68.0,69.0,68.0,67.0,68.0,66.0,67.0,66.0
247,2441.137239,241.0,113.0,67.0,67.0,67.0,68.0,67.0,67.0,68.0,66.0,66.0,66.0
