,0,1,2,3,4,5,6,7,8,9,10,11,12
65,2514.632554,230.0,183.0,84.0,83.0,85.0,85.0,86.0,84.0,85.0,84.0,83.0,79.0
66,2514.761569,230.0,183.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,80.0
67,2514.882464,230.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
68,2515.007457,230.0,184.0,84.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
69,2515.132731,229.0,184.0,85.0,84.0,85.0,87.0,87.0,84.0,86.0,85.0,83.0,80.0
70,2515.257315,229.0,184.0,84.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
71,2515.38385,230.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
72,2515.508094,230.0,183.0,85.0,84.0,85.0,87.0,87.0,84.0,87.0,85.0,83.0,80.0
73,2515.631973,230.0,184.0,85.0,85.0,86.0,87.0,87.0,86.0,87.0,86.0,84.0,81.0
74,2515.757422,230.0,184.0,84.0,83.0,85.0,85.0,86.0,83.0,85.0,84.0,83.0,80.0
75,2515.882432,231.0,184.0,84.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
76,2516.007877,231.0,184.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
77,2516.132323,230.0,184.0,84.0,83.0,85.0,86.0,86.0,84.0,85.0,85.0,83.0,80.0
78,2516.257854,231.0,185.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
79,2516.382548,231.0,184.0,84.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
80,2516.507744,231.0,185.0,84.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
81,2516.63261,229.0,184.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,80.0
82,2516.767428,229.0,185.0,85.0,84.0,85.0,86.0,87.0,85.0,87.0,85.0,83.0,80.0
83,2516.882892,229.0,185.0,85.0,84.0,85.0,86.0,87.0,85.0,86.0,85.0,84.0,80.0
84,2517.007549,230.0,185.0,84.0,84.0,85.0,87.0,87.0,84.0,86.0,85.0,83.0,81.0
85,2517.132377,230.0,185.0,85.0,83.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,81.0
86,2517.257411,230.0,185.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
87,2517.382581,230.0,185.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,80.0
88,2517.508458,229.0,185.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
89,2517.63254,230.0,185.0,85.0,83.0,85.0,86.0,87.0,85.0,86.0,85.0,83.0,80.0
90,2517.757743,231.0,185.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
91,2517.882551,230.0,185.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
92,2518.007598,230.0,184.0,85.0,84.0,85.0,86.0,87.0,85.0,86.0,85.0,83.0,80.0
93,2518.132695,230.0,185.0,84.0,83.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
94,2518.257644,230.0,184.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
95,2518.382586,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
96,2518.507612,229.0,183.0,84.0,83.0,85.0,87.0,86.0,84.0,86.0,85.0,82.0,80.0
97,2518.632538,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,84.0,83.0,80.0
98,2518.757523,223.0,183.0,84.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
99,2518.882592,229.0,183.0,84.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
100,2519.006824,229.0,183.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,81.0
101,2519.132564,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
102,2519.257565,229.0,183.0,84.0,83.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
103,2519.382513,229.0,183.0,84.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
104,2519.507589,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
105,2519.632528,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
106,2519.757566,229.0,183.0,84.0,83.0,85.0,86.0,86.0,85.0,86.0,85.0,83.0,80.0
107,2519.882512,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
108,2520.007654,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,81.0
109,2520.132644,229.0,183.0,85.0,84.0,85.0,86.0,87.0,85.0,86.0,85.0,83.0,80.0
110,2520.257679,225.0,183.0,85.0,84.0,85.0,87.0,87.0,84.0,86.0,85.0,83.0,81.0
111,2520.382585,229.0,183.0,85.0,84.0,85.0,87.0,87.0,84.0,86.0,85.0,83.0,80.0
112,2520.507571,229.0,183.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,80.0
113,2520.632838,228.0,183.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,80.0
114,2520.757724,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
115,2520.882373,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,84.0,80.0
116,2521.018481,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,87.0,85.0,83.0,80.0
117,2521.1327,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
118,2521.257779,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
119,2521.382594,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
120,2521.507488,229.0,183.0,85.0,83.0,85.0,86.0,86.0,85.0,86.0,85.0,83.0,80.0
121,2521.633438,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
122,2521.758457,229.0,183.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,80.0
123,2521.882667,229.0,183.0,85.0,84.0,85.0,86.0,87.0,85.0,87.0,85.0,83.0,81.0
124,2522.007719,229.0,183.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,80.0
125,2522.132722,228.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
126,2522.260721,229.0,184.0,85.0,83.0,85.0,86.0,87.0,84.0,87.0,85.0,83.0,80.0
127,2522.382837,229.0,183.0,84.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
128,2522.507066,226.0,183.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,81.0
129,2522.631842,229.0,184.0,85.0,84.0,85.0,87.0,87.0,85.0,87.0,85.0,84.0,81.0
130,2522.757712,229.0,184.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
131,2522.882856,229.0,183.0,85.0,84.0,84.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
132,2523.00816,229.0,183.0,85.0,83.0,85.0,86.0,86.0,85.0,86.0,85.0,83.0,80.0
133,2523.132498,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,84.0,80.0
134,2523.258246,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,81.0
135,2523.383016,229.0,183.0,85.0,84.0,85.0,86.0,86.0,85.0,86.0,85.0,83.0,80.0
136,2523.50805,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
137,2523.632605,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
138,2523.757683,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
139,2523.882993,229.0,183.0,85.0,84.0,85.0,87.0,87.0,85.0,86.0,85.0,83.0,81.0
140,2524.007525,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,87.0,85.0,83.0,80.0
141,2524.133487,224.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
142,2524.257986,229.0,183.0,85.0,83.0,85.0,86.0,87.0,85.0,86.0,85.0,83.0,81.0
143,2524.383205,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
144,2524.508012,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
145,2524.633508,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
146,2524.757978,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
147,2524.882943,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
148,2527.493383,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
149,2527.507885,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,87.0,85.0,83.0,81.0
150,2527.632503,224.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
151,2527.757503,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,84.0,83.0,80.0
152,2527.882556,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
153,2528.007566,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
154,2528.132513,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
155,2528.257683,228.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,81.0
156,2528.382401,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,79.0
157,2528.50785,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
158,2528.632449,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
159,2528.758269,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
160,2528.882365,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
161,2529.008046,229.0,183.0,85.0,84.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,79.0
162,2529.132345,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
163,2529.257403,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
164,2529.382745,223.0,183.0,85.0,83.0,85.0,86.0,87.0,85.0,86.0,85.0,83.0,81.0
165,2529.507285,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
166,2529.632522,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
167,2529.756767,228.0,183.0,85.0,84.0,85.0,86.0,87.0,85.0,87.0,85.0,83.0,80.0
168,2529.882736,228.0,183.0,86.0,85.0,85.0,87.0,87.0,85.0,87.0,85.0,84.0,81.0
169,2530.007808,229.0,183.0,86.0,85.0,85.0,87.0,87.0,85.0,87.0,85.0,83.0,81.0
170,2530.132559,228.0,183.0,85.0,85.0,85.0,86.0,87.0,85.0,87.0,85.0,83.0,81.0
171,2530.258444,229.0,183.0,85.0,84.0,85.0,87.0,87.0,84.0,86.0,85.0,83.0,80.0
172,2530.382454,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,81.0
173,2530.508741,229.0,183.0,85.0,84.0,85.0,86.0,87.0,85.0,87.0,85.0,84.0,81.0
174,2530.632475,229.0,183.0,85.0,84.0,85.0,85.0,86.0,84.0,86.0,84.0,83.0,80.0
175,2530.757844,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
176,2530.882749,229.0,182.0,84.0,83.0,85.0,86.0,86.0,84.0,87.0,85.0,83.0,80.0
177,2531.007577,228.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,84.0,83.0,80.0
178,2531.132955,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
179,2531.257517,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
180,2531.382552,229.0,183.0,85.0,83.0,84.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
181,2531.507572,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,84.0,80.0
182,2531.632577,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
183,2531.757917,228.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
184,2531.882474,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
185,2532.007594,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
186,2532.132576,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,84.0,83.0,80.0
187,2532.257579,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,82.0,80.0
188,2532.382435,228.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
189,2532.507546,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
190,2532.632552,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
191,2532.757588,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,84.0,83.0,80.0
192,2532.882592,228.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
193,2533.007752,228.0,183.0,86.0,84.0,85.0,86.0,87.0,84.0,87.0,85.0,83.0,80.0
194,2533.131796,228.0,183.0,86.0,84.0,85.0,87.0,87.0,85.0,87.0,86.0,83.0,81.0
195,2533.257575,229.0,183.0,85.0,84.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
196,2533.38264,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,84.0,80.0
197,2533.508863,225.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
198,2533.632522,228.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
199,2533.757622,228.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
200,2533.88261,229.0,183.0,85.0,84.0,85.0,87.0,86.0,84.0,86.0,85.0,83.0,80.0
201,2534.007548,228.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
202,2534.132491,228.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
203,2534.257538,229.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
204,2534.382722,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
205,2534.50754,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,87.0,85.0,83.0,81.0
206,2534.63401,228.0,183.0,85.0,83.0,85.0,86.0,85.0,84.0,86.0,85.0,83.0,80.0
207,2534.75758,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
208,2534.882523,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
209,2535.007531,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,84.0,83.0,80.0
210,2535.13268,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
211,2535.2575,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
212,2535.382593,228.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
213,2535.507413,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,84.0,81.0
214,2535.63248,228.0,183.0,85.0,83.0,85.0,86.0,87.0,84.0,87.0,85.0,83.0,81.0
215,2535.757449,228.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,81.0
216,2535.883208,229.0,183.0,86.0,84.0,85.0,86.0,86.0,85.0,86.0,85.0,83.0,80.0
217,2536.007705,229.0,183.0,86.0,84.0,85.0,86.0,87.0,84.0,87.0,85.0,83.0,80.0
218,2536.132728,229.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,87.0,85.0,83.0,80.0
219,2536.25754,228.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,83.0,80.0
220,2536.382766,228.0,183.0,86.0,84.0,85.0,87.0,87.0,84.0,86.0,85.0,83.0,80.0
221,2536.50761,228.0,183.0,85.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,84.0,82.0
222,2536.63257,228.0,183.0,86.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,84.0,81.0
223,2536.757591,228.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,84.0,83.0,80.0
224,2536.882595,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
225,2537.007672,228.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
226,2537.132517,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
227,2537.257956,229.0,183.0,86.0,84.0,85.0,86.0,87.0,84.0,86.0,85.0,84.0,80.0
228,2537.383133,228.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
229,2537.507525,228.0,183.0,85.0,83.0,85.0,85.0,85.0,84.0,86.0,84.0,83.0,81.0
230,2537.632712,229.0,183.0,85.0,84.0,85.0,86.0,86.0,85.0,86.0,85.0,83.0,80.0
231,2537.757641,228.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
232,2537.883046,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
233,2538.007475,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
234,2538.132888,228.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,84.0,83.0,80.0
235,2538.260571,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
236,2538.382789,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
237,2538.507945,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
238,2538.632803,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
239,2538.758467,229.0,183.0,86.0,84.0,85.0,86.0,86.0,84.0,87.0,85.0,83.0,81.0
240,2538.884127,228.0,183.0,85.0,84.0,85.0,85.0,86.0,84.0,86.0,85.0,84.0,80.0
241,2539.007733,229.0,183.0,85.0,84.0,85.0,85.0,86.0,83.0,86.0,85.0,83.0,80.0
242,2539.132666,229.0,183.0,85.0,83.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
243,2539.257543,229.0,183.0,85.0,84.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
244,2539.382577,228.0,183.0,86.0,84.0,85.0,86.0,87.0,85.0,86.0,85.0,83.0,81.0
245,2539.507479,229.0,183.0,85.0,84.0,85.0,86.0,86.0,84.0,86.0,85.0,83.0,80.0
246,2539.632803,228.0,183.0,85.0,84.0,85.0,85.0,86.0,84.0,86.0,85.0,83.0,80.0
247,2539.758306,227.0,183.0,85.0,83.0,85.0,85.0,86.0,85.0,86.0,85.0,83.0,81.0
248,2539.882755,229.0,183.0,85.0,83.0,85.0,85.0,86.0,84.0,86.0,84.0,83.0,80.0
