,0,1,2,3,4,5,6,7,8,9,10,11,12
91,1932.871673,232.0,181.0,84.0,84.0,87.0,88.0,88.0,86.0,87.0,86.0,84.0,81.0
92,1932.996714,233.0,181.0,85.0,85.0,86.0,87.0,88.0,86.0,87.0,86.0,84.0,81.0
93,1933.12164,231.0,181.0,84.0,84.0,86.0,87.0,88.0,87.0,87.0,86.0,84.0,82.0
94,1933.246836,232.0,180.0,84.0,84.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,81.0
95,1933.371781,232.0,181.0,84.0,84.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
96,1933.496737,233.0,180.0,84.0,84.0,86.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
97,1933.621657,231.0,181.0,84.0,84.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
98,1933.746739,232.0,180.0,84.0,84.0,86.0,87.0,88.0,86.0,87.0,86.0,84.0,82.0
99,1933.872351,232.0,181.0,85.0,85.0,87.0,88.0,88.0,86.0,88.0,87.0,85.0,82.0
100,1933.996819,232.0,181.0,85.0,85.0,86.0,87.0,88.0,86.0,87.0,86.0,84.0,82.0
101,1934.12205,232.0,180.0,84.0,84.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
102,1934.247287,232.0,181.0,85.0,85.0,87.0,88.0,89.0,86.0,88.0,87.0,85.0,82.0
103,1934.371572,232.0,181.0,85.0,85.0,87.0,88.0,89.0,86.0,88.0,87.0,85.0,82.0
104,1934.496958,233.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
105,1934.621515,232.0,181.0,84.0,85.0,86.0,88.0,88.0,87.0,88.0,86.0,85.0,82.0
106,1934.746956,231.0,181.0,85.0,85.0,87.0,88.0,88.0,87.0,88.0,86.0,85.0,82.0
107,1934.871509,232.0,181.0,85.0,84.0,87.0,88.0,88.0,86.0,88.0,86.0,85.0,82.0
108,1934.997099,232.0,181.0,85.0,86.0,87.0,88.0,88.0,87.0,88.0,87.0,85.0,82.0
109,1935.120788,232.0,181.0,85.0,85.0,87.0,88.0,89.0,87.0,89.0,88.0,87.0,84.0
110,1935.247094,232.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,87.0,85.0,82.0
111,1935.371491,232.0,181.0,84.0,85.0,86.0,88.0,88.0,86.0,88.0,87.0,85.0,82.0
112,1935.497013,232.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,89.0,87.0,85.0,82.0
113,1935.621489,232.0,181.0,84.0,84.0,86.0,88.0,88.0,86.0,88.0,87.0,85.0,83.0
114,1935.747055,232.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,87.0,85.0,83.0
115,1935.871553,232.0,181.0,84.0,85.0,86.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
116,1935.997133,233.0,181.0,85.0,85.0,87.0,88.0,89.0,87.0,88.0,87.0,85.0,83.0
117,1936.12154,232.0,181.0,85.0,84.0,87.0,88.0,88.0,86.0,88.0,87.0,85.0,82.0
118,1936.247023,232.0,181.0,85.0,85.0,87.0,88.0,88.0,86.0,88.0,87.0,85.0,82.0
119,1936.371568,231.0,181.0,85.0,85.0,86.0,88.0,88.0,86.0,88.0,86.0,85.0,82.0
120,1936.496947,232.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
121,1936.621656,232.0,181.0,84.0,84.0,86.0,88.0,88.0,86.0,88.0,86.0,85.0,82.0
122,1936.747025,231.0,181.0,85.0,85.0,87.0,88.0,89.0,86.0,88.0,87.0,85.0,82.0
123,1936.871604,232.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,87.0,85.0,82.0
124,1936.996804,233.0,181.0,85.0,84.0,86.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
125,1937.121699,232.0,181.0,85.0,84.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
126,1937.246788,232.0,181.0,85.0,84.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
127,1937.371704,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
128,1937.496736,233.0,181.0,84.0,84.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
129,1937.621807,231.0,181.0,85.0,85.0,87.0,88.0,88.0,87.0,88.0,86.0,85.0,82.0
130,1937.746746,232.0,181.0,85.0,85.0,86.0,87.0,87.0,86.0,87.0,86.0,85.0,82.0
131,1937.871747,231.0,181.0,85.0,84.0,86.0,88.0,88.0,86.0,88.0,87.0,85.0,82.0
132,1937.996882,232.0,181.0,85.0,85.0,86.0,87.0,88.0,86.0,88.0,87.0,85.0,82.0
133,1938.121709,236.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,87.0,85.0,82.0
134,1938.24685,233.0,180.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
135,1938.371689,231.0,181.0,85.0,85.0,86.0,87.0,88.0,86.0,87.0,87.0,85.0,82.0
136,1938.49597,232.0,181.0,85.0,85.0,87.0,88.0,89.0,87.0,88.0,87.0,85.0,83.0
137,1938.620919,232.0,181.0,85.0,85.0,87.0,88.0,88.0,87.0,88.0,87.0,85.0,83.0
138,1938.747016,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
139,1938.871728,232.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
140,1938.996842,231.0,181.0,85.0,85.0,86.0,88.0,88.0,86.0,88.0,87.0,85.0,82.0
141,1939.121733,232.0,181.0,85.0,84.0,86.0,87.0,88.0,86.0,87.0,87.0,85.0,82.0
142,1939.246894,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,87.0,85.0,82.0
143,1939.371761,231.0,181.0,85.0,85.0,87.0,88.0,88.0,86.0,87.0,86.0,85.0,82.0
144,1939.496825,232.0,181.0,85.0,85.0,86.0,88.0,88.0,86.0,88.0,87.0,85.0,82.0
145,1939.621795,232.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
146,1939.746959,232.0,180.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,83.0
147,1939.871751,232.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
148,1942.295778,231.0,180.0,85.0,84.0,86.0,88.0,88.0,86.0,87.0,86.0,85.0,82.0
149,1942.37167,231.0,180.0,85.0,85.0,86.0,88.0,88.0,86.0,88.0,87.0,85.0,82.0
150,1942.496678,231.0,180.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,83.0
151,1942.621744,231.0,180.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
152,1942.750213,231.0,181.0,85.0,85.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
153,1942.871669,231.0,180.0,85.0,85.0,86.0,87.0,88.0,86.0,87.0,87.0,85.0,82.0
154,1942.996684,231.0,181.0,85.0,85.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
155,1943.121669,231.0,180.0,85.0,84.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
156,1943.246919,231.0,181.0,85.0,84.0,86.0,87.0,88.0,87.0,88.0,86.0,85.0,82.0
157,1943.371711,231.0,180.0,85.0,85.0,86.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
158,1943.496822,231.0,180.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,87.0,85.0,82.0
159,1943.621621,231.0,181.0,85.0,85.0,86.0,87.0,88.0,86.0,88.0,87.0,85.0,82.0
160,1943.746694,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
161,1943.872277,231.0,180.0,86.0,85.0,87.0,88.0,89.0,87.0,88.0,87.0,85.0,83.0
162,1943.996773,231.0,180.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
163,1944.121642,231.0,181.0,85.0,85.0,86.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
164,1944.246959,231.0,180.0,85.0,84.0,86.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
165,1944.371694,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,82.0
166,1944.496782,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,87.0,86.0,85.0,83.0
167,1944.621638,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,87.0,85.0,83.0
168,1944.746785,231.0,181.0,85.0,85.0,87.0,88.0,88.0,87.0,88.0,87.0,85.0,83.0
169,1944.879552,231.0,181.0,85.0,85.0,87.0,88.0,88.0,87.0,88.0,87.0,85.0,83.0
170,1944.997002,231.0,181.0,85.0,85.0,87.0,88.0,88.0,87.0,88.0,87.0,85.0,83.0
171,1945.121711,231.0,180.0,85.0,85.0,87.0,88.0,88.0,86.0,88.0,87.0,85.0,83.0
172,1945.246596,231.0,181.0,85.0,86.0,87.0,88.0,89.0,86.0,88.0,87.0,85.0,82.0
173,1945.371612,231.0,180.0,85.0,85.0,87.0,88.0,88.0,86.0,88.0,86.0,85.0,83.0
174,1945.495893,231.0,180.0,87.0,87.0,89.0,89.0,90.0,87.0,89.0,88.0,87.0,84.0
175,1945.621603,226.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,87.0,85.0,82.0
176,1945.74733,231.0,181.0,85.0,85.0,87.0,88.0,88.0,86.0,88.0,86.0,85.0,82.0
177,1945.871832,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
178,1945.997239,231.0,181.0,85.0,85.0,87.0,88.0,88.0,86.0,88.0,87.0,85.0,83.0
179,1946.121655,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
180,1946.246706,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
181,1946.37159,231.0,181.0,86.0,85.0,87.0,88.0,88.0,86.0,87.0,87.0,85.0,82.0
182,1946.496737,231.0,181.0,84.0,85.0,86.0,87.0,88.0,86.0,88.0,86.0,85.0,82.0
183,1946.621823,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,86.0,85.0,83.0
184,1946.747597,231.0,181.0,86.0,85.0,87.0,88.0,88.0,86.0,87.0,86.0,85.0,82.0
185,1946.871788,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,87.0,85.0,82.0
186,1947.000139,231.0,181.0,85.0,85.0,87.0,88.0,88.0,86.0,88.0,87.0,85.0,83.0
187,1947.121461,231.0,181.0,85.0,85.0,87.0,87.0,88.0,86.0,88.0,87.0,85.0,83.0
188,1947.246626,231.0,181.0,85.0,85.0,87.0,88.0,88.0,86.0,88.0,86.0,85.0,82.0
189,1947.371618,231.0,180.0,84.0,85.0,87.0,88.0,88.0,87.0,88.0,87.0,85.0,83.0
