,0,1,2
0,0.0,0.0,0.0
1,651.268497,32.0,1.0093118485606285
2,651.288675,32.0,1.0265929149022344
3,651.365609,23.0,1.0499539875893364
4,651.442489,33.0,1.0836366226380065
5,651.519375,32.0,1.1267058349145787
6,651.596379,33.0,1.177754300583214
7,651.676249,33.0,1.232496064765445
8,651.750139,32.0,1.2833769744878132
9,651.827514,33.0,1.3203894295465095
10,651.903982,33.0,1.3305786367168841
11,651.985966,34.0,1.3001080276404406
12,652.059515,33.0,1.21524374003572
13,652.13827,34.0,1.0662206887836505
14,652.21357,32.0,0.8482850541469668
15,652.290794,33.0,0.5664140454315377
16,652.367127,33.0,0.2359600820668879
17,652.444493,33.0,-0.1155126028377209
18,652.521009,33.0,-0.44815216146593034
19,652.598303,34.0,-0.7107896693998577
20,652.674785,34.0,-0.8443058866777331
21,652.755835,34.0,-0.7852701809021992
22,652.828958,34.0,-0.4710923259792058
23,652.905806,35.0,0.15458720166654558
24,652.985264,35.0,1.1355366715948243
25,653.059322,35.0,2.4982165037502044
26,653.134951,35.0,4.2477565225412475
27,653.211735,35.0,6.365643341259341
28,653.289197,36.0,8.80970679303622
29,653.366278,35.0,11.514996542346319
30,653.444579,35.0,14.398705172760701
31,653.52175,37.0,17.36588402677585
32,653.612831,38.0,20.315318241114007
33,653.675321,38.0,23.14710626475843
34,653.75054,38.0,25.770208591773965
35,653.829327,38.0,28.108774294618105
36,653.907877,39.0,30.107368933513467
37,653.981573,38.0,31.733076272534607
38,654.05786,39.0,32.97779834986997
39,654.135048,40.0,33.85627426110546
40,654.212151,41.0,34.403162630134766
41,654.288776,42.0,34.668548454877005
42,654.365561,40.0,34.71160868192365
43,654.442648,41.0,34.59677012999576
44,654.519454,42.0,34.386947904878056
45,654.600727,44.0,34.13930297877377
46,654.675297,46.0,33.90139953874356
47,654.752332,47.0,33.708887233456984
48,654.82773,50.0,33.585804472844785
49,654.904403,55.0,33.54506125218281
50,654.981161,52.0,33.58712752093438
51,655.057984,53.0,33.70643472709457
52,655.134754,55.0,33.89229387861214
53,655.211928,57.0,34.131186340694875
54,655.288609,59.0,34.40893625561623
55,655.365562,61.0,34.71232089867147
56,655.44245,61.0,35.02949914052845
57,655.521049,61.0,35.35117960454118
58,655.597923,58.0,35.66962713783871
59,655.674898,55.0,35.979468919868815
60,655.752396,54.0,36.277824266503124
61,655.828744,53.0,36.56347917163013
62,655.905675,51.0,36.83531343291006
63,655.982638,49.0,37.10611956839378
64,656.059485,49.0,37.38411547370518
65,656.13652,48.0,37.67721138910961
66,656.21335,48.0,38.003776985395355
67,656.290394,48.0,38.38219366075369
68,656.367792,47.0,38.833748090061135
69,656.445538,48.0,39.381239190370195
70,656.523385,47.0,40.04553902169449
71,656.59796,47.0,40.845536026202936
72,656.674354,47.0,41.794295841424166
73,656.750191,47.0,42.89760481567914
74,656.827187,46.0,44.15062811481573
75,656.904008,46.0,45.53869612480804
76,656.980903,47.0,47.03485517445697
77,657.05813,47.0,48.60177029025326
78,657.134753,46.0,50.19212327700813
79,657.214882,46.0,51.75199644014537
80,657.288668,46.0,53.22369919171145
81,657.367183,46.0,54.55008806276603
82,657.4442,46.0,55.67799055193287
83,657.521038,46.0,56.56241902812564
84,657.598536,47.0,57.17021458735838
85,657.674736,47.0,57.482373485973824
86,657.75021,46.0,57.49497240180647
87,657.827223,46.0,57.22026092096144
88,657.90393,45.0,56.684880164085186
89,657.98096,45.0,55.928301674453124
90,658.057989,46.0,55.000058536817974
91,658.136983,46.0,53.954361820861195
92,658.211719,46.0,52.84737956242536
93,658.288751,46.0,51.733797283069435
94,658.367236,46.0,50.66250330275108
95,658.444671,46.0,49.67379045991972
96,658.521385,46.0,48.797783526313665
97,658.598056,46.0,48.05349625557408
98,658.67492,46.0,47.449385829064695
99,658.752059,46.0,46.98319451129412
100,658.829038,46.0,46.644912754052704
101,658.905883,45.0,46.41801731852817
102,658.982598,46.0,46.28275565385713
103,659.060264,38.0,46.21512598331622
104,659.136652,45.0,46.19537971125816
105,659.213462,45.0,46.20371666681487
106,659.2903,45.0,46.223916805713245
107,659.368619,45.0,46.24407358549623
108,659.451881,45.0,46.25656717732843
109,659.521138,46.0,46.25764452489535
110,659.598078,46.0,46.247062318066774
111,659.674906,45.0,46.22789128844663
112,659.752015,45.0,46.202401688566134
113,659.828865,46.0,46.174624894458766
114,659.905699,45.0,46.14774741144689
