,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,129.0,233.0,255.0,229.0,253.0,248.0,248.0,252.0,233.0,255.0,255.0,0.0
2,31.0,231.0,255.0,245.0,255.0,252.0,252.0,252.0,243.0,255.0,255.0,0.0
3,16.0,225.0,255.0,231.0,255.0,255.0,252.0,247.0,223.0,252.0,255.0,0.0
4,11.0,223.0,255.0,227.0,255.0,255.0,255.0,251.0,241.0,251.0,255.0,0.0
5,12.0,204.0,255.0,255.0,255.0,255.0,255.0,254.0,210.0,245.0,249.0,0.0
6,10.0,206.0,255.0,239.0,255.0,255.0,255.0,255.0,241.0,249.0,250.0,0.0
7,9.0,204.0,240.0,231.0,255.0,255.0,255.0,255.0,230.0,247.0,246.0,0.0
8,12.0,211.0,242.0,211.0,255.0,255.0,255.0,255.0,250.0,255.0,252.0,0.0
9,9.0,212.0,242.0,210.0,253.0,255.0,255.0,255.0,240.0,255.0,247.0,0.0
10,9.0,217.0,254.0,228.0,252.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
11,11.0,215.0,255.0,206.0,241.0,239.0,255.0,255.0,255.0,255.0,255.0,0.0
12,9.0,215.0,255.0,217.0,250.0,243.0,247.0,255.0,251.0,255.0,255.0,0.0
13,9.0,220.0,255.0,243.0,255.0,248.0,245.0,255.0,249.0,255.0,255.0,0.0
14,11.0,222.0,255.0,230.0,252.0,254.0,245.0,241.0,234.0,255.0,255.0,0.0
15,8.0,223.0,255.0,229.0,255.0,255.0,255.0,255.0,242.0,255.0,255.0,0.0
16,9.0,224.0,255.0,251.0,255.0,255.0,251.0,244.0,214.0,248.0,255.0,0.0
17,10.0,224.0,255.0,255.0,255.0,255.0,255.0,252.0,233.0,238.0,255.0,0.0
18,7.0,221.0,255.0,253.0,255.0,255.0,255.0,255.0,214.0,244.0,249.0,0.0
19,10.0,220.0,255.0,255.0,255.0,255.0,255.0,255.0,246.0,246.0,242.0,0.0
20,9.0,210.0,255.0,255.0,255.0,255.0,255.0,255.0,235.0,255.0,255.0,0.0
21,7.0,209.0,255.0,255.0,255.0,255.0,255.0,255.0,252.0,255.0,251.0,0.0
22,10.0,211.0,255.0,255.0,255.0,255.0,255.0,255.0,228.0,255.0,255.0,0.0
23,9.0,220.0,255.0,255.0,255.0,255.0,255.0,255.0,248.0,255.0,255.0,0.0
24,7.0,218.0,255.0,255.0,255.0,255.0,255.0,255.0,234.0,255.0,255.0,0.0
25,10.0,230.0,255.0,255.0,255.0,255.0,255.0,253.0,250.0,255.0,255.0,0.0
26,8.0,216.0,255.0,255.0,255.0,255.0,255.0,255.0,247.0,255.0,255.0,0.0
