,0,1
0,0.0,0.0
1,1.0,25.4
2,2.0,25.4
3,3.0,25.2
4,4.0,25.8
5,5.0,26.2
6,6.0,25.0
7,7.0,24.8
8,8.0,25.6
9,9.0,25.4
10,10.0,25.6
11,11.0,25.6
12,12.0,26.2
13,13.0,25.6
14,14.0,25.2
15,15.0,26.2
16,16.0,25.0
17,17.0,25.0
18,18.0,25.2
19,19.0,25.8
20,20.0,25.8
21,21.0,24.6
22,22.0,26.2
23,23.0,25.4
24,24.0,26.0
25,25.0,26.0
26,26.0,25.2
27,27.0,25.6
28,28.0,25.6
29,29.0,26.2
30,30.0,26.2
31,31.0,26.6
32,32.0,26.0
33,33.0,25.0
34,34.0,24.8
35,35.0,24.8
36,36.0,25.2
37,37.0,25.4
38,38.0,25.8
39,39.0,25.0
40,40.0,25.2
41,41.0,26.6
42,42.0,24.6
43,43.0,25.8
44,44.0,24.4
45,45.0,26.2
46,46.0,24.2
47,47.0,25.2
48,48.0,26.2
49,49.0,25.0
50,50.0,25.4
51,51.0,25.4
52,52.0,26.6
