,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,125.0,217.0,255.0,239.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
2,30.0,215.0,251.0,222.0,238.0,243.0,255.0,255.0,255.0,255.0,255.0,0.0
3,15.0,218.0,255.0,227.0,253.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
4,13.0,217.0,254.0,213.0,240.0,249.0,248.0,251.0,229.0,255.0,255.0,0.0
5,12.0,220.0,255.0,235.0,255.0,255.0,255.0,255.0,255.0,254.0,255.0,0.0
6,10.0,224.0,255.0,222.0,255.0,255.0,255.0,254.0,223.0,238.0,240.0,0.0
7,11.0,223.0,255.0,214.0,255.0,255.0,255.0,255.0,255.0,241.0,242.0,0.0
8,10.0,218.0,255.0,255.0,255.0,255.0,255.0,251.0,241.0,240.0,255.0,0.0
9,6.0,217.0,255.0,235.0,255.0,255.0,255.0,255.0,246.0,254.0,248.0,0.0
10,10.0,213.0,255.0,235.0,255.0,255.0,255.0,255.0,255.0,251.0,243.0,0.0
11,8.0,224.0,255.0,232.0,255.0,255.0,255.0,253.0,246.0,253.0,255.0,0.0
12,6.0,209.0,253.0,233.0,255.0,255.0,255.0,255.0,255.0,243.0,241.0,0.0
13,11.0,213.0,255.0,245.0,255.0,255.0,255.0,255.0,252.0,251.0,244.0,0.0
14,7.0,218.0,255.0,227.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
15,9.0,217.0,255.0,210.0,248.0,255.0,255.0,255.0,244.0,255.0,255.0,0.0
16,11.0,217.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.0
17,7.0,230.0,255.0,255.0,255.0,249.0,255.0,255.0,253.0,255.0,255.0,0.0
18,9.0,225.0,255.0,255.0,255.0,249.0,253.0,255.0,255.0,255.0,255.0,0.0
19,11.0,234.0,255.0,255.0,255.0,251.0,252.0,252.0,239.0,255.0,255.0,0.0
